cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,3,7,371,1540,39,7
8000,39,11,381,2806,12,11
10000,26,2,318,1777,6,2
12000,46,8,330,1652,0,8
14000,28,7,281,1702,0,7
16000,51,10,390,1585,0,10
18000,54,3,348,1631,0,3
20000,31,7,257,1729,0,7
22000,42,7,268,1716,0,7
24000,52,1,409,1568,0,1
26000,43,6,324,1654,0,6
28000,36,7,261,1723,0,7
30000,54,7,424,2264,1,7
32000,36,6,273,1712,0,6
34000,42,1,289,1695,0,1
36000,30,7,232,1752,0,7
38000,62,7,449,1527,0,7
40000,39,0,252,1734,0,0
42000,33,7,261,972,0,7
44000,65,5,410,1562,0,5
46000,8,2,102,932,0,2
48000,68,7,513,959,0,7
50000,44,0,241,816,0,0
52000,28,7,271,1715,0,7
54000,65,5,440,1661,1,5
56000,19,4,136,512,1,4
58000,58,7,449,573,0,7
60000,25,5,159,626,0,5
62000,64,6,458,437,0,6
64000,47,1,322,970,0,1
66000,29,7,213,835,0,7
68000,59,6,446,1488,0,6
70000,8,1,35,1782,0,1
72000,68,7,513,847,0,7
74000,47,1,293,914,0,1
76000,24,6,188,1800,0,6
78000,67,7,513,1458,0,7
80000,3,0,0,2000,0,0
82000,69,7,513,1176,1,7
84000,61,10,445,534,1,10
86000,17,4,132,867,0,4
88000,60,5,449,1358,0,5
90000,12,2,64,328,0,2
92000,67,7,481,1416,0,7
94000,25,0,162,1828,0,0
96000,43,7,351,378,0,7
98000,74,5,458,799,0,5
100000,0,0,55,120,0,0
102000,71,8,513,724,0,8
104000,8,1,32,651,0,1
106000,64,6,481,503,0,6
108000,63,4,418,618,0,4
110000,12,4,128,0,0,4
112000,69,5,481,231,0,5
114000,54,6,337,536,0,6
116000,33,6,304,295,0,6
118000,59,5,417,1073,0,5
120000,16,3,96,734,0,3
122000,68,7,504,544,0,7
124000,52,2,352,647,0,2
126000,20,5,170,42,0,5
128000,68,6,481,631,0,6
130000,14,1,84,385,0,1
132000,61,7,429,1189,0,7
134000,70,5,480,1589,1,5
136000,0,0,32,111,0,0
138000,78,2,512,276,0,2
140000,28,6,192,707,0,6
142000,50,5,385,362,0,5
144000,66,3,390,1323,0,3
146000,24,6,218,168,0,6
148000,56,4,417,967,0,4
150000,17,3,95,538,0,3
152000,68,7,513,572,0,7
154000,49,0,279,1041,0,0
156000,22,7,202,1705,0,7
158000,67,7,513,1457,1,7
160000,4,0,0,889,0,0
162000,66,8,513,1129,1,8
164000,62,5,401,862,0,5
166000,25,7,240,319,0,7
168000,55,4,385,1250,0,4
170000,19,3,128,1094,0,3
172000,69,7,481,953,0,7
174000,0,0,0,2000,0,0
176000,68,7,513,303,0,7
178000,63,6,443,522,0,6
180000,8,1,38,1871,0,1
182000,67,7,513,1467,0,7
184000,49,0,192,1798,0,0
186000,31,0,320,646,1,0
188000,69,9,513,932,1,9
190000,16,3,96,303,0,3
192000,55,5,417,625,0,5
194000,50,2,307,786,0,2
196000,29,7,238,436,0,7
198000,64,6,481,1340,0,6
200000,8,1,32,133,0,1
202000,68,7,513,554,0,7
204000,52,1,262,553,0,1
206000,20,6,251,141,0,6
208000,71,7,513,1008,0,7
210000,3,0,0,2000,0,0
212000,70,6,514,526,0,6
214000,255,1,433,208,0,1
216000,83,0,46,0,33,0
218000,73,5,513,1003,1,5
220000,60,4,404,677,0,4
222000,47,2,316,1340,1,2
224000,37,6,299,1434,1,6
226000,52,2,337,804,0,2
228000,44,5,331,1629,1,5
230000,40,4,298,1682,0,4
232000,49,3,318,1363,1,3
234000,45,5,335,1458,1,5
236000,43,2,303,1679,0,2
238000,36,7,297,2536,1,7
240000,48,9,346,1098,0,9
242000,17,3,135,1474,1,3
244000,69,5,513,1668,1,5
246000,41,2,255,689,0,2
248000,39,1,290,790,1,1
250000,39,6,262,1194,0,6
252000,56,7,443,325,1,7
254000,52,1,344,1146,1,1
256000,28,6,201,120,0,6
258000,62,7,481,1356,1,7
260000,14,0,78,1292,0,0
262000,57,7,435,1481,1,7
264000,56,3,319,1033,0,3
266000,17,3,194,629,0,3
268000,73,5,494,1083,2,5
270000,30,0,210,18,0,0
272000,49,0,321,174,0,0
