cycle,pc,cta_id,cluster_id,warp_id,tid
5119,340,1,5,9,ffffffff
5119,340,1,5,10,ffffffff
5119,340,1,5,11,ffffffff
5120,340,1,5,12,ffffffff
5121,340,1,5,15,ffffffff
5122,340,1,5,13,ffffffff
5122,340,1,5,14,ffffffff
5123,340,1,5,0,ffffffff
5124,348,1,5,2,ffffffff
5124,348,1,5,3,ffffffff
5124,348,1,5,1,ffffffff
5125,348,1,5,4,ffffffff
5126,348,1,5,5,ffffffff
5126,348,1,5,6,ffffffff
5126,348,1,5,7,ffffffff
5127,348,1,5,8,ffffffff
5128,348,1,5,10,ffffffff
5128,348,1,5,11,ffffffff
5128,348,1,5,9,ffffffff
5129,348,1,5,12,ffffffff
5130,348,1,5,15,ffffffff
5131,348,1,5,13,ffffffff
5131,348,1,5,14,ffffffff
5132,348,1,5,0,ffffffff
5132,358,1,5,1,ffffffff
5132,358,1,5,2,ffffffff
5132,358,1,5,3,ffffffff
5133,350,1,5,3,ffffffff
5133,350,1,5,1,ffffffff
5133,350,1,5,2,ffffffff
5133,358,1,5,4,ffffffff
5134,350,1,5,4,ffffffff
5135,358,1,5,7,ffffffff
5135,358,1,5,5,ffffffff
5135,358,1,5,6,ffffffff
5136,350,1,5,5,ffffffff
5136,350,1,5,6,ffffffff
5136,350,1,5,7,ffffffff
5136,358,1,5,8,ffffffff
5137,350,1,5,8,ffffffff
5138,360,1,5,5,ffffffff
5138,360,1,5,6,ffffffff
5139,350,1,5,9,ffffffff
5139,350,1,5,10,ffffffff
5139,350,1,5,11,ffffffff
5140,360,1,5,3,ffffffff
5140,350,1,5,12,ffffffff
5140,358,1,5,9,ffffffff
5140,358,1,5,10,ffffffff
5141,360,1,5,2,ffffffff
5141,360,1,5,4,ffffffff
5141,350,1,5,15,ffffffff
5142,350,1,5,0,ffffffff
5143,360,1,5,1,ffffffff
5143,360,1,5,7,ffffffff
5144,350,1,5,13,ffffffff
5145,350,1,5,14,ffffffff
5146,360,1,5,8,ffffffff
5153,360,1,5,9,ffffffff
5154,360,1,5,10,ffffffff
5155,358,1,5,11,ffffffff
5155,358,1,5,12,ffffffff
5155,358,1,5,13,ffffffff
5156,360,1,5,13,ffffffff
5156,358,1,5,14,ffffffff
5156,358,1,5,15,ffffffff
5156,358,1,5,0,ffffffff
5157,360,1,5,14,ffffffff
5157,360,1,5,11,ffffffff
5157,360,1,5,12,ffffffff
5158,360,1,5,15,ffffffff
5158,360,1,5,0,ffffffff
5476,338,1,5,1,ffffffff
5490,338,1,5,2,ffffffff
5495,338,1,5,4,ffffffff
5509,368,1,5,9,ffffffff
5510,338,1,5,3,ffffffff
5510,368,1,5,10,ffffffff
5511,368,1,5,3,ffffffff
5512,368,1,5,4,ffffffff
5513,368,1,5,1,ffffffff
5514,368,1,5,2,ffffffff
5515,368,1,5,6,ffffffff
5515,368,1,5,11,ffffffff
5516,368,1,5,7,ffffffff
5516,368,1,5,12,ffffffff
5517,368,1,5,5,ffffffff
5517,368,1,5,13,ffffffff
5518,368,1,5,8,ffffffff
5518,368,1,5,15,ffffffff
5519,368,1,5,0,ffffffff
5521,368,1,5,14,ffffffff
5525,338,1,5,0,ffffffff
5536,338,1,5,14,ffffffff
5538,338,1,5,5,ffffffff
5539,338,1,5,12,ffffffff
5540,338,1,5,15,ffffffff
5541,338,1,5,8,ffffffff
5542,338,1,5,13,ffffffff
5543,338,1,5,9,ffffffff
5575,370,1,5,4,ffffffff
5585,378,1,5,4,ffffffff
5589,380,1,5,4,ffffffff
5600,370,1,5,7,ffffffff
5604,370,1,5,1,ffffffff
5610,388,1,5,4,ffffffff
5614,378,1,5,1,ffffffff
5618,380,1,5,1,ffffffff
5619,370,1,5,3,ffffffff
5620,370,1,5,8,ffffffff
5622,370,1,5,2,ffffffff
5629,378,1,5,3,ffffffff
5630,378,1,5,8,ffffffff
5632,378,1,5,2,ffffffff
5633,380,1,5,3,ffffffff
5635,380,1,5,8,ffffffff
5639,388,1,5,1,ffffffff
5639,380,1,5,2,ffffffff
5640,338,1,5,10,ffffffff
5646,338,1,5,11,ffffffff
5654,388,1,5,3,ffffffff
5657,388,1,5,8,ffffffff
5660,388,1,5,2,ffffffff
5667,338,1,5,6,ffffffff
5670,338,1,5,7,ffffffff
5680,378,1,5,7,ffffffff
5684,380,1,5,7,ffffffff
5705,388,1,5,7,ffffffff
5808,370,1,5,6,ffffffff
5809,370,1,5,10,ffffffff
5811,370,1,5,9,ffffffff
5813,370,1,5,5,ffffffff
5817,370,1,5,13,ffffffff
5818,378,1,5,6,ffffffff
5820,378,1,5,10,ffffffff
5820,370,1,5,11,ffffffff
5821,378,1,5,9,ffffffff
5822,370,1,5,0,ffffffff
5822,380,1,5,6,ffffffff
5823,378,1,5,5,ffffffff
5824,370,1,5,12,ffffffff
5824,380,1,5,10,ffffffff
5825,380,1,5,9,ffffffff
5827,378,1,5,13,ffffffff
5830,378,1,5,11,ffffffff
5830,380,1,5,5,ffffffff
5832,378,1,5,0,ffffffff
5833,380,1,5,13,ffffffff
5834,378,1,5,12,ffffffff
5835,380,1,5,11,ffffffff
5840,380,1,5,0,ffffffff
5843,388,1,5,6,ffffffff
5845,380,1,5,12,ffffffff
5847,388,1,5,9,ffffffff
5848,388,1,5,10,ffffffff
5851,388,1,5,5,ffffffff
5854,388,1,5,13,ffffffff
5856,388,1,5,11,ffffffff
5859,370,1,5,14,ffffffff
5862,388,1,5,0,ffffffff
5863,370,1,5,15,ffffffff
5864,388,1,5,12,ffffffff
5869,378,1,5,14,ffffffff
5873,378,1,5,15,ffffffff
5873,380,1,5,14,ffffffff
5877,380,1,5,15,ffffffff
5894,388,1,5,14,ffffffff
5898,388,1,5,15,ffffffff
5920,390,1,5,4,ffffffff
5930,398,1,5,4,ffffffff
5934,3a0,1,5,4,ffffffff
5955,3a8,1,5,4,ffffffff
5959,390,1,5,1,ffffffff
5969,398,1,5,1,ffffffff
5969,390,1,5,3,ffffffff
5973,3a0,1,5,1,ffffffff
5979,398,1,5,3,ffffffff
5983,390,1,5,8,ffffffff
5983,3a0,1,5,3,ffffffff
5992,390,1,5,2,ffffffff
5993,398,1,5,8,ffffffff
5994,3a8,1,5,1,ffffffff
5997,3a0,1,5,8,ffffffff
6002,398,1,5,2,ffffffff
6004,3a8,1,5,3,ffffffff
6006,3a0,1,5,2,ffffffff
6014,390,1,5,7,ffffffff
6018,3a8,1,5,8,ffffffff
6024,398,1,5,7,ffffffff
6027,3a8,1,5,2,ffffffff
6028,3a0,1,5,7,ffffffff
6049,3a8,1,5,7,ffffffff
6161,390,1,5,6,ffffffff
6166,390,1,5,10,ffffffff
6171,398,1,5,6,ffffffff
6175,3a0,1,5,6,ffffffff
6176,398,1,5,10,ffffffff
6180,3a0,1,5,10,ffffffff
6196,390,1,5,9,ffffffff
6196,3a8,1,5,6,ffffffff
6197,390,1,5,5,ffffffff
6199,390,1,5,13,ffffffff
6201,3a8,1,5,10,ffffffff
6202,390,1,5,12,ffffffff
6203,390,1,5,11,ffffffff
6205,390,1,5,0,ffffffff
6206,398,1,5,9,ffffffff
6208,398,1,5,5,ffffffff
6210,398,1,5,13,ffffffff
6211,3a0,1,5,9,ffffffff
6212,398,1,5,12,ffffffff
6213,398,1,5,11,ffffffff
6213,3a0,1,5,5,ffffffff
6215,398,1,5,0,ffffffff
6215,3a0,1,5,13,ffffffff
6216,3a0,1,5,12,ffffffff
6220,3a0,1,5,11,ffffffff
6226,3a0,1,5,0,ffffffff
6232,3a8,1,5,9,ffffffff
6237,3a8,1,5,13,ffffffff
6238,3a8,1,5,12,ffffffff
6241,390,1,5,14,ffffffff
6244,390,1,5,15,ffffffff
6244,3a8,1,5,5,ffffffff
6245,3a8,1,5,11,ffffffff
6250,3a8,1,5,0,ffffffff
6251,398,1,5,14,ffffffff
6254,398,1,5,15,ffffffff
6255,3a0,1,5,14,ffffffff
6258,3a0,1,5,15,ffffffff
6264,3b0,1,5,4,ffffffff
6274,3b8,1,5,4,ffffffff
6276,3a8,1,5,14,ffffffff
6278,3c0,1,5,4,ffffffff
6279,3a8,1,5,15,ffffffff
6299,3c8,1,5,4,ffffffff
6314,3b0,1,5,1,ffffffff
6315,3b0,1,5,3,ffffffff
6324,3b8,1,5,1,ffffffff
6325,3b8,1,5,3,ffffffff
6328,3c0,1,5,1,ffffffff
6330,3c0,1,5,3,ffffffff
6335,3b0,1,5,8,ffffffff
6345,3b8,1,5,8,ffffffff
6348,3b0,1,5,2,ffffffff
6349,3c8,1,5,1,ffffffff
6349,3c0,1,5,8,ffffffff
6352,3c8,1,5,3,ffffffff
6358,3b8,1,5,2,ffffffff
6360,3b0,1,5,7,ffffffff
6362,3c0,1,5,2,ffffffff
6370,3b8,1,5,7,ffffffff
6370,3c8,1,5,8,ffffffff
6374,3c0,1,5,7,ffffffff
6383,3c8,1,5,2,ffffffff
6395,3c8,1,5,7,ffffffff
6506,3b0,1,5,6,ffffffff
6515,3b0,1,5,10,ffffffff
6516,3b8,1,5,6,ffffffff
6520,3c0,1,5,6,ffffffff
6525,3b8,1,5,10,ffffffff
6529,3c0,1,5,10,ffffffff
6541,3c8,1,5,6,ffffffff
6549,3b0,1,5,9,ffffffff
6550,3c8,1,5,10,ffffffff
6559,3b8,1,5,9,ffffffff
6563,3c0,1,5,9,ffffffff
6574,3b0,1,5,5,ffffffff
6577,3b0,1,5,11,ffffffff
6578,3b0,1,5,0,ffffffff
6583,3b0,1,5,13,ffffffff
6584,3b8,1,5,5,ffffffff
6584,3c8,1,5,9,ffffffff
6586,3b0,1,5,12,ffffffff
6587,3b8,1,5,11,ffffffff
6588,3b8,1,5,0,ffffffff
6588,3c0,1,5,5,ffffffff
6591,3c0,1,5,11,ffffffff
6593,3b8,1,5,13,ffffffff
6593,3b0,1,5,14,ffffffff
6593,3c0,1,5,0,ffffffff
6596,3b8,1,5,12,ffffffff
6597,3c0,1,5,13,ffffffff
6600,3c0,1,5,12,ffffffff
6603,3b8,1,5,14,ffffffff
6607,3c0,1,5,14,ffffffff
6609,3c8,1,5,5,ffffffff
6612,3c8,1,5,11,ffffffff
6613,3d0,1,5,4,ffffffff
6614,3b0,1,5,15,ffffffff
6614,3c8,1,5,0,ffffffff
6618,3c8,1,5,13,ffffffff
6622,3c8,1,5,12,ffffffff
6623,3d8,1,5,4,ffffffff
6624,3b8,1,5,15,ffffffff
6627,3e0,1,5,4,ffffffff
6628,3c8,1,5,14,ffffffff
6628,3c0,1,5,15,ffffffff
6649,3e8,1,5,4,ffffffff
6651,3c8,1,5,15,ffffffff
6667,3d0,1,5,3,ffffffff
6673,3d0,1,5,1,ffffffff
6677,3d8,1,5,3,ffffffff
6680,3d0,1,5,8,ffffffff
6681,3e0,1,5,3,ffffffff
6683,3d8,1,5,1,ffffffff
6687,3e0,1,5,1,ffffffff
6690,3d8,1,5,8,ffffffff
6694,3e0,1,5,8,ffffffff
6700,3d0,1,5,2,ffffffff
6702,3e8,1,5,3,ffffffff
6705,3d0,1,5,7,ffffffff
6708,3e8,1,5,1,ffffffff
6710,3d8,1,5,2,ffffffff
6714,3e0,1,5,2,ffffffff
6715,3d8,1,5,7,ffffffff
6715,3e8,1,5,8,ffffffff
6719,3e0,1,5,7,ffffffff
6735,3e8,1,5,2,ffffffff
6740,3e8,1,5,7,ffffffff
6852,3d0,1,5,6,ffffffff
6860,3d0,1,5,10,ffffffff
6862,3d8,1,5,6,ffffffff
6866,3e0,1,5,6,ffffffff
6870,3d8,1,5,10,ffffffff
6874,3e0,1,5,10,ffffffff
6887,3e8,1,5,6,ffffffff
6894,3d0,1,5,9,ffffffff
6895,3e8,1,5,10,ffffffff
6904,3d8,1,5,9,ffffffff
6908,3e0,1,5,9,ffffffff
6918,3d0,1,5,5,ffffffff
6928,3d8,1,5,5,ffffffff
6929,3e8,1,5,9,ffffffff
6932,3e0,1,5,5,ffffffff
6935,3d0,1,5,11,ffffffff
6945,3d8,1,5,11,ffffffff
6946,3d0,1,5,0,ffffffff
6949,3e0,1,5,11,ffffffff
6952,3d0,1,5,14,ffffffff
6953,3e8,1,5,5,ffffffff
6956,3d8,1,5,0,ffffffff
6956,3d0,1,5,13,ffffffff
6959,3d0,1,5,12,ffffffff
6960,3e0,1,5,0,ffffffff
6962,3d8,1,5,14,ffffffff
6966,3d8,1,5,13,ffffffff
6966,3e0,1,5,14,ffffffff
6969,3d8,1,5,12,ffffffff
6970,3e8,1,5,11,ffffffff
6970,3e0,1,5,13,ffffffff
6973,3e0,1,5,12,ffffffff
6981,3e8,1,5,0,ffffffff
6986,3d0,1,5,15,ffffffff
6987,3e8,1,5,14,ffffffff
6991,3e8,1,5,13,ffffffff
6994,3e8,1,5,12,ffffffff
6996,3d8,1,5,15,ffffffff
7000,3e0,1,5,15,ffffffff
7013,3f0,1,5,4,ffffffff
7021,3e8,1,5,15,ffffffff
7023,3f8,1,5,4,ffffffff
7027,400,1,5,4,ffffffff
7048,408,1,5,4,ffffffff
7052,3f0,1,5,3,ffffffff
7060,3f0,1,5,8,ffffffff
7062,3f8,1,5,3,ffffffff
7066,3f0,1,5,2,ffffffff
7066,400,1,5,3,ffffffff
7070,3f8,1,5,8,ffffffff
7070,3f0,1,5,1,ffffffff
7074,400,1,5,8,ffffffff
7076,3f8,1,5,2,ffffffff
7080,3f8,1,5,1,ffffffff
7080,400,1,5,2,ffffffff
7084,400,1,5,1,ffffffff
7087,408,1,5,3,ffffffff
7093,3f0,1,5,7,ffffffff
7095,408,1,5,8,ffffffff
7101,408,1,5,2,ffffffff
7103,3f8,1,5,7,ffffffff
7105,408,1,5,1,ffffffff
7107,400,1,5,7,ffffffff
7128,408,1,5,7,ffffffff
7197,3f0,1,5,6,ffffffff
7204,3f0,1,5,10,ffffffff
7207,3f8,1,5,6,ffffffff
7211,400,1,5,6,ffffffff
7214,3f8,1,5,10,ffffffff
7218,400,1,5,10,ffffffff
7232,408,1,5,6,ffffffff
7238,3f0,1,5,9,ffffffff
7239,408,1,5,10,ffffffff
7248,3f8,1,5,9,ffffffff
7252,400,1,5,9,ffffffff
7264,3f0,1,5,5,ffffffff
7273,408,1,5,9,ffffffff
7274,3f8,1,5,5,ffffffff
7278,400,1,5,5,ffffffff
7283,3f0,1,5,11,ffffffff
7291,3f0,1,5,0,ffffffff
7293,3f8,1,5,11,ffffffff
7297,400,1,5,11,ffffffff
7299,408,1,5,5,ffffffff
7301,3f8,1,5,0,ffffffff
7301,3f0,1,5,14,ffffffff
7305,400,1,5,0,ffffffff
7306,3f0,1,5,13,ffffffff
7311,3f8,1,5,14,ffffffff
7315,400,1,5,14,ffffffff
7316,3f8,1,5,13,ffffffff
7318,408,1,5,11,ffffffff
7320,3f0,1,5,12,ffffffff
7320,400,1,5,13,ffffffff
7326,408,1,5,0,ffffffff
7330,3f8,1,5,12,ffffffff
7334,400,1,5,12,ffffffff
7336,408,1,5,14,ffffffff
7341,408,1,5,13,ffffffff
7342,3f0,1,5,15,ffffffff
7352,3f8,1,5,15,ffffffff
7355,408,1,5,12,ffffffff
7356,400,1,5,15,ffffffff
7359,410,1,5,4,ffffffff
7369,418,1,5,4,ffffffff
7373,420,1,5,4,ffffffff
7377,408,1,5,15,ffffffff
7394,428,1,5,4,ffffffff
7397,410,1,5,3,ffffffff
7407,418,1,5,3,ffffffff
7407,410,1,5,8,ffffffff
7411,420,1,5,3,ffffffff
7414,410,1,5,2,ffffffff
7417,418,1,5,8,ffffffff
7421,420,1,5,8,ffffffff
7424,418,1,5,2,ffffffff
7424,410,1,5,1,ffffffff
7428,420,1,5,2,ffffffff
7432,428,1,5,3,ffffffff
7434,418,1,5,1,ffffffff
7437,410,1,5,7,ffffffff
7438,420,1,5,1,ffffffff
7442,428,1,5,8,ffffffff
7447,418,1,5,7,ffffffff
7449,428,1,5,2,ffffffff
7451,420,1,5,7,ffffffff
7459,428,1,5,1,ffffffff
7472,428,1,5,7,ffffffff
7541,410,1,5,6,ffffffff
7550,410,1,5,10,ffffffff
7551,418,1,5,6,ffffffff
7555,420,1,5,6,ffffffff
7560,418,1,5,10,ffffffff
7564,420,1,5,10,ffffffff
7576,428,1,5,6,ffffffff
7584,410,1,5,9,ffffffff
7585,428,1,5,10,ffffffff
7594,418,1,5,9,ffffffff
7598,420,1,5,9,ffffffff
7609,410,1,5,5,ffffffff
7619,418,1,5,5,ffffffff
7619,428,1,5,9,ffffffff
7623,420,1,5,5,ffffffff
7629,410,1,5,11,ffffffff
7636,410,1,5,0,ffffffff
7639,418,1,5,11,ffffffff
7643,420,1,5,11,ffffffff
7644,428,1,5,5,ffffffff
7646,418,1,5,0,ffffffff
7648,410,1,5,14,ffffffff
7650,420,1,5,0,ffffffff
7653,410,1,5,13,ffffffff
7658,418,1,5,14,ffffffff
7662,420,1,5,14,ffffffff
7663,418,1,5,13,ffffffff
7664,428,1,5,11,ffffffff
7667,410,1,5,12,ffffffff
7667,420,1,5,13,ffffffff
7671,428,1,5,0,ffffffff
7677,418,1,5,12,ffffffff
7681,420,1,5,12,ffffffff
7683,428,1,5,14,ffffffff
7688,428,1,5,13,ffffffff
7701,410,1,5,15,ffffffff
7702,428,1,5,12,ffffffff
7711,418,1,5,15,ffffffff
7715,430,1,5,4,ffffffff
7715,420,1,5,15,ffffffff
7725,438,1,5,4,ffffffff
7729,440,1,5,4,ffffffff
7736,428,1,5,15,ffffffff
7742,430,1,5,3,ffffffff
7750,448,1,5,4,ffffffff
7752,438,1,5,3,ffffffff
7754,430,1,5,8,ffffffff
7756,440,1,5,3,ffffffff
7759,430,1,5,2,ffffffff
7764,438,1,5,8,ffffffff
7768,440,1,5,8,ffffffff
7769,438,1,5,2,ffffffff
7769,430,1,5,1,ffffffff
7773,440,1,5,2,ffffffff
7777,448,1,5,3,ffffffff
7779,438,1,5,1,ffffffff
7781,430,1,5,7,ffffffff
7783,440,1,5,1,ffffffff
7789,448,1,5,8,ffffffff
7791,438,1,5,7,ffffffff
7794,448,1,5,2,ffffffff
7795,440,1,5,7,ffffffff
7804,448,1,5,1,ffffffff
7816,448,1,5,7,ffffffff
7885,430,1,5,6,ffffffff
7895,438,1,5,6,ffffffff
7899,430,1,5,10,ffffffff
7899,440,1,5,6,ffffffff
7909,438,1,5,10,ffffffff
7913,440,1,5,10,ffffffff
7920,448,1,5,6,ffffffff
7929,430,1,5,9,ffffffff
7934,448,1,5,10,ffffffff
7939,438,1,5,9,ffffffff
7943,440,1,5,9,ffffffff
7953,430,1,5,5,ffffffff
7963,438,1,5,5,ffffffff
7964,448,1,5,9,ffffffff
7967,440,1,5,5,ffffffff
7974,430,1,5,11,ffffffff
7983,430,1,5,0,ffffffff
7984,438,1,5,11,ffffffff
7988,448,1,5,5,ffffffff
7988,440,1,5,11,ffffffff
7992,430,1,5,14,ffffffff
7993,438,1,5,0,ffffffff
7997,440,1,5,0,ffffffff
8001,430,1,5,13,ffffffff
8002,438,1,5,14,ffffffff
8006,440,1,5,14,ffffffff
8009,448,1,5,11,ffffffff
8011,438,1,5,13,ffffffff
8014,430,1,5,12,ffffffff
8015,440,1,5,13,ffffffff
8018,448,1,5,0,ffffffff
8024,438,1,5,12,ffffffff
8027,448,1,5,14,ffffffff
8028,440,1,5,12,ffffffff
8036,448,1,5,13,ffffffff
8049,448,1,5,12,ffffffff
8052,430,1,5,15,ffffffff
8060,450,1,5,4,ffffffff
8062,438,1,5,15,ffffffff
8066,440,1,5,15,ffffffff
8070,458,1,5,4,ffffffff
8074,460,1,5,4,ffffffff
8080,468,1,5,4,ffffffff
8082,470,1,5,4,ffffffff
8084,478,1,5,4,ffffffff
8087,448,1,5,15,ffffffff
8089,450,1,5,3,ffffffff
8090,480,1,5,4,ffffffff
8095,488,1,5,4,ffffffff
8099,458,1,5,3,ffffffff
8101,450,1,5,8,ffffffff
8103,460,1,5,3,ffffffff
8106,450,1,5,2,ffffffff
8109,468,1,5,3,ffffffff
8111,458,1,5,8,ffffffff
8111,470,1,5,3,ffffffff
8113,478,1,5,3,ffffffff
8115,460,1,5,8,ffffffff
8116,458,1,5,2,ffffffff
8116,450,1,5,1,ffffffff
8119,480,1,5,3,ffffffff
8120,460,1,5,2,ffffffff
8121,468,1,5,8,ffffffff
8123,470,1,5,8,ffffffff
8124,488,1,5,3,ffffffff
8125,478,1,5,8,ffffffff
8125,450,1,5,7,ffffffff
8126,458,1,5,1,ffffffff
8126,468,1,5,2,ffffffff
8128,470,1,5,2,ffffffff
8130,478,1,5,2,ffffffff
8130,460,1,5,1,ffffffff
8131,480,1,5,8,ffffffff
8135,458,1,5,7,ffffffff
