cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,4,0,8,0,24,0
8000,96,0,25,0,75,0
10000,92,0,23,0,69,0
12000,84,0,21,0,63,0
14000,92,0,23,0,69,0
16000,96,0,23,0,69,0
18000,80,0,22,0,66,0
20000,96,0,23,0,69,0
22000,80,0,21,0,63,0
24000,96,0,23,0,69,0
26000,86,0,22,0,66,0
28000,90,0,24,0,72,0
30000,92,0,19,0,57,0
32000,84,0,23,0,69,0
34000,92,0,23,0,69,0
36000,84,0,24,0,72,0
38000,96,0,20,0,60,0
40000,84,0,25,0,75,0
42000,92,0,20,0,60,0
44000,84,0,22,0,66,0
46000,92,0,22,0,66,0
48000,88,0,21,0,63,0
50000,88,0,24,0,72,0
52000,84,0,23,0,69,0
54000,92,0,21,0,63,0
56000,88,0,23,0,69,0
58000,91,0,20,0,60,0
60000,89,0,23,0,69,0
62000,88,0,22,0,66,0
64000,92,0,23,0,69,0
66000,88,0,22,0,65,0
68000,84,0,22,0,67,0
70000,88,0,24,0,72,0
72000,92,0,22,0,65,0
74000,88,0,22,0,67,0
76000,88,0,21,0,63,0
78000,88,0,20,0,60,0
80000,92,0,24,0,72,0
82000,84,0,23,0,69,0
84000,92,0,20,0,60,0
86000,88,0,24,0,72,0
88000,84,0,21,0,63,0
90000,95,0,23,0,69,0
92000,85,0,22,0,66,0
94000,92,0,23,0,69,0
96000,88,0,23,0,69,0
98000,88,0,21,0,63,0
100000,88,0,21,0,63,0
102000,88,0,24,0,72,0
104000,92,0,22,0,66,0
106000,84,0,22,0,66,0
108000,96,0,22,0,66,0
110000,80,0,22,0,66,0
112000,96,0,22,0,66,0
114000,80,0,24,0,72,0
116000,96,0,21,0,63,0
118000,88,0,20,0,60,0
120000,88,0,25,0,75,0
122000,92,0,22,0,66,0
124000,84,0,24,0,72,0
126000,96,0,22,0,63,0
128000,80,0,22,0,66,0
130000,96,0,20,0,63,0
132000,80,0,23,0,69,0
134000,96,0,21,0,63,0
136000,84,0,24,0,72,0
138000,92,0,22,0,66,0
140000,92,0,22,0,66,0
142000,84,0,24,0,72,0
144000,96,0,20,0,60,0
146000,80,0,20,0,60,0
148000,96,0,24,0,72,0
150000,80,0,22,0,66,0
152000,96,0,22,0,66,0
154000,80,0,22,0,66,0
156000,96,0,22,0,66,0
158000,84,0,21,0,63,0
160000,92,0,25,0,75,0
162000,80,0,22,0,66,0
164000,96,0,21,0,63,0
166000,90,0,22,0,66,0
