cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,4,0,9,0,27,0
8000,96,0,25,0,75,0
10000,92,0,21,0,63,0
12000,88,0,23,0,69,0
14000,88,0,22,0,66,0
16000,96,0,24,0,72,0
18000,80,0,21,0,63,0
20000,96,0,23,0,69,0
22000,88,0,21,0,63,0
24000,92,0,23,0,69,0
26000,84,0,24,0,72,0
28000,92,0,20,0,60,0
30000,85,0,22,0,66,0
32000,91,0,24,0,72,0
34000,88,0,21,0,63,0
36000,88,0,22,0,66,0
38000,88,0,23,0,69,0
40000,88,0,22,0,65,0
42000,92,0,24,0,73,0
44000,84,0,22,0,66,0
46000,92,0,21,0,61,0
48000,88,0,21,0,65,0
50000,92,0,25,0,74,0
52000,80,0,18,0,55,0
54000,96,0,27,0,81,0
56000,84,0,18,0,54,0
58000,92,0,23,0,69,0
60000,92,0,23,0,69,0
62000,84,0,23,0,69,0
64000,92,0,21,0,63,0
66000,84,0,23,0,69,0
68000,90,0,20,0,60,0
70000,86,0,23,0,69,0
72000,92,0,22,0,66,0
74000,88,0,22,0,66,0
76000,92,0,22,0,66,0
78000,80,0,22,0,66,0
80000,96,0,23,0,69,0
82000,84,0,21,0,63,0
84000,92,0,24,0,72,0
86000,88,0,22,0,66,0
88000,88,0,20,0,60,0
90000,92,0,26,0,78,0
92000,88,0,21,0,62,0
94000,92,0,21,0,64,0
96000,84,0,24,0,72,0
98000,92,0,20,0,60,0
100000,84,0,22,0,66,0
102000,92,0,24,0,72,0
104000,86,0,20,0,60,0
106000,94,0,26,0,78,0
108000,88,0,21,0,63,0
110000,88,0,23,0,69,0
112000,92,0,23,0,69,0
114000,84,0,19,0,57,0
116000,92,0,22,0,66,0
118000,84,0,22,0,66,0
120000,92,0,24,0,72,0
122000,88,0,22,0,66,0
124000,88,0,22,0,66,0
126000,88,0,21,0,63,0
128000,92,0,23,0,69,0
130000,92,0,22,0,66,0
132000,84,0,24,0,72,0
134000,92,0,22,0,66,0
136000,84,0,22,0,66,0
138000,92,0,24,0,72,0
140000,88,0,21,0,62,0
142000,88,0,21,0,64,0
144000,92,0,22,0,66,0
146000,84,0,21,0,63,0
148000,91,0,23,0,69,0
150000,85,0,24,0,72,0
152000,92,0,22,0,66,0
154000,88,0,22,0,66,0
156000,88,0,22,0,66,0
158000,88,0,20,0,60,0
160000,92,0,23,0,69,0
162000,84,0,21,0,63,0
164000,92,0,22,0,66,0
166000,88,0,24,0,72,0
168000,88,0,23,0,69,0
170000,87,0,21,0,61,0
172000,89,0,23,0,71,0
174000,92,0,21,0,63,0
176000,84,0,21,0,63,0
178000,92,0,24,0,72,0
180000,84,0,21,0,63,0
182000,92,0,24,0,70,0
184000,88,0,22,0,68,0
186000,92,0,20,0,60,0
188000,84,0,22,0,66,0
190000,92,0,24,0,72,0
192000,84,0,20,0,60,0
194000,92,0,24,0,72,0
196000,88,0,21,0,63,0
198000,88,0,22,0,66,0
200000,92,0,23,0,69,0
202000,84,0,22,0,66,0
204000,92,0,23,0,69,0
206000,84,0,21,0,63,0
208000,92,0,23,0,69,0
210000,88,0,21,0,63,0
212000,88,0,22,0,66,0
214000,84,0,20,0,60,0
216000,96,0,26,0,78,0
218000,84,0,22,0,66,0
220000,92,0,22,0,65,0
222000,92,0,20,0,61,0
224000,81,0,26,0,76,0
226000,95,0,18,0,56,0
228000,84,0,24,0,72,0
230000,88,0,22,0,66,0
232000,88,0,22,0,66,0
234000,92,0,22,0,66,0
236000,88,0,24,0,72,0
238000,88,0,20,0,60,0
240000,84,0,24,0,72,0
242000,96,0,20,0,60,0
244000,84,0,22,0,66,0
246000,92,0,24,0,72,0
248000,89,0,21,0,63,0
250000,87,0,24,0,72,0
252000,92,0,21,0,63,0
254000,84,0,22,0,66,0
256000,92,0,22,0,66,0
258000,84,0,21,0,63,0
260000,96,0,24,0,72,0
262000,84,0,21,0,63,0
264000,92,0,24,0,72,0
266000,88,0,22,0,66,0
268000,88,0,22,0,66,0
270000,92,0,20,0,60,0
272000,84,0,23,0,69,0
274000,92,0,21,0,63,0
276000,84,0,24,0,72,0
278000,96,0,24,0,72,0
280000,80,0,22,0,66,0
282000,96,0,22,0,66,0
284000,84,0,22,0,66,0
286000,92,0,20,0,60,0
288000,88,0,22,0,66,0
290000,88,0,24,0,72,0
292000,84,0,22,0,66,0
294000,92,0,22,0,66,0
296000,92,0,22,0,66,0
298000,84,0,21,0,63,0
300000,92,0,22,0,66,0
302000,84,0,25,0,75,0
304000,96,0,21,0,61,0
306000,80,3,21,0,62,3
308000,96,0,23,0,69,0
310000,80,3,21,0,64,3
312000,96,3,23,0,70,3
314000,84,0,22,0,66,0
316000,92,3,24,0,73,3
318000,84,3,21,0,60,3
320000,96,3,24,0,73,3
322000,84,0,22,0,66,0
324000,88,3,21,0,64,3
326000,92,3,23,0,70,3
328000,88,0,22,0,66,0
330000,92,0,24,0,72,0
332000,80,0,20,0,60,0
334000,96,0,24,0,72,0
336000,84,0,18,0,54,0
338000,92,0,26,0,78,0
340000,84,0,20,0,60,0
342000,92,0,24,0,72,0
344000,84,0,20,0,60,0
346000,92,0,26,0,78,0
348000,88,0,19,0,57,0
350000,88,0,23,0,69,0
352000,92,0,22,0,66,0
354000,84,0,22,0,66,0
356000,96,0,22,0,66,0
358000,80,0,22,0,66,0
360000,96,0,23,0,66,0
362000,84,0,21,0,66,0
364000,92,0,23,0,69,0
366000,92,0,23,0,69,0
368000,84,0,20,0,60,0
370000,88,0,23,0,69,0
372000,88,0,22,0,66,0
374000,92,0,22,0,64,0
376000,84,0,21,0,65,0
378000,92,0,24,0,71,0
380000,84,0,22,0,67,0
382000,92,0,21,0,63,0
384000,84,0,23,0,69,0
386000,96,0,22,0,66,0
388000,80,0,21,0,63,0
390000,96,0,23,0,69,0
392000,84,0,22,0,66,0
394000,92,0,22,0,66,0
396000,84,0,22,0,66,0
398000,92,0,26,0,77,0
400000,84,0,18,0,55,0
402000,92,0,23,0,69,0
404000,91,0,22,0,64,0
406000,85,0,23,0,71,0
408000,92,0,18,0,54,0
410000,84,0,28,0,84,0
412000,92,0,20,0,60,0
414000,84,0,24,0,72,0
416000,92,0,20,0,60,0
418000,88,0,22,0,66,0
420000,88,0,22,0,66,0
422000,84,0,22,0,66,0
424000,96,0,22,0,66,0
426000,84,0,24,0,72,0
428000,92,0,24,0,72,0
430000,92,0,19,0,57,0
432000,84,0,24,0,72,0
434000,92,0,21,0,63,0
436000,84,0,20,0,60,0
438000,92,0,22,0,66,0
440000,84,0,24,0,72,0
442000,96,0,22,0,66,0
444000,84,0,24,0,72,0
446000,92,0,18,0,54,0
448000,80,0,24,0,72,0
450000,96,0,22,0,66,0
452000,84,0,24,0,72,0
454000,92,0,21,0,63,0
456000,92,0,23,0,69,0
458000,84,0,22,0,66,0
460000,96,0,24,0,72,0
462000,80,0,18,0,54,0
464000,96,0,22,0,66,0
466000,88,0,25,0,75,0
468000,88,3,22,0,63,3
470000,88,0,22,0,66,0
472000,88,3,23,0,70,3
474000,88,3,19,0,58,3
476000,92,3,26,0,79,3
478000,92,0,23,0,69,0
480000,80,3,22,0,63,3
482000,96,3,24,0,73,3
484000,84,0,20,0,60,0
486000,92,3,20,0,61,3
488000,88,3,24,0,73,3
490000,88,0,23,0,69,0
492000,92,0,23,0,69,0
494000,84,0,20,0,60,0
496000,96,0,24,0,72,0
498000,80,0,21,0,63,0
500000,96,0,23,0,69,0
502000,84,0,22,0,65,0
504000,92,0,23,0,70,0
506000,84,0,19,0,57,0
508000,92,0,26,0,78,0
510000,92,0,21,0,63,0
512000,84,0,23,0,69,0
514000,96,0,22,0,66,0
516000,84,0,22,0,66,0
518000,92,0,22,0,66,0
520000,80,0,21,0,63,0
522000,96,0,23,0,69,0
524000,84,0,22,0,66,0
526000,92,0,26,0,78,0
528000,84,0,20,0,58,0
530000,92,0,22,0,68,0
532000,84,0,20,0,60,0
534000,92,0,22,0,66,0
536000,96,0,24,0,72,0
538000,80,0,24,0,72,0
540000,96,0,21,0,63,0
542000,84,0,21,0,63,0
544000,92,0,22,0,66,0
546000,84,0,24,0,72,0
548000,92,0,20,0,60,0
550000,84,0,24,0,72,0
552000,92,0,21,0,63,0
554000,88,0,23,0,69,0
556000,92,0,24,0,72,0
558000,92,0,20,0,60,0
560000,80,0,24,0,72,0
562000,96,0,22,0,66,0
564000,84,0,22,0,66,0
