cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,8,0,12,0,36,0
8000,96,0,21,0,63,0
10000,88,0,24,0,70,0
12000,88,0,23,0,71,0
14000,92,0,20,0,60,0
16000,96,0,25,0,75,0
18000,84,0,19,0,57,0
20000,88,0,24,0,72,0
22000,88,0,22,0,66,0
24000,96,0,22,0,66,0
26000,80,0,22,0,66,0
28000,96,0,26,0,78,0
30000,84,0,18,0,54,0
32000,92,0,22,0,66,0
34000,84,0,24,0,72,0
36000,92,0,24,0,72,0
38000,88,0,20,0,60,0
40000,88,0,24,0,72,0
42000,88,0,20,0,60,0
44000,88,0,21,0,63,0
46000,88,0,23,0,69,0
48000,88,0,22,0,66,0
50000,96,0,22,0,66,0
52000,80,0,24,0,72,0
54000,96,0,22,0,66,0
56000,80,0,22,0,66,0
58000,96,0,24,0,72,0
60000,84,0,19,0,57,0
62000,92,0,22,0,66,0
64000,84,0,22,0,66,0
66000,92,0,22,0,66,0
68000,88,0,23,0,69,0
70000,88,0,24,0,72,0
72000,88,0,20,0,60,0
74000,88,0,24,0,72,0
76000,96,0,21,0,63,0
78000,80,0,20,0,60,0
80000,96,0,24,0,72,0
82000,88,0,23,0,69,0
84000,88,0,21,0,63,0
86000,88,0,23,0,69,0
88000,88,0,23,0,69,0
90000,88,0,22,0,66,0
92000,88,0,20,0,60,0
94000,88,0,24,0,72,0
96000,92,0,21,0,63,0
98000,88,0,23,0,69,0
100000,92,0,23,0,69,0
102000,88,0,21,0,63,0
104000,88,0,24,0,72,0
106000,88,0,21,0,63,0
108000,88,0,24,0,72,0
110000,88,0,20,0,60,0
112000,90,0,24,0,72,0
114000,86,0,20,0,60,0
116000,92,0,23,0,69,0
118000,92,0,23,0,69,0
120000,88,0,21,0,63,0
122000,88,0,23,0,69,0
124000,88,0,23,0,69,0
126000,88,0,21,0,63,0
128000,88,0,22,0,66,0
130000,88,0,22,0,66,0
132000,92,0,20,0,60,0
134000,84,0,27,0,81,0
136000,92,0,18,0,54,0
138000,92,0,25,0,75,0
140000,88,0,20,0,60,0
142000,88,0,25,0,75,0
144000,88,0,21,0,63,0
146000,88,0,22,0,66,0
148000,88,0,21,0,63,0
150000,88,0,23,0,69,0
152000,88,0,23,0,69,0
154000,88,0,21,0,63,0
156000,92,0,24,0,72,0
158000,88,0,21,0,63,0
160000,92,0,21,0,63,0
162000,80,0,22,0,66,0
164000,96,0,23,0,69,0
166000,80,0,22,0,65,0
168000,96,0,23,0,70,0
170000,83,0,22,0,66,0
172000,93,0,22,0,66,0
174000,88,0,20,0,60,0
176000,88,0,24,0,72,0
178000,92,0,22,0,66,0
180000,84,0,23,0,69,0
182000,96,0,21,0,63,0
184000,80,0,22,0,66,0
186000,96,0,22,0,66,0
188000,80,0,24,0,72,0
190000,96,0,23,0,69,0
192000,80,0,19,0,57,0
194000,96,0,24,0,72,0
196000,88,0,21,0,61,0
198000,88,0,23,0,71,0
200000,88,0,19,0,57,0
202000,88,0,27,0,81,0
204000,96,0,21,0,63,0
206000,80,0,22,0,66,0
208000,95,0,21,0,63,0
210000,81,0,22,0,66,0
212000,96,0,22,0,66,0
214000,80,0,22,0,66,0
216000,96,0,22,0,66,0
218000,80,0,22,0,66,0
220000,96,0,23,0,69,0
222000,88,0,23,0,69,0
224000,88,0,22,0,66,0
226000,88,0,22,0,66,0
228000,88,0,21,0,63,0
230000,88,0,22,0,66,0
232000,88,0,24,0,72,0
234000,88,0,21,0,63,0
236000,88,0,22,0,66,0
238000,94,0,20,0,60,0
240000,82,0,24,0,72,0
242000,96,0,22,0,66,0
244000,80,0,24,0,72,0
246000,96,0,21,0,63,0
248000,88,0,23,0,69,0
250000,88,0,22,0,66,0
252000,88,0,21,0,63,0
254000,88,0,21,0,63,0
256000,89,0,22,0,66,0
258000,87,0,24,0,72,0
260000,96,0,24,0,72,0
262000,80,0,22,0,66,0
264000,96,0,21,0,62,0
266000,80,0,21,0,64,0
268000,96,0,24,0,72,0
270000,88,0,22,0,66,0
272000,88,0,22,0,66,0
274000,88,0,22,0,66,0
276000,88,0,20,0,60,0
278000,92,0,24,0,72,0
280000,84,0,22,0,66,0
282000,96,0,23,0,69,0
284000,84,0,21,0,63,0
286000,92,0,22,0,66,0
288000,84,0,24,0,72,0
290000,92,0,21,0,63,0
292000,83,0,21,0,63,0
294000,93,0,23,0,69,0
296000,88,0,22,0,66,0
298000,88,0,21,0,63,0
300000,88,0,24,0,72,0
302000,88,0,22,0,66,0
304000,88,0,24,0,72,0
306000,88,0,18,0,54,0
308000,90,0,22,0,66,0
310000,86,0,24,0,72,0
312000,96,0,22,0,66,0
314000,84,0,24,0,72,0
316000,92,0,23,0,69,0
318000,88,0,21,0,63,0
320000,88,0,24,0,72,0
322000,88,0,20,0,60,0
324000,88,0,20,0,60,0
326000,88,0,24,0,72,0
328000,88,0,22,0,66,0
330000,96,3,24,0,69,3
332000,80,3,23,0,70,3
334000,96,0,21,0,63,0
336000,80,3,22,0,67,3
338000,96,3,21,0,64,3
340000,88,0,24,0,72,0
342000,88,3,25,0,70,3
344000,88,3,20,0,63,3
346000,88,3,22,0,67,3
348000,88,0,22,0,66,0
350000,88,3,24,0,73,3
352000,88,0,20,0,60,0
354000,88,0,21,0,63,0
356000,92,0,23,0,69,0
358000,84,0,24,0,72,0
