cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,13,0,34,601,0,0
8000,7,0,94,1899,0,0
10000,12,0,81,1907,0,0
12000,8,0,80,1912,0,0
14000,8,0,81,1911,0,0
16000,16,0,79,1905,0,0
18000,4,0,82,1914,0,0
20000,12,0,82,1906,0,0
22000,8,0,80,1912,0,0
24000,8,0,80,1912,0,0
26000,12,0,85,1903,0,0
28000,12,0,79,1909,0,0
30000,8,0,84,1908,0,0
32000,12,0,79,1909,0,0
34000,4,0,80,1916,0,0
36000,12,0,82,1906,0,0
38000,8,0,81,1911,0,0
40000,8,0,82,1684,0,0
42000,16,0,82,1871,0,0
44000,8,0,71,1359,0,0
46000,8,0,83,1909,0,0
48000,8,0,80,1912,0,0
50000,8,0,69,1397,0,0
52000,16,0,80,1664,0,0
54000,8,0,70,849,0,0
56000,8,0,86,1860,0,0
58000,8,0,68,1413,0,0
60000,16,0,76,983,0,0
62000,4,0,77,1671,0,0
64000,12,0,67,1174,0,0
66000,8,0,83,1909,0,0
68000,8,0,65,1218,0,0
70000,8,0,82,1842,0,0
72000,12,0,76,1687,0,0
74000,12,0,74,1439,0,0
76000,4,0,80,1546,0,0
78000,16,0,77,1320,0,0
80000,3,0,75,1596,0,0
82000,13,0,68,1500,0,0
84000,12,0,79,1909,0,0
86000,4,0,82,1914,0,0
88000,16,0,75,1909,0,0
90000,4,0,78,1918,0,0
92000,12,0,78,1910,0,0
94000,8,0,81,1819,0,0
96000,12,0,76,1201,0,0
98000,12,0,82,1361,0,0
100000,8,0,76,1718,0,0
102000,12,0,81,1727,0,0
104000,8,0,78,1531,0,0
106000,12,0,74,1426,0,0
108000,12,0,77,1573,0,0
110000,8,0,77,845,0,0
112000,12,0,88,1510,0,0
114000,12,0,88,1900,0,0
116000,8,0,83,1675,0,0
118000,8,0,71,1154,0,0
120000,16,0,80,1340,0,0
122000,8,0,80,1259,0,0
124000,8,0,81,1307,0,0
126000,12,0,83,1377,0,0
128000,12,0,74,606,0,0
130000,4,0,80,1352,0,0
132000,16,0,76,800,0,0
134000,8,0,79,1315,0,0
136000,8,0,71,1123,0,0
138000,12,0,80,1858,0,0
140000,8,0,80,1871,0,0
142000,8,0,72,1563,0,0
144000,8,0,70,1516,0,0
146000,12,0,82,1906,0,0
148000,12,0,79,1749,0,0
150000,8,0,79,1034,0,0
152000,12,0,73,1525,0,0
154000,4,0,69,1554,0,0
156000,12,0,85,1780,0,0
158000,12,0,75,1511,0,0
160000,8,0,78,1747,0,0
162000,12,0,76,1647,0,0
164000,8,0,81,1890,0,0
166000,8,0,84,1908,0,0
168000,16,0,80,1566,0,0
170000,4,0,78,1106,0,0
172000,12,0,82,1307,0,0
174000,8,0,70,816,0,0
176000,8,0,77,1062,0,0
178000,12,0,76,995,0,0
180000,8,0,78,827,0,0
182000,12,0,78,1020,0,0
184000,8,0,75,1265,0,0
186000,8,0,78,1336,0,0
188000,16,0,81,1717,0,0
190000,4,0,81,1553,0,0
192000,12,0,76,1778,0,0
194000,8,0,77,1188,0,0
196000,8,0,76,1393,0,0
198000,16,0,75,1070,0,0
200000,4,0,80,1818,0,0
202000,12,0,73,878,0,0
204000,8,0,81,1194,0,0
206000,8,0,82,1419,0,0
208000,16,0,79,1228,0,0
210000,4,0,76,654,0,0
212000,12,0,70,782,0,0
214000,16,0,88,1157,0,0
216000,4,0,76,490,0,0
218000,12,0,83,1905,0,0
220000,12,0,82,1906,0,0
222000,8,0,79,1913,0,0
224000,12,0,82,1906,0,0
226000,4,0,76,1920,0,0
228000,16,0,82,1902,0,0
230000,8,0,79,1913,0,0
232000,8,0,78,1914,0,0
234000,12,0,81,1907,0,0
236000,4,0,79,1917,0,0
238000,16,0,79,1905,0,0
240000,12,0,78,1910,0,0
242000,4,0,79,1917,0,0
244000,16,0,77,1907,0,0
246000,4,0,77,1919,0,0
248000,12,0,78,1823,0,0
250000,8,0,69,1432,0,0
252000,8,0,77,1764,0,0
254000,16,0,76,1898,0,0
256000,8,0,76,1916,0,0
258000,12,0,72,1758,0,0
260000,4,0,77,1763,0,0
262000,16,0,78,1795,0,0
264000,8,0,69,989,0,0
266000,8,0,83,1657,0,0
268000,16,0,78,1906,0,0
270000,4,0,82,1678,0,0
272000,12,0,80,1607,0,0
274000,4,0,66,1335,0,0
276000,4,0,67,984,0,0
278000,16,0,81,1887,0,0
280000,4,0,76,1568,0,0
282000,12,0,79,1387,0,0
284000,8,0,77,1468,0,0
286000,8,0,82,1696,0,0
288000,16,0,71,1197,0,0
290000,8,0,78,1530,0,0
292000,8,0,75,1262,0,0
294000,12,0,88,1790,0,0
296000,4,0,70,1122,0,0
298000,12,0,77,1562,0,0
300000,7,0,79,1567,0,0
302000,9,0,67,899,2,0
304000,16,0,73,932,0,0
306000,4,0,65,808,2,0
308000,12,0,73,1418,0,0
310000,4,0,76,944,2,0
312000,12,0,72,1435,0,0
314000,8,0,83,1603,0,0
316000,8,0,67,794,2,0
