cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,13,0,35,601,0,0
8000,6,0,93,1901,0,0
10000,13,0,81,1906,0,0
12000,16,0,83,1901,0,0
14000,0,0,78,1922,0,0
16000,16,0,82,1902,0,0
18000,4,0,80,1916,0,0
20000,12,0,82,1906,0,0
22000,4,0,78,1918,0,0
24000,12,0,84,1904,0,0
26000,15,0,83,1902,0,0
28000,1,0,80,1919,0,0
30000,16,0,83,1901,0,0
32000,8,0,79,1913,0,0
34000,8,0,79,1913,0,0
36000,12,0,84,1904,0,0
38000,12,0,82,1906,0,0
40000,8,0,80,1622,0,0
42000,12,0,80,1845,0,0
44000,12,0,74,1376,0,0
46000,8,0,81,1911,0,0
48000,12,0,81,1903,0,0
50000,8,0,68,1247,0,0
52000,8,0,79,1693,0,0
54000,12,0,72,890,0,0
56000,8,0,85,1820,0,0
58000,8,0,67,1463,0,0
60000,16,0,77,887,0,0
62000,4,0,78,1668,0,0
64000,12,0,66,1196,0,0
66000,8,0,84,1908,0,0
68000,8,0,64,1230,0,0
70000,12,0,81,1799,0,0
72000,4,0,77,1703,0,0
74000,16,0,74,1381,0,0
76000,8,0,80,1583,0,0
78000,8,0,79,1340,0,0
80000,16,0,73,1551,0,0
82000,0,0,69,1514,0,0
84000,8,0,81,1911,0,0
86000,12,0,81,1907,0,0
88000,4,0,78,1918,0,0
90000,16,0,77,1907,0,0
92000,8,0,74,1918,0,0
94000,8,0,81,1809,0,0
96000,12,0,77,1104,0,0
98000,4,0,80,1445,0,0
100000,12,0,76,1745,0,0
102000,8,0,82,1745,0,0
104000,12,0,79,1507,0,0
106000,4,0,73,1428,0,0
108000,12,0,77,1565,0,0
110000,12,0,77,823,0,0
112000,8,0,90,1479,0,0
114000,12,0,86,1902,0,0
116000,12,0,83,1620,0,0
118000,7,0,72,1153,0,0
120000,9,0,80,1272,0,0
122000,8,0,79,1299,0,0
124000,12,0,82,1254,0,0
126000,8,0,82,1294,0,0
128000,8,0,74,637,0,0
130000,16,0,81,1395,0,0
132000,8,0,76,809,0,0
134000,8,0,78,1407,0,0
136000,12,0,70,1099,0,0
138000,4,0,80,1890,0,0
140000,16,0,81,1892,0,0
142000,8,0,73,1569,0,0
144000,8,0,69,1524,0,0
146000,12,0,82,1906,0,0
148000,4,0,78,1845,0,0
150000,16,0,80,1148,0,0
152000,4,0,73,1540,0,0
154000,12,0,69,1539,0,0
156000,12,0,84,1768,0,0
158000,4,0,75,1407,0,0
160000,16,0,79,1796,0,0
162000,8,0,76,1658,0,0
164000,8,0,79,1913,0,0
166000,12,0,83,1905,0,0
168000,12,0,83,1767,0,0
170000,8,0,79,1087,0,0
172000,8,0,80,1297,0,0
174000,8,0,71,887,0,0
176000,12,0,78,1131,0,0
178000,4,0,76,997,0,0
180000,16,0,77,905,0,0
182000,12,0,78,1071,0,0
184000,4,0,74,1243,0,0
186000,16,0,80,1243,0,0
188000,8,0,80,1510,0,0
190000,8,0,81,1290,0,0
192000,12,0,76,1721,0,0
194000,4,0,77,1224,0,0
196000,16,0,76,1588,0,0
198000,4,0,75,1179,0,0
200000,12,0,80,1811,0,0
202000,12,0,72,912,0,0
204000,8,0,83,1143,0,0
206000,12,0,80,1365,0,0
208000,12,0,80,1282,0,0
210000,8,0,76,727,0,0
212000,8,0,70,788,0,0
214000,4,0,88,1222,0,0
216000,16,0,77,456,0,0
218000,12,0,83,1905,0,0
220000,4,0,81,1915,0,0
222000,12,0,83,1905,0,0
224000,16,0,78,1906,0,0
226000,4,0,79,1917,0,0
228000,12,0,82,1906,0,0
230000,12,0,77,1911,0,0
232000,4,0,76,1920,0,0
234000,16,0,81,1903,0,0
236000,8,0,79,1913,0,0
238000,8,0,81,1911,0,0
240000,12,0,80,1908,0,0
242000,4,0,79,1917,0,0
244000,16,0,81,1867,0,0
246000,12,0,76,1912,0,0
248000,4,0,74,1605,0,0
250000,12,0,67,1369,0,0
252000,8,0,76,1751,0,0
254000,8,0,76,1886,0,0
256000,12,0,77,1911,0,0
258000,4,0,75,1736,0,0
260000,16,0,73,1759,0,0
262000,1,0,81,1803,0,0
264000,15,0,67,1019,0,0
266000,8,0,82,1707,0,0
268000,8,0,76,1916,0,0
270000,12,0,83,1847,0,0
272000,8,0,81,1674,0,0
274000,12,0,67,1347,0,0
276000,12,0,67,985,0,0
278000,4,0,82,1860,0,0
280000,12,0,75,1619,0,0
282000,11,0,79,1310,0,0
284000,9,0,76,1375,0,0
286000,11,0,83,1709,0,0
288000,9,0,70,1120,0,0
290000,12,0,79,1544,0,0
292000,4,0,75,1103,0,0
294000,12,0,87,1794,0,0
296000,12,0,71,1144,0,0
298000,8,0,76,1602,0,0
300000,12,0,80,1542,0,0
302000,8,0,67,869,2,0
304000,8,0,73,905,0,0
306000,8,0,64,809,2,0
308000,8,0,74,1487,0,0
310000,12,0,75,826,2,0
312000,8,0,73,1500,0,0
314000,8,0,83,1562,0,0
316000,12,0,67,806,2,0
318000,8,0,70,1531,0,0
320000,8,0,78,1115,2,0
322000,12,0,82,866,0,0
324000,8,0,90,1310,2,0
326000,12,0,78,1192,0,0
328000,12,0,79,1841,0,0
330000,4,0,80,1239,2,0
332000,16,0,73,1423,0,0
334000,11,0,84,1645,2,0
336000,5,0,78,1158,0,0
338000,12,0,74,1481,2,0
340000,8,0,79,1430,0,0
342000,12,0,72,1432,0,0
344000,8,0,76,1475,2,0
346000,12,0,74,1218,0,0
348000,8,0,86,1518,0,0
350000,8,0,69,1163,2,0
352000,8,0,68,1271,2,0
354000,8,0,81,1857,0,0
356000,16,0,69,1142,0,0
358000,8,0,85,1747,0,0
360000,10,0,70,1182,0,0
362000,14,0,82,1715,0,0
364000,7,0,82,1725,0,0
366000,15,0,81,1246,0,0
368000,6,0,70,1066,0,0
370000,12,0,77,1187,0,0
372000,14,0,76,1320,0,0
374000,10,0,84,1708,0,0
376000,12,0,79,1539,0,0
378000,14,0,80,1645,0,0
380000,8,0,75,1296,2,0
382000,11,0,76,956,0,0
384000,7,0,77,900,0,0
386000,14,0,70,917,0,0
388000,10,0,78,1478,0,0
390000,12,0,80,978,0,0
392000,10,0,81,1241,0,0
394000,10,0,75,1018,0,0
396000,12,0,76,1050,0,0
398000,14,0,74,1336,0,0
400000,10,0,83,1641,0,0
402000,8,0,81,1599,2,0
404000,12,0,62,802,0,0
406000,10,0,79,1911,0,0
408000,12,0,83,1597,0,0
410000,10,0,66,1142,0,0
412000,10,0,76,1883,0,0
414000,12,0,81,1770,0,0
416000,10,0,75,1385,0,0
418000,13,0,81,1906,0,0
420000,7,0,72,1419,0,0
422000,12,0,70,1289,0,0
424000,6,0,89,1905,0,0
426000,12,0,78,1443,5,0
428000,8,0,84,1908,0,0
430000,4,0,90,1903,3,0
432000,15,0,84,1898,3,0
434000,8,0,74,1918,0,0
436000,7,0,86,1904,3,0
438000,15,0,84,1898,3,0
440000,4,0,84,1912,0,0
442000,11,0,88,1898,3,0
444000,15,0,84,1898,3,0
446000,4,0,84,1912,0,0
448000,11,0,83,1904,2,0
450000,15,0,83,1899,3,0
452000,4,0,83,1910,3,0
454000,8,0,81,1909,2,0
456000,15,0,83,1899,3,0
458000,3,0,78,1919,0,0
460000,12,0,81,1904,3,0
462000,11,0,82,1904,3,0
464000,7,0,83,1907,3,0
466000,12,0,82,1906,0,0
468000,11,0,85,1902,2,0
470000,7,0,84,1906,3,0
472000,15,0,83,1902,0,0
474000,8,0,85,1901,6,0
476000,4,0,84,1910,2,0
478000,7,0,65,1357,0,0
480000,8,0,75,1170,2,0
482000,7,0,73,1439,0,0
484000,11,0,83,1636,2,0
486000,15,0,78,1904,3,0
488000,4,0,82,1246,0,0
490000,15,0,85,1456,3,0
492000,7,0,77,1314,2,0
494000,8,0,73,1301,0,0
496000,11,0,80,1647,1,0
498000,4,0,84,1620,3,0
500000,12,0,73,1508,3,0
502000,11,0,80,1432,3,0
504000,7,0,74,1242,0,0
506000,12,0,81,1716,2,0
508000,3,0,75,1029,0,0
510000,12,0,68,1232,3,0
512000,7,0,71,1639,0,0
514000,11,0,81,1702,5,0
516000,12,0,82,1763,3,0
518000,3,0,83,1861,4,0
520000,11,0,85,1701,5,0
522000,8,0,89,1421,6,0
