Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
226000,0.0324,0.013523,0.002678,0.000431,0.179906
228000,0.0324,0.013523,0.002678,0.000431,0.183145
230000,0.0324,0.013523,0.002678,0.000431,0.175234
232000,0.0324,0.013523,0.002678,0.000431,0.183768
234000,0.0324,0.013523,0.002678,0.000431,0.181650
236000,0.0324,0.013523,0.002678,0.000431,0.174611
238000,0.0324,0.013523,0.002678,0.000431,0.184329
240000,0.0324,0.013523,0.002678,0.000431,0.182522
242000,0.0324,0.013523,0.002678,0.000431,0.174798
244000,0.0324,0.013523,0.002678,0.000431,0.183768
246000,0.0324,0.013523,0.002678,0.000431,0.181712
248000,0.0324,0.013523,0.002678,0.000431,0.175296
250000,0.0324,0.013523,0.002678,0.000431,0.183020
252000,0.0324,0.013523,0.002678,0.000431,0.182273
254000,0.0324,0.013523,0.002678,0.000431,0.176168
256000,0.0324,0.013523,0.002678,0.000431,0.182834
258000,0.0324,0.013523,0.002678,0.000431,0.178037
260000,0.0324,0.013523,0.002678,0.000431,0.178971
262000,0.0324,0.013523,0.002678,0.000431,0.182771
264000,0.0324,0.013523,0.002678,0.000431,0.175545
266000,0.0324,0.013523,0.002678,0.000431,0.184017
268000,0.0324,0.013523,0.002678,0.000431,0.180716
270000,0.0324,0.013523,0.002678,0.000431,0.177289
272000,0.0324,0.013523,0.002678,0.000431,0.185014
274000,0.0324,0.013523,0.002678,0.000431,0.181276
276000,0.0324,0.013523,0.002678,0.000431,0.176480
278000,0.0324,0.013523,0.002678,0.000431,0.183207
280000,0.0324,0.013523,0.002678,0.000431,0.179532
282000,0.0324,0.013523,0.002678,0.000431,0.174362
284000,0.0324,0.013523,0.002678,0.000431,0.182211
286000,0.0324,0.013523,0.002678,0.000431,0.180404
288000,0.0324,0.013523,0.002678,0.000431,0.178598
290000,0.0324,0.013523,0.002678,0.000431,0.181463
292000,0.0324,0.013523,0.002678,0.000431,0.180840
294000,0.0324,0.013523,0.002678,0.000431,0.180155
296000,0.0324,0.013523,0.002678,0.000431,0.181463
298000,0.0324,0.013523,0.002678,0.000431,0.174735
300000,0.0324,0.013523,0.002678,0.000431,0.185512
302000,0.0324,0.013523,0.002678,0.000431,0.177103
304000,0.0324,0.013523,0.002678,0.000431,0.176417
306000,0.0324,0.013523,0.002678,0.000431,0.186634
308000,0.0324,0.013523,0.002678,0.000431,0.175047
310000,0.0324,0.013523,0.002678,0.000431,0.179843
312000,0.0324,0.013523,0.002678,0.000431,0.182834
314000,0.0324,0.013523,0.002678,0.000431,0.180342
316000,0.0324,0.013523,0.002678,0.000431,0.179283
318000,0.0324,0.013523,0.002678,0.000431,0.180653
320000,0.0324,0.013523,0.002678,0.000431,0.182896
