Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,1.0570,0.187474,0.005507,0.000525,0.014155
4000,1.0570,0.187474,0.005507,0.000525,0.000000
6000,1.0570,0.187474,0.005507,0.000525,0.021054
8000,1.0570,0.187474,0.005507,0.000525,0.303350
10000,1.0570,0.187474,0.005507,0.000525,0.285243
12000,1.0570,0.187474,0.005507,0.000525,0.281301
14000,1.0570,0.187474,0.005507,0.000525,0.287347
16000,1.0570,0.187474,0.005507,0.000525,0.298261
18000,1.0570,0.187474,0.005507,0.000525,0.267205
20000,1.0570,0.187474,0.005507,0.000525,0.292015
22000,1.0570,0.187474,0.005507,0.000525,0.278140
24000,1.0570,0.187474,0.005507,0.000525,0.287048
26000,1.0570,0.187474,0.005507,0.000525,0.276097
28000,1.0570,0.187474,0.005507,0.000525,0.289888
30000,1.0570,0.187474,0.005507,0.000525,0.274939
32000,1.0570,0.187474,0.005507,0.000525,0.286040
34000,1.0570,0.187474,0.005507,0.000525,0.277363
36000,1.0570,0.187474,0.005507,0.000525,0.283480
38000,1.0570,0.187474,0.005507,0.000525,0.281272
40000,1.0570,0.187474,0.005507,0.000525,0.288408
42000,1.0570,0.187474,0.005507,0.000525,0.278771
44000,1.0570,0.187474,0.005507,0.000525,0.275743
46000,1.0570,0.187474,0.005507,0.000525,0.283454
48000,1.0570,0.187474,0.005507,0.000525,0.284108
50000,1.0570,0.187474,0.005507,0.000525,0.288434
52000,1.0570,0.187474,0.005507,0.000525,0.261848
54000,1.0570,0.187474,0.005507,0.000525,0.301555
56000,1.0570,0.187474,0.005507,0.000525,0.267989
58000,1.0570,0.187474,0.005507,0.000525,0.289215
60000,1.0570,0.187474,0.005507,0.000525,0.279568
62000,1.0570,0.187474,0.005507,0.000525,0.284261
64000,1.0570,0.187474,0.005507,0.000525,0.277301
66000,1.0570,0.187474,0.005507,0.000525,0.286216
68000,1.0570,0.187474,0.005507,0.000525,0.273606
70000,1.0570,0.187474,0.005507,0.000525,0.280722
72000,1.0570,0.187474,0.005507,0.000525,0.283464
74000,1.0570,0.187474,0.005507,0.000525,0.284905
76000,1.0570,0.187474,0.005507,0.000525,0.288021
78000,1.0570,0.187474,0.005507,0.000525,0.261455
80000,1.0570,0.187474,0.005507,0.000525,0.299750
82000,1.0570,0.187474,0.005507,0.000525,0.273369
84000,1.0570,0.187474,0.005507,0.000525,0.287445
86000,1.0570,0.187474,0.005507,0.000525,0.280184
88000,1.0570,0.187474,0.005507,0.000525,0.282419
90000,1.0570,0.187474,0.005507,0.000525,0.282680
92000,1.0570,0.187474,0.005507,0.000525,0.284225
94000,1.0570,0.187474,0.005507,0.000525,0.281555
96000,1.0570,0.187474,0.005507,0.000525,0.284866
98000,1.0570,0.187474,0.005507,0.000525,0.280104
100000,1.0570,0.187474,0.005507,0.000525,0.283107
102000,1.0570,0.187474,0.005507,0.000525,0.284469
104000,1.0570,0.187474,0.005507,0.000525,0.274113
106000,1.0570,0.187474,0.005507,0.000525,0.291082
108000,1.0570,0.187474,0.005507,0.000525,0.278706
