Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
86000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.544508
88000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.483210
90000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.573583
92000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.580133
94000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449357
96000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.587817
98000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.567295
100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.451756
102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571085
104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.574947
106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.467207
108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.555469
110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582042
112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.536329
114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488672
116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.561227
118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590012
120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.435094
122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.581826
124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.565210
126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.450526
128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575611
130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.577886
132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504212
134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517392
136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.589084
138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.561318
140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.457666
142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.578955
144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.567685
146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.440843
148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.570468
150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.574770
152000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447948
154000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.578584
156000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568489
158000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.524381
160000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488124
162000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.594292
164000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.556281
166000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.462723
168000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564935
170000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.583037
172000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.430705
174000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582685
176000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569267
178000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.452658
180000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575019
182000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.562330
184000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.502746
186000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519930
188000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.591992
190000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.552105
192000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.470261
194000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.548720
196000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.593695
198000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.436015
200000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582115
202000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.574727
204000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.445453
206000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.570055
208000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568843
210000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.485386
212000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.537636
214000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.588220
216000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.530010
218000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.490100
220000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.557845
222000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586028
224000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.440223
226000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.581753
228000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568638
230000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444928
232000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575252
234000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571034
236000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488930
238000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.526595
240000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.588460
242000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515077
244000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504898
246000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564149
248000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.591370
250000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.438584
252000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.579765
254000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568882
256000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447742
258000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.577752
260000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564750
262000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504232
264000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517764
266000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.592295
268000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.550497
270000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.470635
272000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.577580
274000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.573066
276000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449424
278000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569171
280000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.583357
282000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.438946
284000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586564
286000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.552288
288000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.536366
290000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.485059
292000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.595617
294000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.544919
296000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.467925
298000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568199
300000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.578483
302000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443429
304000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.570579
306000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584062
308000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.432557
310000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584155
312000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.563205
314000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519888
316000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.506122
318000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.592853
320000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.559482
322000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.453692
324000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.579571
326000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.567556
328000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.458424
330000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.557466
332000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586828
334000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.429470
336000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590726
338000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.560326
340000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.524695
342000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.498450
344000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590793
346000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.554175
348000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.458941
350000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.583722
352000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.563037
354000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.454211
356000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.557937
358000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.581970
360000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.439007
362000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.585377
364000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564357
366000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.524762
368000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488389
370000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.597077
372000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.552379
374000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463477
376000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.561970
378000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584689
380000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.427256
382000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586195
384000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.563659
386000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.454062
388000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.576849
390000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564705
392000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.493870
394000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.523717
396000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.594302
398000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.530403
400000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.489100
402000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.550621
404000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.595201
406000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.431408
408000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.589148
410000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.562081
412000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.455655
414000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.567372
416000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.574076
418000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.476197
420000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.541489
422000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586059
424000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.522966
426000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.503997
428000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.557577
430000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.588978
432000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.439352
434000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.580411
436000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571232
438000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.446221
440000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.572133
442000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571044
444000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.502486
446000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514634
448000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.594150
450000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519767
452000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499028
454000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569763
456000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582273
458000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447346
460000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.567727
462000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582851
464000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.440460
466000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586686
468000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.560761
470000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.530479
472000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491082
474000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590860
476000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.563531
478000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.455954
480000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.583069
482000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.559372
484000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.465611
486000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.561195
488000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.588868
490000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.445889
492000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.573967
494000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571852
496000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516246
498000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.503798
500000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.572450
502000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.570548
504000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447888
506000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.592641
508000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.555780
510000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.460417
512000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571465
514000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.576218
516000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.467730
518000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.552047
520000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.583011
522000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510563
524000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513924
526000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569692
528000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.581028
530000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.437510
532000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586267
534000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569775
536000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.451251
538000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575460
540000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.565839
542000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.498233
544000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.520512
546000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.591573
548000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.553120
550000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.471008
552000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.570773
554000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.579067
556000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447083
558000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571298
560000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.581851
562000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.435998
564000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.585970
566000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.560563
568000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.520190
570000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.505636
572000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.587120
574000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.542402
576000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.476817
578000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.579087
580000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568419
582000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.456690
584000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571622
586000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.580169
588000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.445528
590000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571847
592000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.579004
594000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.523338
596000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.501834
598000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.566305
600000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582886
602000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444960
604000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582374
606000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.572072
608000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449375
610000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575832
612000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571692
614000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.498132
616000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.526034
618000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.585709
620000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.548114
622000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.474328
624000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575996
626000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.576671
628000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449072
630000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.566286
632000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584518
634000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.434667
636000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590431
638000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.561990
640000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514891
642000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.501396
644000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.592301
646000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.528923
648000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.487799
650000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.577892
652000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.568702
654000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.450940
656000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.563728
658000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.585056
660000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444721
662000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582747
664000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.571649
666000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.518434
668000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504639
670000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575915
672000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.560136
674000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.458419
676000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590509
678000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.554290
680000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.468216
682000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.560983
684000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584774
686000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.480448
688000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.539459
690000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.590682
