Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
226000,8.6440,0.261844,0.058609,0.079322,0.224299
228000,8.6440,0.261844,0.058609,0.079322,0.231971
230000,8.6440,0.261844,0.058609,0.079322,0.209643
232000,8.6440,0.261844,0.058609,0.079322,0.231860
234000,8.6440,0.261844,0.058609,0.079322,0.229473
236000,8.6440,0.261844,0.058609,0.079322,0.208306
238000,8.6440,0.261844,0.058609,0.079322,0.231571
240000,8.6440,0.261844,0.058609,0.079322,0.229879
242000,8.6440,0.261844,0.058609,0.079322,0.211994
244000,8.6440,0.261844,0.058609,0.079322,0.231963
246000,8.6440,0.261844,0.058609,0.079322,0.226209
248000,8.6440,0.261844,0.058609,0.079322,0.212823
250000,8.6440,0.261844,0.058609,0.079322,0.232065
252000,8.6440,0.261844,0.058609,0.079322,0.223130
254000,8.6440,0.261844,0.058609,0.079322,0.215898
256000,8.6440,0.261844,0.058609,0.079322,0.234352
258000,8.6440,0.261844,0.058609,0.079322,0.208707
260000,8.6440,0.261844,0.058609,0.079322,0.230272
262000,8.6440,0.261844,0.058609,0.079322,0.228392
264000,8.6440,0.261844,0.058609,0.079322,0.210657
266000,8.6440,0.261844,0.058609,0.079322,0.234426
268000,8.6440,0.261844,0.058609,0.079322,0.224158
270000,8.6440,0.261844,0.058609,0.079322,0.214887
272000,8.6440,0.261844,0.058609,0.079322,0.231586
274000,8.6440,0.261844,0.058609,0.079322,0.228636
276000,8.6440,0.261844,0.058609,0.079322,0.213238
278000,8.6440,0.261844,0.058609,0.079322,0.231963
280000,8.6440,0.261844,0.058609,0.079322,0.221338
282000,8.6440,0.261844,0.058609,0.079322,0.215170
284000,8.6440,0.261844,0.058609,0.079322,0.229544
286000,8.6440,0.261844,0.058609,0.079322,0.219480
288000,8.6440,0.261844,0.058609,0.079322,0.224450
290000,8.6440,0.261844,0.058609,0.079322,0.224556
292000,8.6440,0.261844,0.058609,0.079322,0.214552
294000,8.6440,0.261844,0.058609,0.079322,0.234367
296000,8.6440,0.261844,0.058609,0.079322,0.224556
298000,8.6440,0.261844,0.058609,0.079322,0.209515
300000,8.6440,0.261844,0.058609,0.079322,0.239403
302000,8.6440,0.261844,0.058609,0.079322,0.214594
304000,8.6440,0.261844,0.058609,0.079322,0.219432
306000,8.6440,0.261844,0.058609,0.079322,0.234860
308000,8.6440,0.261844,0.058609,0.079322,0.211677
310000,8.6440,0.261844,0.058609,0.079322,0.226937
312000,8.6440,0.261844,0.058609,0.079322,0.224556
314000,8.6440,0.261844,0.058609,0.079322,0.221981
316000,8.6440,0.261844,0.058609,0.079322,0.226937
318000,8.6440,0.261844,0.058609,0.079322,0.222047
320000,8.6440,0.261844,0.058609,0.079322,0.225734
322000,8.6440,0.261844,0.058609,0.079322,0.225694
324000,8.6440,0.261844,0.058609,0.079322,0.222039
326000,8.6440,0.261844,0.058609,0.079322,0.214233
328000,8.6440,0.261844,0.058609,0.079322,0.237202
330000,8.6440,0.261844,0.058609,0.079322,0.213762
332000,8.6440,0.261844,0.058609,0.079322,0.220264
334000,8.6440,0.261844,0.058609,0.079322,0.239449
336000,8.6440,0.261844,0.058609,0.079322,0.212503
338000,8.6440,0.261844,0.058609,0.079322,0.221522
340000,8.6440,0.261844,0.058609,0.079322,0.234734
342000,8.6440,0.261844,0.058609,0.079322,0.216796
344000,8.6440,0.261844,0.058609,0.079322,0.221945
346000,8.6440,0.261844,0.058609,0.079322,0.224552
348000,8.6440,0.261844,0.058609,0.079322,0.221981
350000,8.6440,0.261844,0.058609,0.079322,0.226941
352000,8.6440,0.261844,0.058609,0.079322,0.219979
354000,8.6440,0.261844,0.058609,0.079322,0.222798
356000,8.6440,0.261844,0.058609,0.079322,0.230697
358000,8.6440,0.261844,0.058609,0.079322,0.215822
360000,8.6440,0.261844,0.058609,0.079322,0.219602
362000,8.6440,0.261844,0.058609,0.079322,0.238050
364000,8.6440,0.261844,0.058609,0.079322,0.217054
366000,8.6440,0.261844,0.058609,0.079322,0.216979
368000,8.6440,0.261844,0.058609,0.079322,0.239441
