Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,0.7779,0.306348,0.002724,0.000334,0.184207
4000,0.7779,0.306348,0.002724,0.000334,0.183809
6000,0.7779,0.306348,0.002724,0.000334,0.191388
8000,0.7779,0.306348,0.002724,0.000334,0.201705
10000,0.7779,0.306348,0.002724,0.000334,0.201369
12000,0.7779,0.306348,0.002724,0.000334,0.201939
14000,0.7779,0.306348,0.002724,0.000334,0.202649
16000,0.7779,0.306348,0.002724,0.000334,0.201070
18000,0.7779,0.306348,0.002724,0.000334,0.204262
20000,0.7779,0.306348,0.002724,0.000334,0.201157
22000,0.7779,0.306348,0.002724,0.000334,0.201879
24000,0.7779,0.306348,0.002724,0.000334,0.201643
26000,0.7779,0.306348,0.002724,0.000334,0.201419
28000,0.7779,0.306348,0.002724,0.000334,0.201929
30000,0.7779,0.306348,0.002724,0.000334,0.201244
32000,0.7779,0.306348,0.002724,0.000334,0.201157
34000,0.7779,0.306348,0.002724,0.000334,0.201680
36000,0.7779,0.306348,0.002724,0.000334,0.201356
38000,0.7779,0.306348,0.002724,0.000334,0.201294
40000,0.7779,0.306348,0.002724,0.000334,0.201705
42000,0.7779,0.306348,0.002724,0.000334,0.201555
44000,0.7779,0.306348,0.002724,0.000334,0.201879
46000,0.7779,0.306348,0.002724,0.000334,0.200821
48000,0.7779,0.306348,0.002724,0.000334,0.202103
50000,0.7779,0.306348,0.002724,0.000334,0.201207
52000,0.7779,0.306348,0.002724,0.000334,0.201630
54000,0.7779,0.306348,0.002724,0.000334,0.201207
56000,0.7779,0.306348,0.002724,0.000334,0.201531
58000,0.7779,0.306348,0.002724,0.000334,0.201157
60000,0.7779,0.306348,0.002724,0.000334,0.201929
62000,0.7779,0.306348,0.002724,0.000334,0.201195
64000,0.7779,0.306348,0.002724,0.000334,0.201107
66000,0.7779,0.306348,0.002724,0.000334,0.201705
68000,0.7779,0.306348,0.002724,0.000334,0.201381
70000,0.7779,0.306348,0.002724,0.000334,0.202178
72000,0.7779,0.306348,0.002724,0.000334,0.200709
74000,0.7779,0.306348,0.002724,0.000334,0.202140
76000,0.7779,0.306348,0.002724,0.000334,0.200946
78000,0.7779,0.306348,0.002724,0.000334,0.201879
80000,0.7779,0.306348,0.002724,0.000334,0.200846
82000,0.7779,0.306348,0.002724,0.000334,0.201891
84000,0.7779,0.306348,0.002724,0.000334,0.201207
86000,0.7779,0.306348,0.002724,0.000334,0.202041
88000,0.7779,0.306348,0.002724,0.000334,0.201145
90000,0.7779,0.306348,0.002724,0.000334,0.201481
92000,0.7779,0.306348,0.002724,0.000334,0.201518
94000,0.7779,0.306348,0.002724,0.000334,0.201755
96000,0.7779,0.306348,0.002724,0.000334,0.201854
98000,0.7779,0.306348,0.002724,0.000334,0.201132
100000,0.7779,0.306348,0.002724,0.000334,0.201643
102000,0.7779,0.306348,0.002724,0.000334,0.201568
104000,0.7779,0.306348,0.002724,0.000334,0.201170
106000,0.7779,0.306348,0.002724,0.000334,0.202041
108000,0.7779,0.306348,0.002724,0.000334,0.200958
110000,0.7779,0.306348,0.002724,0.000334,0.202053
112000,0.7779,0.306348,0.002724,0.000334,0.201095
114000,0.7779,0.306348,0.002724,0.000334,0.201904
116000,0.7779,0.306348,0.002724,0.000334,0.201045
118000,0.7779,0.306348,0.002724,0.000334,0.201817
120000,0.7779,0.306348,0.002724,0.000334,0.201369
122000,0.7779,0.306348,0.002724,0.000334,0.201145
124000,0.7779,0.306348,0.002724,0.000334,0.201755
126000,0.7779,0.306348,0.002724,0.000334,0.201269
128000,0.7779,0.306348,0.002724,0.000334,0.201692
130000,0.7779,0.306348,0.002724,0.000334,0.201232
132000,0.7779,0.306348,0.002724,0.000334,0.202302
134000,0.7779,0.306348,0.002724,0.000334,0.200921
136000,0.7779,0.306348,0.002724,0.000334,0.201804
138000,0.7779,0.306348,0.002724,0.000334,0.201431
140000,0.7779,0.306348,0.002724,0.000334,0.201580
142000,0.7779,0.306348,0.002724,0.000334,0.201929
