cycle,row_hit,row_miss
6000,0,57
8000,0,191
10000,0,157
12000,0,161
14000,0,165
16000,0,160
18000,0,168
20000,0,159
22000,0,157
24000,0,167
26000,0,167
28000,0,164
30000,0,165
32000,0,157
34000,0,158
36000,0,166
38000,0,165
40000,0,157
42000,0,166
44000,0,139
46000,0,166
48000,0,162
50000,0,140
52000,0,158
54000,0,139
56000,0,173
58000,0,134
60000,0,157
62000,0,152
64000,0,133
66000,0,166
68000,0,128
70000,0,167
72000,0,149
74000,0,146
76000,0,160
78000,0,154
80000,0,160
82000,0,128
84000,0,160
86000,0,166
88000,0,153
90000,0,157
92000,0,151
94000,0,163
96000,0,150
98000,0,160
100000,0,155
102000,0,160
104000,0,158
106000,0,147
108000,0,156
110000,0,150
112000,0,182
114000,0,172
116000,0,167
118000,0,143
120000,0,160
122000,0,158
124000,0,164
126000,0,166
128000,0,148
130000,0,164
132000,0,146
134000,0,156
136000,0,141
138000,0,159
140000,0,163
142000,0,147
144000,0,136
146000,0,165
148000,0,159
150000,0,159
152000,0,145
154000,0,138
156000,0,170
158000,0,149
160000,0,164
162000,0,146
164000,0,162
166000,0,163
168000,0,165
170000,0,160
172000,0,156
174000,0,151
176000,0,148
178000,0,152
180000,0,156
182000,0,156
184000,0,152
186000,0,156
188000,0,164
190000,0,158
192000,0,153
194000,0,151
196000,0,151
198000,0,151
200000,0,159
202000,0,149
204000,0,164
206000,0,160
208000,0,157
210000,0,155
212000,0,140
214000,0,176
216000,0,151
218000,0,169
220000,0,160
222000,0,165
224000,0,155
226000,0,153
228000,0,151
230000,0,153
232000,0,150
234000,0,142
236000,0,150
238000,0,149
240000,0,148
242000,0,151
244000,0,161
246000,0,154
248000,0,161
250000,0,150
252000,1,149
254000,1,151
256000,0,151
258000,1,146
260000,1,153
262000,0,149
264000,0,155
266000,0,153
268000,1,154
270000,0,152
272000,0,155
274000,0,161
276000,0,152
278000,0,150
280000,0,152
282000,0,149
284000,1,160
286000,0,158
288000,1,151
290000,1,159
292000,0,165
294000,0,157
296000,0,158
298000,0,159
300000,0,152
302000,0,153
304000,0,151
306000,0,143
308000,0,155
310000,0,151
312000,0,152
314000,0,151
316000,0,155
318000,0,151
320000,0,149
322000,1,174
324000,0,179
326000,1,163
328000,0,151
330000,0,162
332000,0,157
334000,0,164
336000,0,164
338000,0,160
340000,0,161
342000,0,151
344000,0,157
346000,0,153
348000,0,157
350000,0,153
352000,0,150
354000,0,152
356000,0,157
358000,0,158
360000,0,155
362000,0,161
364000,0,161
366000,0,160
368000,0,150
370000,0,162
372000,0,155
374000,0,164
376000,1,158
378000,0,161
380000,0,157
382000,0,156
384000,0,152
386000,0,148
388000,0,158
390000,0,156
392000,0,162
394000,0,153
396000,0,161
398000,0,155
400000,0,156
402000,0,162
404000,0,144
406000,0,155
408000,0,153
410000,0,160
412000,0,159
414000,0,154
416000,0,156
418000,0,152
420000,0,154
422000,1,152
424000,0,164
426000,0,173
428000,1,176
430000,0,175
432000,0,168
434000,0,158
436000,1,156
438000,0,159
440000,0,164
442000,0,163
444000,0,168
446000,0,167
448000,0,165
450000,0,166
452000,0,170
454000,0,168
456000,0,162
458000,0,164
460000,0,161
462000,0,155
464000,0,158
466000,0,154
468000,0,155
470000,1,164
472000,0,157
474000,0,150
476000,0,162
478000,0,151
480000,0,158
482000,0,152
484000,0,162
486000,1,153
488000,0,150
490000,2,166
492000,0,162
494000,0,155
496000,1,153
498000,0,166
500000,2,159
502000,0,161
504000,0,156
506000,0,151
508000,0,152
510000,1,161
512000,0,154
514000,0,162
516000,1,159
518000,2,172
520000,0,168
522000,2,172
524000,0,175
526000,0,193
528000,1,187
530000,0,175
532000,0,164
534000,0,166
536000,0,161
538000,0,158
540000,0,168
542000,0,165
544000,0,162
546000,1,168
548000,0,166
550000,0,157
552000,0,153
554000,0,163
556000,0,148
558000,0,163
560000,0,161
562000,0,149
564000,0,167
566000,0,165
568000,0,163
570000,0,170
572000,0,168
574000,0,158
576000,0,167
578000,0,158
580000,1,161
582000,0,157
584000,0,164
586000,0,163
