cycle,row_hit,row_miss
6000,0,57
8000,0,191
10000,0,159
12000,0,160
14000,0,163
16000,0,163
18000,0,163
20000,0,160
22000,0,157
24000,0,168
26000,0,167
28000,0,161
30000,0,166
32000,0,158
34000,0,158
36000,0,167
38000,0,162
40000,0,161
42000,0,164
44000,0,142
46000,0,165
48000,0,162
50000,0,140
52000,0,158
54000,0,139
56000,0,173
58000,0,136
60000,0,156
62000,0,150
64000,0,134
66000,0,165
68000,0,129
70000,0,162
72000,0,154
74000,0,146
76000,0,160
78000,0,154
80000,0,160
82000,0,130
84000,0,160
86000,0,163
88000,0,154
90000,0,156
92000,0,151
94000,0,164
96000,0,150
98000,0,161
100000,0,155
102000,0,158
104000,0,160
106000,0,147
108000,0,155
110000,0,150
112000,0,182
114000,0,172
116000,0,168
118000,0,142
120000,0,160
122000,0,158
124000,0,165
126000,0,164
128000,0,148
130000,0,165
132000,0,146
134000,0,156
136000,0,140
138000,0,161
140000,0,164
142000,0,144
144000,0,137
146000,0,165
148000,0,159
150000,0,159
152000,0,144
154000,0,139
156000,0,170
158000,0,149
160000,0,165
162000,0,142
164000,0,161
166000,0,165
168000,0,165
170000,0,162
172000,0,157
174000,0,150
176000,0,148
178000,0,152
180000,0,155
182000,0,157
184000,0,152
186000,0,156
188000,0,164
190000,0,157
192000,0,153
194000,0,151
196000,0,151
198000,0,152
200000,0,160
202000,0,148
204000,0,164
206000,0,160
208000,0,158
210000,0,154
212000,0,140
214000,0,175
216000,0,149
218000,0,171
220000,0,160
222000,0,166
224000,0,156
226000,0,158
228000,0,161
230000,0,159
232000,0,154
234000,0,159
236000,0,157
238000,0,164
240000,0,159
242000,0,158
244000,0,159
246000,0,155
248000,0,147
250000,0,144
252000,0,147
254000,0,151
256000,0,152
258000,0,144
260000,0,153
262000,0,160
264000,0,136
266000,0,160
268000,0,155
270000,0,164
272000,0,163
274000,0,136
276000,0,132
278000,0,163
280000,0,154
282000,0,156
284000,0,151
286000,0,166
288000,0,143
290000,0,159
292000,0,152
294000,0,169
296000,0,141
298000,0,157
300000,0,161
302000,0,132
304000,0,146
306000,0,133
308000,0,153
310000,0,150
312000,0,143
314000,0,167
316000,0,132
318000,0,148
320000,0,159
322000,0,163
324000,0,181
326000,0,157
328000,0,162
330000,0,163
332000,0,144
334000,0,173
336000,0,155
338000,0,162
340000,0,148
342000,0,148
344000,0,156
346000,0,147
348000,0,171
350000,0,138
352000,0,141
354000,0,164
356000,0,142
358000,0,167
360000,0,140
362000,0,165
364000,0,162
366000,0,164
368000,0,140
370000,0,152
372000,0,153
374000,0,166
376000,0,161
378000,0,161
380000,0,155
382000,0,150
384000,0,154
386000,0,138
388000,0,158
390000,0,156
392000,0,164
394000,0,151
396000,0,155
398000,0,150
400000,0,159
402000,0,164
404000,0,127
406000,0,161
408000,0,163
410000,0,129
412000,0,153
414000,0,167
416000,0,148
418000,0,160
420000,0,145
422000,0,147
424000,0,167
426000,0,164
428000,0,170
430000,1,177
432000,0,164
434000,0,154
436000,0,166
438000,0,169
440000,0,169
442000,0,174
444000,0,165
446000,0,167
448000,1,162
450000,0,165
452000,0,171
454000,1,161
456000,0,167
458000,0,155
460000,0,158
462000,0,165
464000,0,166
466000,0,164
468000,1,165
470000,0,170
472000,0,163
474000,0,166
476000,0,171
478000,1,136
480000,0,145
482000,0,148
484000,1,157
486000,0,160
488000,0,167
490000,0,164
492000,0,151
494000,1,145
496000,1,160
498000,0,169
500000,0,147
502000,0,166
504000,0,151
506000,0,153
508000,0,146
510000,0,136
512000,0,152
514000,0,156
516000,0,160
518000,0,177
520000,1,162
522000,0,176
524000,0,160
526000,0,181
528000,1,201
530000,0,172
532000,1,162
534000,0,173
536000,0,163
538000,0,152
540000,1,161
542000,0,170
544000,0,157
546000,0,148
548000,0,152
550000,0,161
552000,0,149
554000,0,163
556000,0,147
558000,0,163
560000,0,160
562000,0,151
564000,0,167
566000,0,165
568000,0,163
570000,0,170
572000,0,170
574000,0,157
576000,0,174
578000,0,165
580000,0,163
582000,0,160
584000,1,170
586000,0,169
