cycle,row_hit,row_miss
6000,0,57
8000,0,188
10000,1,161
12000,0,158
14000,0,164
16000,1,160
18000,0,167
20000,1,157
22000,0,156
24000,0,167
26000,0,160
28000,0,161
30000,1,167
32000,0,157
34000,1,160
36000,1,166
38000,0,161
40000,1,167
42000,1,166
44000,0,157
46000,1,164
48000,1,161
50000,0,148
52000,0,154
54000,0,144
56000,1,173
58000,1,137
60000,0,157
62000,0,151
64000,0,134
66000,0,165
68000,0,130
70000,1,164
72000,0,153
74000,0,147
76000,0,160
78000,1,155
80000,0,161
82000,0,129
84000,0,160
86000,0,161
88000,0,151
90000,0,157
92000,1,150
94000,0,163
96000,0,162
98000,0,161
100000,0,155
102000,1,160
104000,0,159
106000,0,149
108000,1,156
110000,0,151
112000,0,180
114000,1,173
116000,0,171
118000,1,145
120000,0,160
122000,0,161
124000,0,164
126000,0,165
128000,1,150
130000,0,163
132000,1,148
134000,1,157
136000,0,141
138000,2,160
140000,1,164
142000,0,146
144000,1,138
146000,0,164
148000,1,161
150000,0,160
152000,0,143
154000,1,141
156000,0,170
158000,0,152
160000,0,160
162000,0,149
164000,2,163
166000,0,160
168000,0,159
170000,0,164
172000,1,161
174000,0,155
176000,0,148
178000,1,153
180000,0,157
182000,0,156
184000,0,153
186000,0,156
188000,0,165
190000,0,156
192000,0,156
194000,0,151
196000,0,151
198000,0,153
200000,0,160
202000,0,149
204000,0,165
206000,0,160
208000,0,159
210000,0,155
212000,0,140
214000,0,177
216000,0,150
218000,0,169
220000,0,160
222000,0,166
224000,0,157
226000,0,157
228000,0,164
230000,0,157
232000,1,160
234000,0,155
236000,0,159
238000,1,164
240000,0,158
242000,1,158
244000,1,157
246000,0,153
248000,0,154
250000,0,152
252000,0,146
254000,0,152
256000,0,154
258000,0,146
260000,0,158
262000,0,154
264000,0,136
266000,0,162
268000,0,155
270000,0,165
272000,0,164
274000,0,137
276000,0,132
278000,2,162
280000,0,154
282000,1,159
284000,1,152
286000,0,168
288000,1,144
290000,0,158
292000,0,153
294000,0,168
296000,0,143
298000,0,157
300000,0,162
302000,0,133
304000,0,147
306000,0,134
308000,0,152
310000,0,151
312000,0,144
314000,0,167
316000,0,133
318000,0,149
320000,0,160
322000,0,165
324000,0,181
326000,0,159
328000,0,163
330000,0,164
332000,0,144
334000,0,173
336000,0,155
338000,0,163
340000,0,149
342000,0,148
344000,0,157
346000,0,148
348000,0,171
350000,0,140
352000,0,141
354000,0,164
356000,0,144
358000,0,164
360000,0,144
362000,0,165
364000,0,162
366000,0,165
368000,0,142
370000,0,149
372000,0,156
374000,0,168
376000,0,160
378000,0,162
380000,0,155
382000,0,151
384000,0,155
386000,0,138
388000,0,159
390000,0,157
392000,0,163
394000,0,153
396000,0,155
398000,0,151
400000,0,158
402000,0,165
404000,0,129
406000,0,159
408000,0,165
410000,0,131
412000,1,156
414000,0,165
416000,1,149
418000,0,160
420000,1,147
422000,1,146
424000,0,166
426000,0,170
428000,0,173
430000,1,176
432000,0,167
434000,0,157
436000,0,167
438000,0,163
440000,0,165
442000,1,163
444000,1,160
446000,0,158
448000,0,164
450000,0,160
452000,0,165
454000,0,158
456000,0,158
458000,0,156
460000,1,154
462000,1,155
464000,0,150
466000,0,159
468000,1,159
470000,0,164
472000,0,158
474000,0,160
476000,1,161
478000,0,157
480000,1,155
482000,0,158
484000,0,159
486000,0,159
488000,0,163
490000,0,163
492000,0,158
494000,0,158
496000,2,150
498000,1,163
500000,0,160
502000,2,161
504000,1,152
506000,1,159
508000,0,156
510000,0,151
512000,0,159
514000,0,158
516000,0,163
518000,0,164
520000,0,167
522000,0,166
524000,0,168
526000,0,184
528000,0,191
530000,0,199
532000,0,166
534000,0,155
536000,2,158
538000,0,157
540000,1,151
542000,0,148
544000,0,159
546000,0,161
548000,0,157
550000,0,157
552000,1,150
554000,0,161
556000,0,156
558000,0,162
560000,0,161
562000,0,159
564000,0,158
566000,0,162
568000,0,167
570000,0,165
572000,0,165
574000,0,162
576000,0,168
578000,0,162
580000,0,159
582000,0,164
584000,0,162
586000,0,167
588000,0,167
590000,0,172
592000,0,165
594000,0,163
596000,0,161
598000,0,151
600000,0,149
602000,0,140
604000,0,156
606000,0,154
608000,0,143
610000,0,158
612000,0,142
614000,0,161
616000,0,160
618000,0,168
620000,0,167
622000,0,163
624000,0,180
626000,0,171
628000,0,170
630000,0,174
632000,0,151
634000,0,165
636000,0,168
638000,0,170
640000,0,174
642000,0,180
644000,0,174
646000,0,176
648000,0,179
650000,0,180
652000,0,185
654000,0,181
656000,0,179
