cycle,row_hit,row_miss
6000,0,57
8000,0,188
10000,1,164
12000,0,160
14000,1,167
16000,1,152
18000,1,163
20000,0,161
22000,1,152
24000,0,165
26000,0,159
28000,0,162
30000,1,168
32000,1,159
34000,0,160
36000,1,168
38000,0,157
40000,0,169
42000,1,164
44000,0,155
46000,1,166
48000,1,161
50000,0,152
52000,1,158
54000,0,137
56000,0,173
58000,0,139
60000,0,158
62000,1,150
64000,0,134
66000,0,164
68000,1,133
70000,0,163
72000,0,152
74000,0,148
76000,0,161
78000,0,155
80000,0,158
82000,0,130
84000,0,157
86000,0,161
88000,0,151
90000,0,157
92000,0,150
94000,0,163
96000,0,166
98000,0,159
100000,0,155
102000,0,160
104000,0,160
106000,0,150
108000,0,153
110000,0,154
112000,0,180
114000,0,172
116000,0,169
118000,0,146
120000,0,159
122000,0,160
124000,0,165
126000,0,164
128000,0,151
130000,0,163
132000,0,150
134000,0,155
136000,1,143
138000,0,163
140000,0,162
142000,1,142
144000,0,139
146000,1,165
148000,1,162
150000,0,159
152000,1,143
154000,0,140
156000,0,167
158000,0,154
160000,0,165
162000,0,145
164000,0,162
166000,0,166
168000,0,163
170000,0,163
172000,0,159
174000,0,149
176000,0,149
178000,0,153
180000,0,155
182000,0,158
184000,0,152
186000,0,156
188000,0,165
190000,0,159
192000,1,155
194000,0,149
196000,0,154
198000,0,151
200000,0,160
202000,0,150
204000,0,166
206000,0,159
208000,0,159
210000,0,153
212000,0,142
214000,0,176
216000,0,150
218000,0,167
220000,1,161
222000,0,164
224000,0,159
226000,1,158
228000,0,161
230000,1,161
232000,0,156
234000,1,161
236000,0,158
238000,0,163
240000,1,150
242000,0,156
244000,0,159
246000,0,150
248000,0,158
250000,1,156
252000,0,146
254000,0,149
256000,0,156
258000,0,145
260000,1,163
262000,0,150
264000,1,140
266000,1,165
268000,0,157
270000,0,165
272000,0,158
274000,1,136
276000,1,132
278000,0,166
280000,1,151
282000,0,155
284000,0,155
286000,1,166
288000,0,143
290000,1,161
292000,0,152
294000,1,168
296000,0,143
298000,0,159
300000,1,161
302000,0,132
304000,2,149
306000,0,132
308000,1,153
310000,0,150
312000,0,142
314000,0,168
316000,0,135
318000,0,147
320000,1,159
322000,0,164
324000,0,183
326000,0,157
328000,1,161
330000,0,166
332000,1,144
334000,1,173
336000,0,156
338000,0,163
340000,0,149
342000,1,149
344000,0,154
346000,0,149
348000,0,171
350000,0,141
352000,0,142
354000,1,165
356000,0,144
358000,0,165
360000,0,143
362000,1,166
364000,0,160
366000,1,165
368000,1,137
370000,0,156
372000,0,154
374000,0,167
376000,0,161
378000,1,161
380000,1,155
382000,0,151
384000,1,156
386000,0,137
388000,1,160
390000,0,156
392000,0,165
394000,0,153
396000,0,152
398000,0,155
400000,1,157
402000,0,164
404000,1,129
406000,0,163
408000,1,162
410000,0,131
412000,0,159
414000,1,159
416000,0,151
418000,1,159
420000,1,147
422000,0,146
424000,1,169
426000,0,166
428000,0,175
430000,0,178
432000,0,169
434000,0,160
436000,0,167
438000,0,165
440000,0,166
442000,0,172
444000,0,168
446000,0,163
448000,0,167
450000,0,166
452000,0,168
454000,0,162
456000,0,166
458000,0,156
460000,0,161
462000,0,168
464000,0,158
466000,0,167
468000,0,160
470000,0,156
472000,0,166
474000,0,170
476000,0,155
478000,0,128
480000,0,149
482000,0,144
484000,0,160
486000,0,167
488000,0,155
490000,0,164
492000,0,148
494000,0,146
496000,0,159
498000,0,167
500000,0,145
502000,0,165
504000,0,152
506000,0,153
508000,0,143
510000,0,137
512000,0,151
514000,0,158
516000,0,159
518000,0,181
520000,0,154
522000,0,174
524000,0,158
526000,0,192
528000,0,188
530000,0,181
532000,0,165
534000,0,169
536000,0,149
538000,0,154
540000,0,157
542000,0,172
544000,0,156
546000,0,154
548000,0,144
550000,0,160
552000,0,148
554000,0,163
556000,0,146
558000,0,162
560000,0,162
562000,0,146
564000,0,168
566000,0,164
568000,0,162
570000,0,170
572000,0,168
574000,0,157
576000,0,175
578000,0,162
580000,0,162
582000,0,161
584000,0,170
586000,0,169
588000,0,172
590000,0,172
592000,0,175
594000,0,167
596000,0,163
598000,0,150
600000,0,148
602000,0,124
604000,0,166
606000,0,154
608000,0,126
610000,0,174
612000,0,118
614000,0,189
616000,0,141
618000,0,184
620000,0,161
622000,0,156
624000,0,178
626000,0,187
628000,0,157
630000,0,180
632000,0,174
634000,0,172
636000,0,176
638000,0,179
640000,0,162
642000,0,178
644000,0,191
646000,0,174
648000,0,178
650000,0,187
652000,0,172
654000,0,168
656000,0,186
