cycle,row_hit,row_miss
6000,0,56
8000,0,190
10000,0,162
12000,0,159
14000,0,163
16000,0,159
18000,0,166
20000,0,161
22000,0,158
24000,0,163
26000,0,166
28000,0,162
30000,0,166
32000,0,158
34000,0,160
36000,0,166
38000,0,162
40000,0,164
42000,0,163
44000,0,142
46000,0,163
48000,0,161
50000,0,143
52000,0,157
54000,0,138
56000,0,176
58000,0,133
60000,0,158
62000,0,152
64000,0,132
66000,0,167
68000,0,128
70000,0,166
72000,0,149
74000,0,147
76000,0,160
78000,0,154
80000,0,158
82000,0,130
84000,0,159
86000,0,163
88000,0,153
90000,0,159
92000,0,151
94000,0,165
96000,0,150
98000,0,160
100000,0,156
102000,0,159
104000,0,159
106000,0,147
108000,0,153
110000,0,152
112000,0,181
114000,0,171
116000,0,169
118000,0,143
120000,0,159
122000,0,159
124000,0,164
126000,0,164
128000,0,150
130000,0,163
132000,0,148
134000,0,155
136000,0,142
138000,0,162
140000,0,164
142000,0,139
144000,0,139
146000,0,166
148000,0,161
150000,0,159
152000,0,141
154000,0,138
156000,0,170
158000,0,152
160000,0,163
162000,0,145
164000,0,163
166000,0,164
168000,0,162
170000,0,162
172000,0,157
174000,0,149
176000,0,148
178000,0,152
180000,0,154
182000,0,158
184000,0,152
186000,0,155
188000,0,161
190000,0,160
192000,0,153
194000,0,151
196000,0,153
198000,0,151
200000,0,160
202000,0,148
204000,0,165
206000,0,159
208000,0,158
210000,0,152
212000,0,142
214000,0,174
216000,0,150
218000,0,168
220000,0,161
222000,0,166
224000,0,159
226000,0,154
228000,0,165
230000,0,158
232000,0,155
234000,0,160
236000,0,159
238000,0,159
240000,0,155
242000,0,157
244000,0,156
246000,0,150
248000,0,158
250000,0,146
252000,0,147
254000,0,152
256000,0,151
258000,0,143
260000,0,162
262000,0,150
264000,0,139
266000,0,163
268000,0,156
270000,0,165
272000,0,158
274000,0,136
276000,0,132
278000,0,164
280000,0,151
282000,0,157
284000,0,152
286000,0,165
288000,0,144
290000,0,158
292000,0,153
294000,0,171
296000,0,139
298000,0,158
300000,0,160
302000,0,132
304000,0,148
306000,0,132
308000,0,152
310000,0,150
312000,0,142
314000,0,168
316000,0,134
318000,0,146
320000,0,159
322000,0,162
324000,0,183
326000,0,156
328000,0,162
330000,0,162
332000,0,144
334000,0,173
336000,0,156
338000,0,161
340000,0,150
342000,0,147
344000,0,157
346000,0,145
348000,0,173
350000,0,138
352000,0,140
354000,0,167
356000,0,141
358000,0,164
360000,0,142
362000,0,164
364000,0,162
366000,0,164
368000,0,140
370000,0,152
372000,0,152
374000,0,167
376000,0,161
378000,0,160
380000,0,156
382000,0,150
384000,0,154
386000,0,137
388000,0,159
390000,0,156
392000,0,164
394000,0,152
396000,0,152
398000,0,154
400000,0,154
402000,0,167
404000,0,128
406000,0,162
408000,0,161
410000,0,131
412000,0,156
414000,0,162
416000,0,149
418000,0,159
420000,0,145
422000,0,147
424000,0,170
426000,0,164
428000,0,175
430000,0,178
432000,0,174
434000,0,158
436000,0,168
438000,0,167
440000,0,168
442000,0,173
444000,0,168
446000,0,164
448000,0,168
450000,0,163
452000,0,168
454000,0,163
456000,0,166
458000,0,158
460000,0,162
462000,1,169
464000,1,154
466000,0,168
468000,0,163
470000,0,157
472000,0,165
474000,0,171
476000,0,155
478000,0,132
480000,0,145
482000,0,147
484000,0,161
486000,0,164
488000,0,159
490000,0,164
492000,1,148
494000,0,148
496000,0,158
498000,0,167
500000,0,147
502000,0,167
504000,0,151
506000,0,154
508000,0,144
510000,0,135
512000,0,154
514000,0,159
516000,0,158
518000,0,180
520000,0,160
522000,0,173
524000,0,161
526000,0,193
528000,0,189
530000,0,180
532000,0,164
534000,0,170
536000,0,153
538000,0,151
540000,0,162
542000,0,171
544000,0,158
546000,0,153
548000,0,146
550000,0,160
552000,0,150
554000,0,163
556000,0,146
558000,0,164
560000,0,161
562000,0,147
564000,0,168
566000,0,165
568000,0,163
570000,0,170
572000,0,169
574000,0,157
576000,0,168
578000,0,157
580000,0,161
582000,0,159
584000,0,163
586000,0,162
588000,0,168
590000,0,170
592000,0,164
594000,0,167
596000,0,163
598000,0,151
600000,0,150
602000,0,124
604000,0,169
606000,0,156
608000,0,126
610000,1,174
612000,0,119
614000,0,188
616000,0,146
618000,0,184
620000,0,166
622000,0,154
624000,0,178
626000,0,189
628000,0,157
630000,0,181
632000,1,172
634000,2,172
636000,2,174
638000,0,176
640000,0,171
642000,0,182
644000,0,193
646000,0,174
648000,0,170
650000,0,188
652000,0,172
654000,0,176
656000,0,185
658000,1,183
660000,0,185
662000,0,186
664000,0,189
666000,0,183
668000,0,193
670000,0,181
672000,0,186
674000,0,184
676000,0,190
678000,0,182
680000,1,181
682000,0,182
684000,0,183
686000,0,180
688000,0,178
690000,0,179
692000,1,188
694000,0,179
696000,0,195
698000,0,181
700000,0,185
702000,1,188
704000,0,185
706000,0,173
708000,1,170
710000,0,159
712000,2,189
714000,0,180
716000,2,182
718000,0,199
720000,0,195
722000,1,180
724000,0,193
726000,1,180
728000,0,188
730000,0,173
732000,1,172
734000,0,192
736000,0,168
738000,1,192
740000,1,186
742000,0,192
744000,1,173
746000,1,183
748000,1,199
750000,0,179
752000,1,173
754000,1,186
756000,1,191
758000,0,174
760000,2,171
762000,0,183
764000,0,178
766000,1,187
768000,1,181
770000,0,192
772000,1,177
774000,1,189
776000,0,180
778000,0,178
780000,0,176
782000,0,186
784000,0,172
786000,0,167
788000,0,185
790000,0,179
792000,0,185
794000,0,186
796000,0,190
798000,0,202
800000,0,197
802000,4,202
804000,0,181
806000,1,189
808000,1,161
810000,0,168
812000,0,175
814000,0,169
816000,0,170
818000,0,184
820000,0,170
822000,4,177
824000,0,174
826000,0,166
828000,0,174
830000,0,172
832000,0,175
834000,0,164
836000,0,178
838000,0,172
840000,0,161
842000,0,177
844000,4,170
846000,1,164
848000,0,178
850000,0,151
852000,0,154
854000,0,155
856000,0,171
858000,0,131
860000,0,172
862000,0,161
864000,0,160
866000,4,176
868000,0,175
870000,4,165
872000,4,171
874000,0,180
876000,4,158
878000,0,181
880000,0,171
882000,4,157
884000,0,180
886000,4,177
888000,5,155
890000,0,171
892000,4,162
894000,0,163
896000,4,166
898000,4,157
900000,1,181
902000,4,161
904000,4,174
906000,0,184
908000,4,164
910000,4,143
912000,0,173
914000,4,146
916000,4,146
918000,0,163
920000,1,135
922000,0,164
924000,0,134
926000,0,164
928000,0,160
930000,0,141
932000,0,162
934000,0,162
936000,0,168
938000,0,166
940000,4,167
942000,0,167
944000,0,162
946000,0,163
948000,0,169
950000,0,149
952000,0,153
954000,0,164
956000,0,148
958000,0,157
960000,0,160
962000,4,148
964000,0,159
966000,0,160
968000,0,155
970000,0,158
972000,0,171
974000,0,142
976000,0,158
978000,0,161
980000,0,151
982000,0,157
984000,4,159
986000,0,153
988000,0,161
990000,0,156
992000,0,141
994000,0,154
996000,0,157
998000,4,142
