Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
236600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.376273
236700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.446031
236800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.246668
236900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.315284
237000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.032325
237100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.392055
237200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.469096
237300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.478387
237400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.894541
237500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.188191
237600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.173133
237700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.121683
237800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.823168
237900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.204306
238000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.819829
238100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.260093
238200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.396670
238300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.414160
238400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.527112
238500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.462249
238600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.093450
238700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.909834
238800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.550225
238900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.342764
239000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.438034
239100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.315235
239200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.262811
239300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.062841
239400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.526230
239500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.377492
239600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.161265
239700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.484056
239800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.606569
239900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.034572
240000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.399829
240100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.174912
240200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.962196
240300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.426685
240400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.423886
240500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.644786
240600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.101799
240700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.038414
240800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.088148
240900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.335692
241000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.811183
241100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.904200
241200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.159211
241300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.440342
241400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.103915
241500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.519413
241600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.759729
241700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.247267
241800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.648827
241900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.634010
242000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.738952
242100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.358375
242200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.054954
242300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.005332
242400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.104793
242500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.043715
242600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.676369
242700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.838997
242800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.707063
242900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.682023
243000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.551455
243100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.822277
243200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.591873
243300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.784687
243400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.819672
243500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.132804
243600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.044851
243700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.482615
243800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.554385
243900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.449546
244000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.975726
244100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.348470
244200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.693912
244300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.818968
244400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.106006
244500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.185143
244600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.945113
244700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.639151
244800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.626412
244900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.990329
245000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.885957
245100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.724046
245200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.195803
245300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.629744
245400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.787086
245500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.360921
245600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.696440
245700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.307625
245800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.196965
245900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.789449
246000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.292047
246100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.691809
246200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.406112
246300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.609279
246400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.534712
246500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.975942
246600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.494409
246700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.739726
246800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.271466
246900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.696592
247000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.582229
247100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.288406
247200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.909439
247300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.349692
247400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.553353
247500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.399365
247600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.305451
247700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.624279
247800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.266518
247900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.259341
248000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.913573
248100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.188115
248200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.337883
248300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.552600
248400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.008453
248500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.242990
248600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.984639
248700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.533375
248800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.596318
248900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.862631
249000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.692536
249100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.377654
249200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.280503
249300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.050046
249400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.325426
249500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.544898
249600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.439998
249700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.908957
249800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.192785
249900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.055482
250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.055834
250100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.934437
250200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.811019
250300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.958881
250400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.342911
250500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.041073
250600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.670768
250700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.906988
250800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.359483
250900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.126850
251000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.010038
251100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.412082
251200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.810279
251300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.363747
251400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.538418
251500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.864523
251600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.845967
251700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.885989
251800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.316135
251900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.829441
252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.555110
252100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.030841
252200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.415560
252300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.065261
252400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.048801
252500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.066612
252600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.852275
252700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.310282
252800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.385952
252900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.561129
253000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.743784
253100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.110719
253200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.068013
253300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.713500
253400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.768912
253500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.470295
253600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.721320
253700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.495524
253800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.029080
253900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.558400
254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.323871
254100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.897031
254200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.426236
254300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.055073
254400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.358229
254500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.244262
254600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.459409
254700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.994425
254800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.049958
254900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.765631
255000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.035749
255100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.842618
255200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.410372
255300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.184991
255400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.256151
255500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.329867
255600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.457530
255700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.082625
255800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.246160
255900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.661384
256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.510729
256100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.948374
256200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.388889
256300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.643135
256400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.246820
256500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.441014
256600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.217883
256700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.694377
256800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.506532
256900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.766205
257000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.186466
257100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.590882
257200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.129487
257300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.625414
257400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.739754
257500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.753337
257600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.232466
257700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.142168
257800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.622262
257900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.827376
258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.436360
258100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.150467
258200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.581925
258300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.838450
258400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.024041
258500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.771435
258600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.859522
258700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.914493
258800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.284269
258900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.454281
259000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.426016
259100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.052359
259200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.178349
259300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.569244
259400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.174474
259500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.582885
259600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.171427
259700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.898737
259800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.865070
259900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.530342
260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.224398
260100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.543800
260200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.665292
260300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.654253
260400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.015353
260500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.014486
260600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.332238
260700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.541476
260800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.306816
260900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.875226
261000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.508573
261100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.933719
261200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.561452
261300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.619838
261400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.466040
261500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.604534
261600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.277724
261700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.085309
261800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.106200
261900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.143184
262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.487807
262100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.639769
262200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.019470
262300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.883808
262400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.078108
262500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.596329
262600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.377260
262700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.162238
262800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.744719
262900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.657804
263000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.491305
263100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.969017
263200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.992056
263300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.502151
263400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.767447
263500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.789641
263600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.009091
263700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.779326
263800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.122684
263900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.991863
264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.004986
264100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.212666
264200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.066586
264300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.698124
264400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.023187
264500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.383943
264600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.549141
264700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.722356
264800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.671138
264900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.073705
265000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.421751
265100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.382278
265200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.890316
265300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.857149
265400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.690106
265500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.351985
265600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.043313
265700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.396964
265800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.761853
265900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.595301
266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.864981
266100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.305516
266200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.520809
266300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.145441
266400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.202052
266500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.934211
266600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.085776
266700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.078652
266800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.596080
266900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.663173
267000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.876624
267100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.271050
267200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.300494
267300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.196340
267400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.395223
267500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.552269
267600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.014331
267700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.274245
267800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.825258
267900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.355777
268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.628189
268100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.837082
268200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.657622
268300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.265880
268400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.483662
268500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.036244
268600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.188591
268700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.476986
268800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.103517
268900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.577796
269000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.030112
269100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.447931
269200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.099078
269300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.541976
269400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.201845
269500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.661000
269600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.392072
269700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.759567
269800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.376747
269900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.616405
270000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.052202
270100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.657025
270200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.635301
270300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.892677
270400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.728170
270500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.224622
270600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.588725
270700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.136907
270800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.120148
270900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.378709
271000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.478988
271100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.964374
271200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.653642
271300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.446541
271400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.873404
271500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.510495
271600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.751194
271700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.784039
271800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.000980
271900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.924813
272000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.796942
272100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.503360
272200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.317717
272300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.887464
272400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.033104
272500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.455491
272600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.893981
272700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.901451
272800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.410948
272900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.645636
273000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.742086
273100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.241071
