Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1076800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.545643
1076900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.609337
1077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.969597
1077100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.885453
1077200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.599316
1077300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.638245
1077400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.793193
1077500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.974279
1077600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.411999
1077700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.184865
1077800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.812237
1077900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.130739
1078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.375827
1078100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.392412
1078200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.064032
1078300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.159139
1078400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.876082
1078500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.502971
1078600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.806168
1078700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.853569
1078800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.798239
1078900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.652065
1079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.958748
1079100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.528874
1079200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.982253
1079300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.246962
1079400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.906996
1079500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.706834
1079600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.529311
1079700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.725344
1079800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.101716
1079900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.856032
1080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.017459
1080100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.007768
1080200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.968427
1080300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.973807
1080400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.906659
1080500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.801843
1080600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.312592
1080700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.333222
1080800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.165681
1080900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.815885
1081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.979906
1081100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.046536
1081200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.639214
1081300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.211837
1081400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.933503
1081500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.200347
1081600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.236861
1081700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.144774
1081800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.262120
1081900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.624748
1082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.319252
1082100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.330346
1082200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.353724
1082300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.097312
1082400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.585184
1082500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.522967
1082600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.909048
1082700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.294707
1082800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.970876
1082900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.483314
1083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.463960
1083100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.607379
1083200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.887292
1083300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.221551
1083400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.967275
1083500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.769007
1083600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.986816
1083700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.144690
1083800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.554073
1083900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.971630
1084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.707380
1084100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.593522
1084200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.956308
1084300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.141471
1084400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.228389
1084500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.153298
1084600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.375896
1084700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.613602
1084800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.949782
1084900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.295461
1085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.447694
1085100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.597299
1085200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.328568
1085300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.947367
1085400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.913378
1085500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.297261
1085600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.089366
1085700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.862292
1085800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.399641
1085900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.621410
1086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.555952
1086100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.652312
1086200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.335101
1086300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.452975
1086400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.572368
1086500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.147549
1086600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.576690
1086700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.627572
1086800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.164374
1086900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.445354
1087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.803374
1087100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.488153
1087200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.928113
1087300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.094820
1087400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.254015
1087500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.883388
1087600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.430599
1087700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.210132
1087800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.452416
1087900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.064889
1088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.975540
1088100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.313805
1088200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.839139
1088300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.124401
1088400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.038928
1088500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.077528
1088600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.178421
1088700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.705290
1088800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.049404
1088900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.039033
1089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.997299
1089100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.555389
1089200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.484518
1089300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.333884
1089400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.125991
1089500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.148655
1089600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.967879
1089700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.595526
1089800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.513663
1089900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.324759
1090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.568019
1090100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.966147
1090200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.090782
1090300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.343989
1090400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.312900
1090500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.899976
1090600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.049341
1090700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.941552
1090800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.151292
1090900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.546990
1091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.641426
1091100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.628380
1091200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.291640
1091300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.869506
1091400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.956310
1091500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.817021
1091600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.794564
1091700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.974642
1091800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.064244
1091900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.612382
1092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.227942
1092100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.236616
1092200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.929957
1092300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.561171
1092400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.773453
1092500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.330732
1092600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.091057
1092700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.279422
1092800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.987584
1092900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.531171
1093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.455121
1093100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.855716
1093200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.051867
1093300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.321611
1093400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.964057
1093500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.179578
1093600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.495183
1093700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.772761
1093800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.105856
1093900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.468534
1094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.508639
1094100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.051240
1094200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.911033
1094300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.246508
1094400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.291419
1094500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.816804
1094600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.205491
1094700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.904286
1094800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.750251
1094900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.549099
1095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.106884
1095100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.078064
1095200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.107286
1095300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.110426
1095400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.196749
1095500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.467869
1095600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.312174
1095700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.274336
1095800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.914718
1095900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.763161
1096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.240840
1096100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.919404
1096200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.499564
1096300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.917909
1096400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.330843
1096500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.384414
1096600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.118812
1096700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.545615
1096800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.941953
1096900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.086413
1097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.957058
1097100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.318907
1097200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.140531
1097300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.849441
1097400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.880140
1097500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.366058
1097600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.119918
1097700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.674847
1097800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.584141
1097900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.318713
1098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.234283
1098100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.435188
1098200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.190127
1098300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.516730
1098400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.606733
1098500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.639673
1098600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.390319
1098700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.677657
1098800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.789461
1098900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.445469
1099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.098714
1099100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.226253
1099200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.256669
1099300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.696181
1099400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.977413
1099500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.875671
1099600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.424639
1099700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.131512
1099800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.362655
1099900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.034571
1100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.364973
1100100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.103323
1100200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.249781
1100300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.966899
1100400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.367771
1100500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.345746
1100600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.021664
1100700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.999467
1100800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.339685
1100900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.624213
1101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.372162
1101100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.205385
1101200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.282573
1101300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.951387
1101400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.269119
1101500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.738150
1101600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.334358
1101700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.880549
1101800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.070647
1101900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.184886
1102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.874784
1102100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.086692
1102200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.372302
1102300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.454857
1102400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.881786
1102500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.116641
1102600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.612524
1102700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.796911
1102800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.733918
1102900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.782903
1103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.817045
1103100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.704701
1103200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.185423
1103300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.900279
1103400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.268506
1103500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.519458
1103600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.864347
1103700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.790566
1103800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.243940
1103900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.858078
1104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.165471
1104100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.257538
1104200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.522891
1104300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.097024
1104400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.513065
1104500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.644975
1104600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.134503
1104700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.085101
1104800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.174440
1104900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.657224
1105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.735241
1105100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.910022
1105200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.319237
1105300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.998741
1105400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.286256
1105500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.443404
1105600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.294367
1105700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.224451
1105800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.897055
1105900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.722677
1106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.371602
1106100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.976921
1106200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.376745
1106300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.391794
1106400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.829071
1106500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.446272
1106600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.181815
1106700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.015497
1106800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.848152
1106900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.645116
1107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.680727
1107100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.057266
1107200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.342784
1107300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.255235
1107400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.391994
1107500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.875331
1107600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.921654
1107700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.034564
1107800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.561379
1107900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.707935
1108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.465216
1108100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.205222
1108200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.009726
1108300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.672218
1108400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.024627
1108500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.419670
1108600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.669190
1108700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.246322
1108800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.339475
1108900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.557008
1109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.500603
1109100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.009286
1109200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.388844
1109300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.982004
1109400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.294129
1109500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.266220
1109600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.452595
1109700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.017412
1109800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.889341
1109900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.382417
1110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.355407
1110100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.652834
1110200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.245247
1110300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.061990
1110400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.197748
1110500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.830684
1110600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.797498
1110700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.887559
1110800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.774524
1110900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.435039
1111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.604582
1111100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.346214
1111200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.871722
1111300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.438543
1111400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.622442
1111500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.968013
1111600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.865419
1111700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.200960
1111800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.972818
1111900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.131086
1112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.491709
1112100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.686833
1112200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.480341
1112300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.380093
1112400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.828258
