cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,113,7,54,567,159,7
8000,425,0,85,74,255,0
10000,452,7,92,46,277,7
12000,442,7,90,7,271,7
14000,452,7,91,31,272,7
16000,430,0,86,20,260,0
18000,457,6,94,3,279,6
20000,422,7,86,68,259,7
22000,456,0,92,3,276,0
24000,437,7,89,71,268,7
26000,432,7,88,104,265,7
28000,455,0,91,0,273,0
30000,427,7,88,149,261,7
32000,417,7,85,169,256,7
34000,464,4,93,1,280,4
36000,428,3,87,75,261,3
38000,447,7,91,107,274,7
40000,436,7,89,112,264,7
42000,446,0,90,19,270,0
44000,437,7,89,172,268,7
46000,422,7,86,71,259,7
48000,460,0,92,9,276,0
50000,417,7,85,136,256,7
52000,446,7,91,158,270,7
54000,441,0,89,0,267,0
56000,437,7,89,118,268,7
58000,427,7,87,98,262,7
60000,452,6,91,0,274,6
62000,425,1,86,127,258,1
64000,447,7,92,133,273,7
66000,431,7,87,152,262,7
68000,441,0,89,8,267,0
70000,432,7,88,83,265,7
72000,432,7,88,113,265,7
74000,455,0,91,0,273,0
76000,422,7,87,166,258,7
78000,447,7,91,140,274,7
80000,440,0,88,0,264,0
82000,437,7,89,54,268,7
84000,437,7,89,94,268,7
86000,442,7,90,0,267,7
88000,440,0,89,64,267,0
90000,432,7,88,115,265,7
92000,447,7,91,64,274,7
94000,445,0,88,0,264,0
96000,432,7,89,53,268,7
98000,437,7,90,118,267,7
100000,455,0,91,0,273,0
102000,427,7,87,120,262,7
104000,437,7,89,80,268,7
106000,447,1,89,0,268,1
108000,435,6,89,65,267,6
110000,437,7,90,105,267,7
112000,428,7,87,100,260,7
114000,453,0,90,50,272,0
116000,418,7,86,96,259,7
118000,447,7,91,111,274,7
120000,440,0,88,0,264,0
122000,447,7,92,153,273,7
124000,417,7,85,124,256,7
126000,455,0,91,1,273,0
128000,432,7,88,71,265,7
130000,437,7,89,98,268,7
132000,455,2,91,0,270,2
134000,427,5,88,87,264,5
136000,452,7,92,99,277,7
138000,426,7,86,77,259,7
140000,450,0,90,0,270,0
142000,428,7,88,97,265,7
144000,437,7,90,205,267,7
146000,439,0,87,39,261,0
148000,433,7,89,106,268,7
150000,432,7,88,61,265,7
152000,450,0,90,0,270,0
154000,432,7,88,79,265,7
156000,422,7,87,118,258,7
158000,468,5,94,0,283,5
160000,414,2,84,113,252,2
162000,447,7,91,59,274,7
164000,426,7,87,104,259,7
166000,446,0,89,2,270,0
168000,432,7,88,153,261,7
170000,442,7,91,99,274,7
172000,425,0,85,14,255,0
174000,452,7,92,91,277,7
176000,412,7,84,84,253,7
178000,465,0,93,1,279,0
180000,427,7,88,102,261,7
182000,432,7,88,144,265,7
184000,452,0,89,0,268,0
186000,425,7,88,105,264,7
188000,442,7,90,92,271,7
190000,433,7,89,101,261,7
192000,449,0,90,62,273,0
194000,412,7,84,135,253,7
196000,447,7,90,98,271,7
198000,440,0,89,3,267,0
200000,452,7,92,99,277,7
202000,422,7,87,102,258,7
204000,455,0,91,0,273,0
206000,422,7,86,169,259,7
208000,437,7,89,127,268,7
210000,448,1,90,0,271,1
212000,434,6,88,85,264,6
214000,432,7,89,148,264,7
216000,433,7,89,72,265,7
218000,439,0,87,70,264,0
220000,432,7,88,83,265,7
222000,442,7,89,94,268,7
224000,435,0,88,0,264,0
226000,452,7,93,109,276,7
228000,417,7,85,143,256,7
230000,460,0,92,1,276,0
232000,422,7,86,63,259,7
234000,442,7,90,138,271,7
236000,446,2,90,2,267,2
238000,426,5,87,148,261,5
240000,427,7,87,140,262,7
242000,441,7,90,21,270,7
244000,446,0,88,57,265,0
246000,427,7,88,111,265,7
248000,452,7,93,99,276,7
250000,440,0,88,0,264,0
252000,447,7,91,124,274,7
254000,417,7,85,56,256,7
256000,455,0,91,3,273,0
258000,427,7,87,62,262,7
260000,437,7,90,123,267,7
262000,455,3,91,0,274,3
264000,417,4,85,97,255,4
266000,452,7,92,35,277,7
268000,435,7,87,66,262,7
270000,447,0,91,0,273,0
272000,437,7,90,71,267,7
274000,432,7,88,115,265,7
276000,450,0,90,0,270,0
278000,432,7,88,88,265,7
280000,436,7,88,91,265,7
282000,436,0,88,0,264,0
284000,447,7,92,104,273,7
286000,412,7,84,48,253,7
288000,472,6,95,3,286,6
290000,405,1,82,36,246,1
292000,462,7,94,53,283,7
294000,417,7,86,51,255,7
296000,460,0,92,0,276,0
298000,417,7,84,100,253,7
300000,447,7,92,29,277,7
302000,435,0,87,3,261,0
304000,437,7,89,30,268,7
306000,432,7,89,76,264,7
308000,440,0,88,8,264,0
310000,437,7,89,70,268,7
312000,427,7,87,33,262,7
314000,459,5,93,0,280,5
316000,418,2,84,42,252,2
318000,462,7,94,9,279,7
320000,426,7,88,52,264,7
322000,451,0,90,0,271,0
324000,427,7,87,25,262,7
326000,437,7,89,4,268,7
328000,445,0,89,0,267,0
330000,427,7,88,79,261,7
332000,437,7,89,95,268,7
334000,435,0,87,8,261,0
