cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
603800,0,0,0,0,0,0
603900,0,0,72,37,0,0
604000,0,0,72,37,0,0
604100,0,0,72,37,0,0
604200,0,0,72,37,0,0
604300,40,0,104,106,0,0
604400,40,0,104,106,0,0
604500,45,0,147,107,0,0
604600,48,0,168,155,0,0
604700,51,0,188,155,0,0
604800,56,0,232,156,0,0
604900,58,0,248,156,0,0
605000,64,0,296,156,0,0
605100,66,0,312,156,0,0
605200,72,0,360,156,0,0
605300,73,0,368,156,0,0
605400,80,0,424,156,0,0
605500,81,0,432,156,0,0
605600,87,0,480,156,0,0
605700,88,0,488,156,0,0
605800,88,0,532,156,4,0
605900,88,0,552,156,8,0
606000,88,0,552,156,8,0
606100,95,0,600,218,8,0
606200,96,0,616,227,8,0
606300,98,0,632,227,8,0
606400,104,0,680,268,8,0
606500,105,0,688,268,8,0
606600,112,0,744,285,8,0
606700,112,0,744,285,8,0
606800,118,0,792,285,8,0
606900,120,0,808,285,8,0
607000,126,0,856,285,8,0
607100,128,0,872,285,8,0
607200,132,0,908,285,8,0
607300,136,0,936,285,8,0
607400,140,0,968,285,8,0
607500,144,0,1000,285,8,0
607600,144,0,1024,285,10,0
607700,144,0,1064,285,16,0
607800,144,0,1064,285,16,0
607900,144,0,1064,285,16,0
608000,152,0,1128,357,16,0
608100,152,0,1128,357,16,0
608200,160,0,1192,402,16,0
608300,160,0,1192,402,16,0
608400,165,0,1232,402,16,0
608500,168,0,1256,402,16,0
608600,172,0,1288,402,16,0
608700,176,0,1320,402,16,0
608800,179,0,1344,402,16,0
608900,184,0,1384,402,16,0
609000,186,0,1400,402,16,0
609100,192,0,1448,402,16,0
609200,194,0,1464,402,16,0
609300,200,0,1512,402,16,0
609400,200,0,1520,402,16,0
609500,200,0,1568,402,22,0
609600,200,0,1576,402,24,0
609700,200,0,1576,402,24,0
609800,208,0,1640,459,24,0
609900,208,0,1640,459,24,0
610000,213,0,1670,476,24,0
610100,216,0,1704,524,24,0
610200,216,0,1704,524,24,0
610300,224,0,1768,561,24,0
610400,224,0,1768,561,24,0
610500,232,0,1827,569,24,0
610600,232,0,1832,573,24,0
610700,236,0,1864,573,24,0
610800,240,0,1896,573,24,0
610900,244,0,1928,573,24,0
611000,248,0,1960,573,24,0
611100,252,0,1992,573,24,0
611200,256,0,2024,573,24,0
611300,256,0,2046,573,24,0
611400,256,0,2096,573,24,0
611500,256,0,2096,573,24,0
611600,264,0,2142,630,24,0
611700,264,0,2160,638,24,0
611800,265,0,2168,638,24,0
611900,272,0,2224,687,24,0
612000,273,0,2232,687,24,0
612100,280,0,2280,722,24,0
612200,280,0,2288,724,24,0
612300,284,0,2320,724,24,0
612400,288,0,2352,737,24,0
612500,291,0,2372,737,24,0
612600,296,0,2416,737,24,0
612700,298,0,2432,737,24,0
612800,304,0,2480,737,24,0
612900,306,0,2496,737,24,0
613000,312,0,2544,737,24,0
613100,312,0,2556,737,25,0
613200,312,0,2600,737,30,0
613300,312,0,2608,737,32,0
613400,316,0,2635,747,32,0
613500,320,0,2672,805,32,0
613600,320,0,2672,805,32,0
613700,328,0,2736,817,32,0
613800,328,0,2736,817,32,0
613900,336,0,2800,817,32,0
614000,336,0,2800,817,32,0
614100,344,0,2864,817,32,0
614200,344,0,2864,817,32,0
614300,350,0,2912,817,32,0
614400,352,0,2928,817,32,0
614500,358,0,2976,817,32,0
614600,360,0,2992,817,32,0
614700,365,0,3032,817,32,0
614800,368,0,3056,817,32,0
614900,368,0,3076,817,34,0
615000,368,0,3120,817,40,0
615100,368,0,3120,817,40,0
615200,368,0,3120,817,40,0
615300,376,0,3184,879,40,0
615400,376,0,3184,879,40,0
615500,384,0,3248,898,40,0
615600,384,0,3248,898,40,0
615700,389,0,3288,898,40,0
615800,392,0,3312,899,40,0
615900,396,0,3344,899,40,0
616000,400,0,3376,899,40,0
616100,404,0,3408,899,40,0
616200,408,0,3440,899,40,0
616300,410,0,3456,899,40,0
616400,416,0,3504,899,40,0
616500,418,0,3520,899,40,0
616600,424,0,3568,899,40,0
616700,424,0,3576,899,40,0
616800,424,0,3624,899,46,0
616900,424,0,3632,899,48,0
617000,424,0,3632,899,48,0
617100,432,0,3696,960,48,0
617200,432,0,3696,960,48,0
617300,436,0,3743,980,48,0
617400,440,0,3760,1000,48,0
617500,443,0,3784,1000,48,0
617600,448,0,3824,1012,48,0
617700,450,0,3840,1012,48,0
617800,456,0,3888,1012,48,0
617900,458,0,3904,1012,48,0
618000,464,0,3952,1012,48,0
618100,466,0,3964,1012,48,0
618200,471,0,4004,1012,48,0
618300,472,0,4016,1012,48,0
618400,478,0,4064,1012,48,0
618500,480,0,4080,1012,48,0
618600,480,0,4124,1012,48,0
618700,480,0,4152,1012,48,0
618800,480,0,4152,1012,48,0
618900,488,0,4196,1063,48,0
619000,488,0,4216,1073,48,0
619100,490,0,4232,1073,48,0
619200,496,0,4280,1118,48,0
619300,497,0,4284,1118,48,0
619400,504,0,4344,1134,48,0
619500,504,0,4344,1134,48,0
619600,510,0,4392,1134,48,0
619700,512,0,4408,1134,48,0
619800,517,0,4448,1134,48,0
619900,520,0,4472,1134,48,0
620000,524,0,4504,1134,48,0
620100,528,0,4536,1134,48,0
620200,532,0,4568,1134,48,0
620300,536,0,4600,1134,48,0
620400,536,0,4620,1134,50,0
620500,536,0,4664,1134,56,0
620600,536,0,4664,1134,56,0
620700,539,0,4692,1147,56,0
620800,544,0,4728,1204,56,0
620900,544,0,4728,1204,56,0
621000,552,0,4792,1258,56,0
621100,552,0,4792,1258,56,0
621200,556,0,4824,1258,56,0
621300,560,0,4856,1282,56,0
621400,563,0,4880,1282,56,0
621500,568,0,4920,1282,56,0
621600,571,0,4944,1282,56,0
621700,576,0,4984,1282,56,0
621800,579,0,5008,1282,56,0
621900,584,0,5048,1282,56,0
622000,585,0,5056,1282,56,0
622100,592,0,5112,1282,56,0
622200,592,0,5120,1282,57,0
622300,592,0,5160,1282,61,0
622400,592,0,5176,1282,64,0
622500,592,0,5176,1282,64,0
622600,600,0,5240,1341,64,0
622700,600,0,5240,1341,64,0
622800,608,0,5304,1379,64,0
622900,608,0,5304,1379,64,0
623000,613,0,5344,1379,64,0
623100,616,0,5368,1379,64,0
623200,621,0,5408,1379,64,0
623300,624,0,5432,1379,64,0
623400,628,0,5464,1379,64,0
623500,632,0,5496,1379,64,0
623600,635,0,5516,1379,64,0
623700,640,0,5560,1379,64,0
623800,642,0,5576,1379,64,0
623900,648,0,5624,1379,64,0
624000,648,0,5628,1379,64,0
624100,648,0,5688,1379,72,0
624200,648,0,5688,1379,72,0
624300,648,0,5688,1379,72,0
624400,656,0,5752,1443,72,0
624500,656,0,5752,1443,72,0
624600,659,0,5788,1461,72,0
624700,664,0,5816,1495,72,0
624800,665,0,5824,1495,72,0
624900,672,0,5880,1519,72,0
625000,673,0,5888,1519,72,0
625100,680,0,5944,1520,72,0
625200,681,0,5952,1520,72,0
625300,687,0,6000,1520,72,0
625400,689,0,6016,1520,72,0
625500,693,0,6052,1520,72,0
625600,696,0,6072,1520,72,0
625700,701,0,6112,1520,72,0
625800,704,0,6136,1520,72,0
625900,704,0,6171,1520,72,0
626000,704,0,6208,1520,72,0
626100,704,0,6208,1520,72,0
626200,705,0,6216,1520,72,0
626300,710,0,6256,1520,72,0
626400,712,0,6272,1520,72,0
626500,712,0,6272,1520,72,0
626600,717,0,6312,1520,72,0
626700,720,0,6336,1520,72,0
626800,720,0,6336,1520,72,0
626900,723,0,6360,1520,72,0
627000,728,0,6400,1520,72,0
627100,728,0,6400,1520,72,0
627200,729,0,6408,1520,72,0
627300,736,0,6464,1520,72,0
627400,736,0,6464,1520,72,0
627500,737,0,6468,1520,72,0
627600,741,0,6504,1520,72,0
627700,744,0,6528,1520,72,0
627800,744,0,6528,1520,72,0
627900,748,0,6560,1520,72,0
628000,752,0,6592,1520,72,0
628100,752,0,6592,1520,72,0
628200,754,0,6608,1520,72,0
628300,760,0,6656,1520,72,0
628400,760,0,6656,1520,72,0
628500,760,0,6660,1520,72,0
628600,760,0,6700,1520,77,0
628700,760,0,6720,1520,80,0
628800,760,0,6720,1520,80,0
628900,762,0,6736,1520,80,0
629000,768,0,6784,1520,80,0
629100,768,0,6784,1520,80,0
629200,769,0,6792,1520,80,0
629300,774,0,6832,1520,80,0
629400,776,0,6848,1520,80,0
629500,776,0,6848,1520,80,0
629600,781,0,6888,1520,80,0
629700,784,0,6912,1520,80,0
629800,784,0,6912,1520,80,0
629900,787,0,6936,1520,80,0
630000,792,0,6976,1520,80,0
630100,792,0,6976,1520,80,0
630200,794,0,6988,1520,80,0
630300,800,0,7040,1520,80,0
630400,800,0,7040,1520,80,0
630500,801,0,7048,1520,80,0
630600,805,0,7080,1520,80,0
630700,808,0,7104,1520,80,0
630800,808,0,7104,1520,80,0
630900,812,0,7136,1520,80,0
631000,816,0,7168,1520,80,0
631100,816,0,7168,1520,80,0
631200,816,0,7184,1520,81,0
631300,816,0,7228,1520,87,0
631400,816,0,7232,1520,88,0
631500,816,0,7232,1520,88,0
631600,820,0,7264,1520,88,0
631700,824,0,7296,1520,88,0
631800,824,0,7296,1520,88,0
631900,827,0,7320,1520,88,0
632000,832,0,7360,1520,88,0
632100,832,0,7360,1520,88,0
632200,833,0,7368,1520,88,0
632300,838,0,7412,1520,88,0
632400,840,0,7424,1520,88,0
632500,840,0,7424,1520,88,0
632600,845,0,7464,1520,88,0
632700,848,0,7488,1520,88,0
632800,848,0,7488,1520,88,0
