cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
603800,0,0,0,0,0,0
603900,0,0,72,37,0,0
604000,0,0,72,37,0,0
604100,0,0,72,37,0,0
604200,0,0,72,37,0,0
604300,40,0,104,106,0,0
604400,40,0,104,106,0,0
604500,45,0,140,106,0,0
604600,48,0,168,143,0,0
604700,50,0,184,143,0,0
604800,56,0,232,160,0,0
604900,58,0,248,160,0,0
605000,64,0,296,160,0,0
605100,66,0,312,160,0,0
605200,72,0,360,160,0,0
605300,73,0,368,160,0,0
605400,79,0,412,160,0,0
605500,80,0,424,160,0,0
605600,86,0,472,160,0,0
605700,88,0,488,160,0,0
605800,88,0,524,160,4,0
605900,88,0,552,160,8,0
606000,88,0,552,160,8,0
606100,96,0,599,214,8,0
606200,96,0,616,225,8,0
606300,97,0,624,225,8,0
606400,104,0,680,280,8,0
606500,105,0,688,280,8,0
606600,112,0,741,305,8,0
606700,112,0,744,305,8,0
606800,116,0,776,305,8,0
606900,120,0,808,318,8,0
607000,124,0,840,318,8,0
607100,128,0,872,318,8,0
607200,131,0,896,318,8,0
607300,136,0,936,318,8,0
607400,139,0,960,318,8,0
607500,144,0,1000,318,8,0
607600,144,0,1016,318,9,0
607700,144,0,1056,318,15,0
607800,144,0,1064,318,16,0
607900,144,0,1064,318,16,0
608000,152,0,1128,385,16,0
608100,152,0,1128,385,16,0
608200,160,0,1192,412,16,0
608300,160,0,1192,412,16,0
608400,165,0,1232,412,16,0
608500,168,0,1256,413,16,0
608600,173,0,1296,413,16,0
608700,176,0,1320,413,16,0
608800,180,0,1348,413,16,0
608900,184,0,1384,413,16,0
609000,186,0,1400,413,16,0
609100,192,0,1448,413,16,0
609200,194,0,1464,413,16,0
609300,200,0,1512,413,16,0
609400,200,0,1516,413,16,0
609500,200,0,1572,413,23,0
609600,200,0,1576,413,24,0
609700,200,0,1576,413,24,0
609800,208,0,1640,473,24,0
609900,208,0,1640,473,24,0
610000,210,0,1678,501,24,0
610100,216,0,1704,529,24,0
610200,218,0,1716,529,24,0
610300,224,0,1768,550,24,0
610400,225,0,1776,550,24,0
610500,232,0,1832,551,24,0
610600,233,0,1840,551,24,0
610700,239,0,1888,551,24,0
610800,241,0,1904,551,24,0
610900,245,0,1940,551,24,0
611000,248,0,1960,551,24,0
611100,253,0,2000,551,24,0
611200,256,0,2024,551,24,0
611300,256,0,2055,551,24,0
611400,256,0,2096,551,24,0
611500,256,0,2096,551,24,0
611600,262,0,2144,589,24,0
611700,263,0,2152,589,24,0
611800,266,0,2176,589,24,0
611900,269,0,2200,590,24,0
612000,271,0,2216,590,24,0
612100,277,0,2264,593,24,0
612200,277,0,2264,593,24,0
612300,283,0,2312,594,24,0
612400,285,0,2328,594,24,0
612500,290,0,2368,594,24,0
612600,290,0,2368,594,24,0
612700,295,0,2408,594,24,0
612800,298,0,2432,594,24,0
612900,302,0,2464,594,24,0
613000,305,0,2488,594,24,0
613100,307,0,2524,594,26,0
613200,307,0,2544,594,29,0
613300,308,0,2552,594,29,0
613400,314,0,2594,601,29,0
613500,316,0,2616,619,29,0
613600,316,0,2616,619,29,0
613700,322,0,2668,622,29,0
613800,324,0,2680,622,29,0
613900,329,0,2720,622,29,0
614000,330,0,2732,622,29,0
614100,337,0,2784,622,29,0
614200,338,0,2792,622,29,0
614300,343,0,2832,622,29,0
614400,345,0,2848,622,29,0
614500,351,0,2896,622,29,0
614600,352,0,2904,622,29,0
614700,357,0,2940,622,29,0
614800,360,0,2968,622,29,0
614900,360,0,2980,622,30,0
615000,361,0,3016,622,34,0
615100,363,0,3032,622,34,0
615200,364,0,3040,622,34,0
615300,369,0,3080,647,34,0
615400,371,0,3096,647,34,0
615500,377,0,3144,647,34,0
615600,377,0,3144,647,34,0
615700,384,0,3200,647,34,0
615800,385,0,3208,647,34,0
615900,391,0,3256,647,34,0
616000,392,0,3264,647,34,0
616100,397,0,3304,647,34,0
616200,399,0,3320,647,34,0
616300,403,0,3352,647,34,0
616400,407,0,3384,647,34,0
616500,410,0,3408,647,34,0
616600,413,0,3432,647,34,0
616700,415,0,3452,647,34,0
616800,416,0,3496,647,39,0
616900,416,0,3500,647,39,0
617000,416,0,3504,647,40,0
617100,423,0,3560,683,40,0
617200,424,0,3568,683,40,0
617300,429,0,3608,695,40,0
617400,431,0,3624,695,40,0
617500,434,0,3648,695,40,0
617600,438,0,3680,695,40,0
617700,441,0,3700,695,40,0
617800,446,0,3744,695,40,0
617900,447,0,3752,695,40,0
618000,452,0,3792,695,40,0
618100,454,0,3812,695,40,0
618200,460,0,3856,695,40,0
618300,460,0,3856,695,40,0
618400,467,0,3912,695,40,0
618500,468,0,3920,695,40,0
618600,468,0,3964,695,40,0
618700,469,0,3982,695,40,0
618800,470,0,3990,695,40,0
618900,476,0,4033,732,40,0
619000,476,0,4038,732,40,0
619100,480,0,4070,732,40,0
619200,484,0,4102,747,40,0
619300,485,0,4110,747,40,0
619400,491,0,4162,752,40,0
619500,492,0,4166,752,40,0
619600,498,0,4214,752,40,0
619700,498,0,4214,752,40,0
619800,506,0,4278,752,40,0
619900,506,0,4278,752,40,0
620000,510,0,4314,752,40,0
620100,514,0,4342,752,40,0
620200,517,0,4366,752,40,0
620300,520,0,4390,752,40,0
620400,521,0,4418,752,42,0
620500,522,0,4454,752,46,0
620600,522,0,4454,752,46,0
620700,526,0,4480,754,46,0
620800,530,0,4518,805,46,0
620900,530,0,4518,805,46,0
621000,536,0,4566,805,46,0
621100,538,0,4582,805,46,0
621200,544,0,4630,805,46,0
621300,544,0,4630,805,46,0
621400,551,0,4686,805,46,0
621500,552,0,4694,805,46,0
621600,558,0,4742,805,46,0
621700,558,0,4742,805,46,0
621800,565,0,4798,805,46,0
621900,566,0,4806,805,46,0
622000,570,0,4838,805,46,0
622100,574,0,4870,805,46,0
622200,574,0,4890,805,48,0
622300,576,0,4934,805,52,0
622400,576,0,4934,805,52,0
622500,577,0,4942,805,52,0
622600,584,0,4998,859,52,0
622700,585,0,5002,859,52,0
622800,592,0,5062,899,52,0
622900,592,0,5062,899,52,0
623000,599,0,5122,899,52,0
623100,600,0,5126,899,52,0
623200,605,0,5170,899,52,0
623300,608,0,5190,899,52,0
623400,613,0,5230,899,52,0
623500,616,0,5254,899,52,0
623600,620,0,5282,899,52,0
623700,624,0,5318,899,52,0
623800,626,0,5334,899,52,0
623900,632,0,5382,899,52,0
624000,634,0,5394,899,52,0
624100,634,0,5446,899,58,0
624200,635,0,5454,899,58,0
624300,636,0,5462,899,58,0
624400,642,0,5514,935,58,0
624500,644,0,5526,935,58,0
624600,650,0,5574,947,58,0
624700,652,0,5590,947,58,0
624800,655,0,5614,947,58,0
624900,660,0,5654,947,58,0
625000,662,0,5670,947,58,0
625100,668,0,5718,947,58,0
625200,670,0,5734,947,58,0
625300,676,0,5782,947,58,0
625400,678,0,5798,947,58,0
625500,684,0,5846,947,58,0
625600,685,0,5850,947,58,0
625700,691,0,5902,947,58,0
625800,692,0,5910,947,58,0
625900,692,0,5959,947,58,0
626000,694,0,5980,947,58,0
626100,694,0,5980,947,58,0
626200,698,0,6012,947,58,0
626300,702,0,6044,947,58,0
626400,704,0,6060,947,58,0
626500,704,0,6060,947,58,0
626600,712,0,6124,947,58,0
626700,712,0,6124,947,58,0
626800,714,0,6140,947,58,0
626900,719,0,6176,947,58,0
627000,722,0,6204,947,58,0
627100,722,0,6204,947,58,0
627200,725,0,6236,947,58,0
627300,730,0,6268,947,58,0
627400,730,0,6268,947,58,0
627500,733,0,6292,947,58,0
627600,738,0,6332,947,58,0
627700,740,0,6348,947,58,0
627800,740,0,6348,947,58,0
627900,748,0,6412,947,58,0
628000,748,0,6412,947,58,0
628100,750,0,6428,947,58,0
628200,754,0,6456,947,58,0
628300,758,0,6492,947,58,0
628400,758,0,6492,947,58,0
628500,760,0,6520,947,59,0
628600,760,0,6556,947,64,0
628700,761,0,6564,947,64,0
628800,762,0,6572,947,64,0
628900,766,0,6608,947,64,0
629000,770,0,6636,947,64,0
629100,770,0,6636,947,64,0
629200,772,0,6652,947,64,0
629300,778,0,6700,947,64,0
629400,778,0,6700,947,64,0
629500,778,0,6700,947,64,0
629600,785,0,6756,947,64,0
629700,786,0,6764,947,64,0
629800,786,0,6764,947,64,0
629900,791,0,6800,947,64,0
630000,794,0,6828,947,64,0
630100,794,0,6828,947,64,0
630200,797,0,6852,947,64,0
630300,802,0,6892,947,64,0
630400,802,0,6892,947,64,0
630500,803,0,6900,947,64,0
630600,809,0,6952,947,64,0
630700,810,0,6956,947,64,0
630800,810,0,6956,947,64,0
630900,815,0,6996,947,64,0
631000,818,0,7020,947,64,0
631100,818,0,7020,947,64,0
631200,818,0,7044,947,67,0
631300,820,0,7084,947,70,0
631400,820,0,7084,947,70,0
631500,820,0,7084,947,70,0
631600,827,0,7140,947,70,0
631700,828,0,7148,947,70,0
631800,828,0,7148,947,70,0
631900,831,0,7172,947,70,0
632000,836,0,7212,947,70,0
632100,836,0,7212,947,70,0
632200,838,0,7228,947,70,0
632300,844,0,7276,947,70,0
632400,844,0,7276,947,70,0
632500,844,0,7276,947,70,0
632600,851,0,7332,947,70,0
632700,852,0,7340,947,70,0
632800,852,0,7340,947,70,0
632900,857,0,7380,947,70,0
633000,860,0,7404,947,70,0
633100,860,0,7404,947,70,0
633200,863,0,7428,947,70,0
633300,868,0,7468,947,70,0
633400,868,0,7468,947,70,0
633500,870,0,7484,947,70,0
633600,876,0,7532,947,70,0
633700,876,0,7532,947,70,0
633800,876,0,7532,947,70,0
