cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,118,7,55,565,162,7
8000,425,0,85,135,255,0
10000,447,7,91,146,274,7
12000,447,7,91,28,274,7
14000,438,7,88,13,264,7
16000,469,0,95,39,286,0
18000,437,7,90,53,267,7
20000,427,7,87,43,262,7
22000,480,0,96,0,288,0
24000,431,7,87,61,262,7
26000,433,7,89,52,268,7
28000,472,6,96,0,285,6
30000,435,1,88,67,264,1
32000,437,7,89,131,268,7
34000,452,7,92,36,277,7
36000,445,0,88,0,264,0
38000,447,7,92,57,277,7
40000,447,7,91,59,270,7
42000,445,0,90,0,270,0
44000,452,7,92,61,277,7
46000,442,7,90,43,271,7
48000,436,7,89,42,265,7
50000,466,0,93,13,282,0
52000,442,7,91,86,270,7
54000,422,7,86,78,259,7
56000,480,0,96,44,288,0
58000,427,7,87,30,262,7
60000,437,7,89,78,268,7
62000,472,7,97,0,288,7
64000,430,0,86,69,258,0
66000,442,7,90,57,271,7
68000,452,7,92,47,277,7
70000,450,0,90,0,270,0
72000,442,7,90,55,271,7
74000,457,7,93,147,276,7
76000,430,0,87,24,261,0
78000,457,7,93,113,280,7
80000,416,7,84,42,253,7
82000,452,7,92,0,277,7
84000,476,0,96,69,288,0
86000,416,7,85,56,252,7
88000,448,7,92,61,277,7
90000,480,0,96,0,288,0
92000,417,7,85,53,256,7
94000,447,7,91,54,274,7
96000,472,6,96,0,285,6
98000,414,1,83,118,249,1
100000,458,7,94,118,283,7
102000,432,7,88,26,265,7
104000,450,0,90,0,270,0
106000,462,7,94,71,283,7
108000,426,7,87,49,258,7
110000,456,0,92,0,276,0
112000,462,7,94,56,283,7
114000,426,7,86,61,259,7
116000,446,7,90,0,271,7
118000,472,0,96,55,288,0
120000,412,7,85,133,252,7
122000,452,7,92,72,277,7
124000,480,0,96,25,288,0
126000,407,7,83,42,250,7
128000,457,7,93,58,280,7
130000,472,4,94,0,279,4
132000,410,3,85,54,255,3
134000,462,7,94,53,283,7
136000,432,7,88,59,265,7
138000,450,0,90,0,270,0
140000,462,7,94,60,283,7
142000,392,7,81,228,240,7
144000,480,0,96,275,288,0
146000,427,7,87,142,262,7
148000,437,7,89,48,268,7
150000,472,7,96,0,289,7
152000,430,0,86,63,258,0
154000,442,7,91,54,270,7
156000,457,7,93,50,280,7
158000,445,0,89,0,267,0
160000,442,7,90,51,271,7
162000,457,7,93,66,280,7
164000,435,0,87,0,261,0
166000,452,7,93,118,276,7
168000,427,7,87,107,262,7
170000,437,7,89,0,268,7
172000,480,0,96,32,288,0
174000,417,7,85,77,256,7
176000,447,7,92,61,273,7
178000,480,0,96,0,288,0
180000,411,7,83,56,250,7
182000,453,7,93,50,280,7
184000,472,4,93,0,280,4
186000,420,3,87,69,261,3
188000,452,7,93,153,276,7
190000,432,7,88,91,265,7
192000,440,0,88,16,264,0
194000,472,7,96,39,289,7
196000,412,7,84,69,253,7
198000,460,0,92,0,276,0
200000,472,7,97,44,288,7
202000,407,7,83,51,250,7
204000,457,7,93,0,280,7
206000,475,0,95,48,285,0
208000,417,7,85,57,256,7
210000,452,7,93,96,276,7
212000,475,0,95,3,285,0
214000,397,7,81,89,244,7
216000,472,7,96,35,289,7
218000,456,0,89,0,268,0
220000,421,7,87,61,261,7
222000,467,7,97,62,288,7
224000,431,7,87,46,262,7
226000,441,0,89,0,267,0
228000,472,7,96,51,289,7
230000,421,7,85,44,256,7
232000,456,0,92,0,276,0
234000,467,7,96,94,285,7
236000,402,7,82,93,247,7
238000,462,7,94,0,283,7
240000,475,0,95,27,285,0
242000,407,7,83,73,250,7
244000,462,7,95,62,282,7
246000,465,0,93,0,279,0
248000,412,7,84,65,253,7
250000,467,7,95,52,286,7
252000,452,1,90,0,271,1
254000,420,6,86,53,258,6
256000,472,7,97,107,288,7
258000,419,7,87,78,255,7
260000,453,0,89,65,274,0
262000,462,7,94,44,283,7
264000,412,7,84,57,253,7
266000,470,0,94,0,282,0
268000,462,7,94,58,279,7
270000,412,7,85,52,256,7
272000,462,7,94,0,283,7
274000,470,0,94,52,282,0
276000,412,7,84,44,253,7
278000,462,7,95,114,282,7
280000,449,0,89,29,267,0
282000,423,7,87,104,262,7
284000,462,7,94,30,283,7
286000,435,0,87,0,261,0
288000,447,7,91,73,274,7
290000,447,7,92,49,273,7
292000,435,7,89,42,264,7
294000,462,0,92,11,280,0
296000,452,7,92,53,277,7
298000,412,7,84,60,253,7
300000,480,0,96,0,288,0
302000,427,7,88,140,261,7
304000,437,7,89,106,268,7
306000,472,7,96,4,289,7
308000,420,0,84,29,252,0
310000,452,7,92,49,277,7
312000,452,7,93,44,276,7
314000,440,0,88,0,264,0
316000,452,7,92,49,277,7
318000,447,7,91,53,274,7
320000,450,0,90,0,270,0
322000,447,7,91,57,274,7
324000,447,7,92,115,273,7
326000,428,7,87,12,260,7
328000,469,0,94,71,284,0
330000,427,7,86,33,259,7
332000,437,7,90,61,271,7
334000,480,0,96,0,288,0
336000,427,7,87,66,258,7
338000,437,7,90,59,271,7
340000,472,7,96,0,289,7
342000,430,0,86,57,258,0
344000,442,7,90,52,271,7
346000,457,7,94,104,279,7
348000,435,0,87,40,261,0
350000,452,7,92,96,277,7
352000,442,7,90,27,271,7
354000,445,0,89,0,267,0
356000,457,7,93,53,280,7
358000,432,7,89,43,264,7
360000,440,7,90,16,269,7
362000,472,0,94,57,284,0
364000,437,7,89,38,268,7
366000,427,7,87,51,262,7
368000,480,0,96,0,288,0
