cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
603800,0,0,0,0,0,0
603900,0,0,72,37,0,0
604000,0,0,72,37,0,0
604100,0,0,72,37,0,0
604200,0,0,72,37,0,0
604300,40,0,104,102,0,0
604400,40,0,104,102,0,0
604500,43,0,124,102,0,0
604600,48,0,168,143,0,0
604700,49,0,176,143,0,0
604800,56,0,232,168,0,0
604900,57,0,240,168,0,0
605000,64,0,296,169,0,0
605100,65,0,304,169,0,0
605200,70,0,344,169,0,0
605300,73,0,368,169,0,0
605400,77,0,400,169,0,0
605500,80,0,424,169,0,0
605600,84,0,456,169,0,0
605700,88,0,488,169,0,0
605800,88,0,512,169,3,0
605900,88,0,552,169,8,0
606000,88,0,552,169,8,0
606100,95,0,597,224,8,0
606200,96,0,616,240,8,0
606300,98,0,632,240,8,0
606400,104,0,680,285,8,0
606500,104,0,680,285,8,0
606600,112,0,744,297,8,0
606700,112,0,744,297,8,0
606800,118,0,788,297,8,0
606900,120,0,808,297,8,0
607000,124,0,840,297,8,0
607100,128,0,872,297,8,0
607200,132,0,904,297,8,0
607300,136,0,936,297,8,0
607400,140,0,968,297,8,0
607500,144,0,1000,297,8,0
607600,144,0,1020,297,10,0
607700,144,0,1064,297,16,0
607800,144,0,1064,297,16,0
607900,144,0,1064,297,16,0
608000,152,0,1128,368,16,0
608100,152,0,1128,368,16,0
608200,160,0,1190,406,16,0
608300,160,0,1192,406,16,0
608400,164,0,1224,406,16,0
608500,168,0,1256,409,16,0
608600,171,0,1280,409,16,0
608700,176,0,1320,409,16,0
608800,179,0,1340,409,16,0
608900,184,0,1384,409,16,0
609000,185,0,1392,409,16,0
609100,192,0,1448,409,16,0
609200,193,0,1456,409,16,0
609300,200,0,1512,409,16,0
609400,200,0,1516,409,16,0
609500,200,0,1568,409,22,0
609600,200,0,1576,409,24,0
609700,200,0,1576,409,24,0
609800,208,0,1640,469,24,0
609900,208,0,1640,469,24,0
610000,213,0,1678,489,24,0
610100,216,0,1704,525,24,0
610200,218,0,1716,525,24,0
610300,224,0,1768,549,24,0
610400,225,0,1776,549,24,0
610500,232,0,1832,550,24,0
610600,233,0,1840,550,24,0
610700,239,0,1888,550,24,0
610800,241,0,1904,550,24,0
610900,245,0,1936,550,24,0
611000,248,0,1964,550,24,0
611100,252,0,1992,550,24,0
611200,256,0,2024,550,24,0
611300,256,0,2055,550,24,0
611400,256,0,2096,550,24,0
611500,256,0,2096,550,24,0
611600,264,0,2143,608,24,0
611700,264,0,2160,615,24,0
611800,265,0,2168,615,24,0
611900,272,0,2224,669,24,0
612000,273,0,2232,669,24,0
612100,280,0,2278,703,24,0
612200,280,0,2288,706,24,0
612300,283,0,2312,706,24,0
612400,288,0,2352,731,24,0
612500,290,0,2368,731,24,0
612600,296,0,2416,734,24,0
612700,298,0,2432,734,24,0
612800,304,0,2480,734,24,0
612900,306,0,2496,734,24,0
613000,311,0,2536,734,24,0
613100,312,0,2556,734,25,0
613200,312,0,2588,734,29,0
613300,312,0,2608,734,32,0
613400,316,0,2636,742,32,0
613500,320,0,2672,751,32,0
613600,320,0,2672,751,32,0
613700,328,0,2736,751,32,0
613800,328,0,2736,751,32,0
613900,336,0,2800,751,32,0
614000,336,0,2800,751,32,0
614100,344,0,2864,751,32,0
614200,344,0,2864,751,32,0
614300,352,0,2928,751,32,0
614400,352,0,2928,751,32,0
614500,359,0,2980,751,32,0
614600,360,0,2992,751,32,0
614700,365,0,3032,751,32,0
614800,368,0,3056,751,32,0
614900,368,0,3080,751,34,0
615000,368,0,3120,751,40,0
615100,368,0,3120,751,40,0
615200,368,0,3120,751,40,0
615300,376,0,3184,820,40,0
615400,376,0,3184,820,40,0
615500,384,0,3248,857,40,0
615600,384,0,3248,857,40,0
615700,388,0,3280,857,40,0
615800,392,0,3312,869,40,0
615900,396,0,3344,869,40,0
616000,400,0,3376,869,40,0
616100,403,0,3400,869,40,0
616200,408,0,3440,869,40,0
616300,410,0,3456,869,40,0
616400,416,0,3504,869,40,0
616500,417,0,3512,869,40,0
616600,424,0,3568,869,40,0
616700,424,0,3572,869,40,0
616800,424,0,3624,869,46,0
616900,424,0,3632,869,48,0
617000,424,0,3632,869,48,0
617100,432,0,3696,935,48,0
617200,432,0,3696,935,48,0
617300,437,0,3732,943,48,0
617400,440,0,3760,989,48,0
617500,441,0,3768,989,48,0
617600,448,0,3824,1029,48,0
617700,449,0,3832,1029,48,0
617800,456,0,3884,1039,48,0
617900,457,0,3896,1041,48,0
618000,460,0,3920,1041,48,0
618100,465,0,3960,1041,48,0
618200,468,0,3984,1041,48,0
618300,473,0,4024,1041,48,0
618400,476,0,4048,1041,48,0
618500,480,0,4080,1041,48,0
618600,480,0,4102,1041,48,0
618700,480,0,4152,1041,48,0
618800,480,0,4152,1041,48,0
618900,488,0,4198,1096,48,0
619000,488,0,4216,1104,48,0
619100,490,0,4232,1104,48,0
619200,496,0,4280,1149,48,0
619300,497,0,4288,1149,48,0
619400,504,0,4344,1162,48,0
619500,504,0,4344,1162,48,0
619600,511,0,4400,1162,48,0
619700,512,0,4408,1162,48,0
619800,517,0,4448,1162,48,0
619900,520,0,4472,1162,48,0
620000,524,0,4504,1162,48,0
620100,528,0,4536,1162,48,0
620200,532,0,4568,1162,48,0
620300,536,0,4600,1162,48,0
620400,536,0,4624,1162,50,0
620500,536,0,4664,1162,56,0
620600,536,0,4664,1162,56,0
620700,541,0,4693,1175,56,0
620800,544,0,4728,1228,56,0
620900,544,0,4728,1228,56,0
621000,552,0,4792,1288,56,0
621100,552,0,4792,1288,56,0
621200,556,0,4828,1288,56,0
621300,560,0,4856,1303,56,0
621400,563,0,4880,1303,56,0
621500,568,0,4920,1303,56,0
621600,571,0,4944,1303,56,0
621700,576,0,4984,1303,56,0
621800,579,0,5008,1303,56,0
621900,584,0,5048,1303,56,0
622000,586,0,5064,1303,56,0
622100,592,0,5112,1303,56,0
622200,592,0,5120,1303,57,0
622300,592,0,5168,1303,62,0
622400,592,0,5176,1303,64,0
622500,592,0,5176,1303,64,0
622600,600,0,5240,1361,64,0
622700,600,0,5240,1361,64,0
622800,608,0,5304,1420,64,0
622900,608,0,5304,1420,64,0
623000,612,0,5336,1420,64,0
623100,616,0,5368,1432,64,0
623200,620,0,5400,1432,64,0
623300,624,0,5432,1432,64,0
623400,627,0,5456,1432,64,0
623500,632,0,5496,1432,64,0
623600,634,0,5512,1432,64,0
623700,640,0,5560,1432,64,0
623800,641,0,5568,1432,64,0
623900,648,0,5624,1432,64,0
624000,648,0,5628,1432,64,0
624100,648,0,5680,1432,70,0
624200,648,0,5688,1432,72,0
624300,648,0,5688,1432,72,0
624400,656,0,5752,1493,72,0
624500,656,0,5752,1493,72,0
624600,659,0,5791,1516,72,0
624700,664,0,5816,1547,72,0
624800,666,0,5828,1547,72,0
624900,672,0,5880,1588,72,0
625000,673,0,5888,1588,72,0
625100,680,0,5944,1600,72,0
625200,681,0,5952,1600,72,0
625300,685,0,5984,1600,72,0
625400,689,0,6016,1600,72,0
625500,693,0,6044,1600,72,0
625600,697,0,6080,1600,72,0
625700,700,0,6104,1600,72,0
625800,704,0,6136,1600,72,0
625900,704,0,6158,1600,72,0
626000,704,0,6208,1600,72,0
626100,704,0,6208,1600,72,0
626200,705,0,6216,1600,72,0
626300,709,0,6248,1600,72,0
626400,712,0,6272,1600,72,0
626500,712,0,6272,1600,72,0
626600,714,0,6288,1600,72,0
626700,720,0,6336,1600,72,0
626800,720,0,6336,1600,72,0
626900,722,0,6352,1600,72,0
627000,728,0,6400,1600,72,0
627100,728,0,6400,1600,72,0
627200,729,0,6408,1600,72,0
627300,733,0,6440,1600,72,0
627400,736,0,6464,1600,72,0
627500,737,0,6472,1600,72,0
627600,740,0,6496,1600,72,0
627700,744,0,6528,1600,72,0
627800,744,0,6528,1600,72,0
627900,746,0,6544,1600,72,0
628000,752,0,6592,1600,72,0
628100,752,0,6592,1600,72,0
628200,754,0,6608,1600,72,0
628300,759,0,6648,1600,72,0
628400,760,0,6656,1600,72,0
628500,760,0,6664,1600,73,0
628600,760,0,6688,1600,75,0
628700,760,0,6720,1600,80,0
628800,760,0,6720,1600,80,0
628900,762,0,6736,1600,80,0
629000,767,0,6776,1600,80,0
629100,768,0,6784,1600,80,0
629200,769,0,6792,1600,80,0
629300,773,0,6824,1600,80,0
629400,776,0,6848,1600,80,0
629500,776,0,6848,1600,80,0
629600,778,0,6864,1600,80,0
629700,784,0,6912,1600,80,0
629800,784,0,6912,1600,80,0
629900,786,0,6928,1600,80,0
630000,792,0,6976,1600,80,0
630100,792,0,6976,1600,80,0
630200,793,0,6984,1600,80,0
630300,797,0,7016,1600,80,0
630400,800,0,7040,1600,80,0
630500,801,0,7048,1600,80,0
630600,804,0,7072,1600,80,0
630700,808,0,7104,1600,80,0
630800,808,0,7104,1600,80,0
630900,810,0,7120,1600,80,0
631000,816,0,7168,1600,80,0
631100,816,0,7168,1600,80,0
631200,816,0,7180,1600,81,0
631300,816,0,7216,1600,85,0
631400,816,0,7232,1600,88,0
631500,816,0,7232,1600,88,0
631600,818,0,7248,1600,88,0
631700,824,0,7296,1600,88,0
631800,824,0,7296,1600,88,0
631900,826,0,7312,1600,88,0
632000,831,0,7348,1600,88,0
632100,832,0,7360,1600,88,0
632200,833,0,7368,1600,88,0
632300,836,0,7392,1600,88,0
632400,840,0,7424,1600,88,0
632500,840,0,7424,1600,88,0
632600,842,0,7440,1600,88,0
632700,848,0,7488,1600,88,0
632800,848,0,7488,1600,88,0
632900,850,0,7504,1600,88,0
