cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
603800,0,0,0,0,0,0
603900,0,0,72,37,0,0
604000,0,0,72,37,0,0
604100,0,0,72,37,0,0
604200,0,0,72,37,0,0
604300,35,0,100,70,0,0
604400,40,0,104,70,0,0
604500,40,0,104,70,0,0
604600,43,0,132,70,0,0
604700,47,0,160,70,0,0
604800,48,0,168,70,0,0
604900,48,0,168,70,0,0
605000,55,0,224,70,0,0
605100,56,0,232,70,0,0
605200,56,0,232,70,0,0
605300,63,0,288,70,0,0
605400,64,0,296,70,0,0
605500,64,0,296,70,0,0
605600,69,0,336,70,0,0
605700,72,0,360,70,0,0
605800,72,0,360,70,0,0
605900,74,0,376,70,0,0
606000,79,0,416,70,0,0
606100,80,0,424,70,0,0
606200,80,0,424,70,0,0
606300,87,0,480,70,0,0
606400,88,0,488,70,0,0
606500,88,0,488,70,0,0
606600,88,0,524,70,4,0
606700,88,0,548,70,7,0
606800,88,0,552,70,8,0
606900,88,0,552,70,8,0
607000,95,0,608,70,8,0
607100,96,0,616,70,8,0
607200,96,0,616,70,8,0
607300,102,0,664,70,8,0
607400,104,0,680,70,8,0
607500,104,0,680,70,8,0
607600,107,0,704,70,8,0
607700,111,0,736,70,8,0
607800,112,0,744,70,8,0
607900,113,0,752,70,8,0
608000,119,0,800,70,8,0
608100,120,0,808,70,8,0
608200,120,0,808,70,8,0
608300,127,0,864,70,8,0
608400,128,0,872,70,8,0
608500,128,0,872,70,8,0
608600,133,0,912,70,8,0
608700,135,0,928,70,8,0
608800,136,0,936,70,8,0
608900,138,0,952,70,8,0
609000,143,0,992,70,8,0
609100,144,0,1000,70,8,0
609200,144,0,1000,70,8,0
609300,144,0,1056,70,15,0
609400,144,0,1064,70,16,0
609500,144,0,1064,70,16,0
609600,146,0,1080,70,16,0
609700,151,0,1120,70,16,0
609800,152,0,1128,70,16,0
609900,152,0,1128,70,16,0
610000,159,0,1184,70,16,0
610100,160,0,1192,70,16,0
610200,160,0,1192,70,16,0
610300,166,0,1240,70,16,0
610400,168,0,1256,70,16,0
610500,168,0,1256,70,16,0
610600,171,0,1280,70,16,0
610700,175,0,1312,70,16,0
610800,176,0,1320,70,16,0
610900,177,0,1328,70,16,0
611000,183,0,1376,70,16,0
611100,184,0,1384,70,16,0
611200,184,0,1384,70,16,0
611300,191,0,1440,70,16,0
611400,192,0,1448,70,16,0
611500,192,0,1448,70,16,0
611600,196,0,1480,70,16,0
611700,199,0,1504,70,16,0
611800,200,0,1512,70,16,0
611900,200,0,1524,70,17,0
612000,200,0,1568,70,23,0
612100,200,0,1576,70,24,0
612200,200,0,1576,70,24,0
612300,204,0,1608,70,24,0
612400,207,0,1636,70,24,0
612500,208,0,1640,70,24,0
612600,210,0,1660,70,24,0
612700,215,0,1696,70,24,0
612800,216,0,1704,70,24,0
612900,216,0,1704,70,24,0
613000,223,0,1760,70,24,0
613100,224,0,1768,70,24,0
613200,224,0,1768,70,24,0
613300,230,0,1816,70,24,0
613400,232,0,1832,70,24,0
613500,232,0,1832,70,24,0
613600,235,0,1856,70,24,0
613700,239,0,1888,70,24,0
613800,240,0,1896,70,24,0
613900,241,0,1904,70,24,0
614000,247,0,1952,70,24,0
614100,248,0,1960,70,24,0
614200,248,0,1960,70,24,0
614300,255,0,2016,70,24,0
614400,256,0,2024,70,24,0
614500,256,0,2024,70,24,0
614600,256,0,2055,70,24,0
614700,256,0,2087,70,24,0
614800,256,0,2096,70,24,0
614900,257,0,2104,70,24,0
615000,263,0,2152,70,24,0
615100,264,0,2160,70,24,0
615200,264,0,2160,70,24,0
615300,268,0,2192,70,24,0
615400,272,0,2224,70,24,0
615500,272,0,2224,70,24,0
615600,275,0,2248,70,24,0
615700,279,0,2280,70,24,0
615800,280,0,2288,70,24,0
615900,281,0,2296,70,24,0
616000,287,0,2344,70,24,0
616100,288,0,2352,70,24,0
616200,288,0,2352,70,24,0
616300,294,0,2400,70,24,0
616400,296,0,2416,70,24,0
616500,296,0,2416,70,24,0
616600,300,0,2448,70,24,0
616700,304,0,2480,70,24,0
616800,304,0,2480,70,24,0
616900,306,0,2496,70,24,0
617000,311,0,2536,70,24,0
617100,312,0,2544,70,24,0
617200,312,0,2548,70,24,0
617300,312,0,2592,70,29,0
617400,312,0,2608,70,32,0
617500,312,0,2608,70,32,0
617600,314,0,2624,70,32,0
617700,319,0,2664,70,32,0
617800,320,0,2672,70,32,0
617900,322,0,2688,70,32,0
618000,327,0,2728,70,32,0
618100,328,0,2736,70,32,0
618200,328,0,2736,70,32,0
618300,332,0,2768,70,32,0
618400,336,0,2800,70,32,0
618500,336,0,2800,70,32,0
618600,339,0,2824,70,32,0
618700,343,0,2856,70,32,0
618800,344,0,2864,70,32,0
618900,346,0,2880,70,32,0
619000,351,0,2920,70,32,0
619100,352,0,2928,70,32,0
619200,353,0,2936,70,32,0
619300,358,0,2976,70,32,0
619400,360,0,2992,70,32,0
619500,360,0,2992,70,32,0
619600,364,0,3024,70,32,0
619700,368,0,3056,70,32,0
619800,368,0,3056,70,32,0
619900,368,0,3072,70,34,0
620000,368,0,3112,70,39,0
620100,369,0,3120,70,39,0
620200,370,0,3128,70,39,0
620300,372,0,3148,70,39,0
620400,377,0,3184,70,39,0
620500,377,0,3184,70,39,0
620600,379,0,3200,70,39,0
620700,384,0,3240,70,39,0
620800,385,0,3248,70,39,0
620900,387,0,3264,70,39,0
621000,392,0,3304,70,39,0
621100,393,0,3312,70,39,0
621200,395,0,3328,70,39,0
621300,398,0,3352,70,39,0
621400,401,0,3376,70,39,0
621500,401,0,3376,70,39,0
621600,404,0,3400,70,39,0
621700,408,0,3432,70,39,0
621800,409,0,3440,70,39,0
621900,411,0,3456,70,39,0
622000,416,0,3496,70,39,0
622100,417,0,3504,70,39,0
622200,419,0,3520,70,39,0
622300,423,0,3552,70,39,0
622400,425,0,3568,70,39,0
622500,425,0,3572,70,39,0
622600,425,0,3596,70,42,0
622700,425,0,3628,70,46,0
622800,426,0,3632,70,46,0
622900,428,0,3648,70,46,0
623000,433,0,3688,70,46,0
623100,434,0,3696,70,46,0
623200,436,0,3712,70,46,0
623300,438,0,3728,70,46,0
623400,442,0,3760,70,46,0
623500,443,0,3768,70,46,0
623600,445,0,3784,70,46,0
623700,449,0,3816,70,46,0
623800,450,0,3824,70,46,0
623900,452,0,3840,70,46,0
624000,457,0,3880,70,46,0
624100,458,0,3888,70,46,0
624200,460,0,3904,70,46,0
624300,463,0,3928,70,46,0
624400,466,0,3952,70,46,0
624500,468,0,3968,70,46,0
624600,469,0,3976,70,46,0
624700,473,0,4008,70,46,0
624800,474,0,4016,70,46,0
624900,476,0,4032,70,46,0
625000,481,0,4072,70,46,0
625100,482,0,4080,70,46,0
625200,482,0,4098,70,46,0
625300,482,0,4129,70,46,0
625400,483,0,4151,70,46,0
625500,483,0,4151,70,46,0
625600,485,0,4167,70,46,0
625700,490,0,4207,70,46,0
625800,491,0,4215,70,46,0
625900,493,0,4231,70,46,0
626000,498,0,4271,70,46,0
626100,499,0,4279,70,46,0
626200,501,0,4295,70,46,0
626300,503,0,4311,70,46,0
626400,507,0,4343,70,46,0
626500,508,0,4351,70,46,0
626600,509,0,4359,70,46,0
626700,514,0,4399,70,46,0
626800,515,0,4407,70,46,0
626900,517,0,4423,70,46,0
627000,522,0,4463,70,46,0
627100,523,0,4471,70,46,0
627200,525,0,4487,70,46,0
627300,529,0,4519,70,46,0
627400,531,0,4535,70,46,0
627500,533,0,4551,70,46,0
627600,534,0,4555,70,46,0
627700,538,0,4591,70,46,0
627800,539,0,4599,70,46,0
627900,539,0,4615,70,48,0
628000,539,0,4655,70,53,0
628100,540,0,4663,70,53,0
628200,542,0,4679,70,53,0
628300,543,0,4687,70,53,0
628400,547,0,4719,70,53,0
628500,548,0,4727,70,53,0
628600,550,0,4743,70,53,0
628700,555,0,4783,70,53,0
628800,556,0,4791,70,53,0
628900,558,0,4807,70,53,0
629000,563,0,4847,70,53,0
629100,564,0,4855,70,53,0
629200,566,0,4871,70,53,0
629300,569,0,4891,70,53,0
629400,572,0,4919,70,53,0
629500,573,0,4927,70,53,0
629600,574,0,4935,70,53,0
629700,579,0,4975,70,53,0
629800,580,0,4983,70,53,0
629900,582,0,4999,70,53,0
630000,587,0,5039,70,53,0
630100,588,0,5047,70,53,0
630200,590,0,5063,70,53,0
630300,594,0,5095,70,53,0
630400,596,0,5111,70,53,0
630500,596,0,5123,70,54,0
630600,596,0,5131,70,55,0
630700,596,0,5167,70,60,0
630800,597,0,5175,70,60,0
630900,599,0,5191,70,60,0
631000,604,0,5227,70,60,0
631100,605,0,5239,70,60,0
631200,607,0,5255,70,60,0
631300,608,0,5263,70,60,0
631400,612,0,5295,70,60,0
631500,613,0,5307,70,60,0
631600,615,0,5319,70,60,0
631700,620,0,5359,70,60,0
631800,621,0,5367,70,60,0
631900,623,0,5383,70,60,0
632000,628,0,5423,70,60,0
632100,629,0,5431,70,60,0
632200,631,0,5447,70,60,0
632300,634,0,5471,70,60,0
632400,637,0,5495,70,60,0
632500,638,0,5503,70,60,0
632600,639,0,5511,70,60,0
632700,644,0,5551,70,60,0
632800,645,0,5559,70,60,0
632900,647,0,5575,70,60,0
633000,652,0,5615,70,60,0
633100,653,0,5623,70,60,0
633200,653,0,5639,70,62,0
633300,653,0,5667,70,64,0
633400,654,0,5687,70,67,0
633500,654,0,5687,70,67,0
633600,656,0,5703,70,67,0
633700,661,0,5743,70,67,0
633800,662,0,5751,70,67,0
633900,664,0,5767,70,67,0
