cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,103,7,52,530,153,7
8000,445,0,89,1,267,0
10000,437,7,89,93,268,7
12000,457,7,93,26,280,7
14000,455,7,91,25,274,7
16000,427,0,87,147,261,0
18000,462,7,95,97,282,7
20000,407,7,83,73,250,7
22000,465,0,93,16,279,0
24000,427,7,87,81,262,7
26000,442,7,90,107,271,7
28000,435,0,87,0,261,0
30000,452,7,93,185,276,7
32000,407,7,83,142,250,7
34000,467,7,95,51,286,7
36000,419,0,83,91,249,0
38000,453,7,93,98,280,7
40000,431,7,88,109,261,7
42000,446,0,90,1,270,0
44000,437,7,89,155,268,7
46000,422,7,86,89,259,7
48000,455,0,91,2,273,0
50000,427,7,87,126,262,7
52000,447,7,92,138,273,7
54000,425,0,85,1,255,0
56000,447,7,91,121,274,7
58000,417,7,85,87,256,7
60000,462,6,93,0,280,6
62000,425,1,86,123,258,1
64000,447,7,92,122,273,7
66000,431,7,87,157,262,7
68000,441,0,89,26,267,0
70000,437,7,89,79,268,7
72000,427,7,87,110,262,7
74000,465,0,93,0,279,0
76000,412,7,85,152,252,7
78000,447,7,91,140,274,7
80000,430,0,86,10,258,0
82000,452,7,92,68,277,7
84000,417,7,85,100,256,7
86000,465,7,94,5,279,7
88000,421,0,85,93,255,0
90000,438,7,90,127,271,7
92000,437,7,89,43,268,7
94000,450,0,90,0,270,0
96000,452,7,92,90,277,7
98000,422,7,86,142,255,7
100000,460,0,93,0,279,0
102000,412,7,84,88,253,7
104000,452,7,92,87,277,7
106000,439,0,87,0,261,0
108000,443,7,91,107,274,7
110000,432,7,89,102,264,7
112000,433,7,88,96,263,7
114000,444,0,89,52,269,0
116000,432,7,88,89,265,7
118000,447,7,91,93,274,7
120000,430,0,86,0,258,0
122000,452,7,93,150,276,7
124000,412,7,84,86,253,7
126000,460,0,92,0,276,0
128000,427,7,87,53,262,7
130000,437,7,89,83,268,7
132000,460,3,93,0,276,3
134000,422,4,86,94,258,4
136000,447,7,91,132,274,7
138000,431,7,87,93,262,7
140000,456,0,92,0,276,0
142000,422,7,86,89,259,7
144000,442,7,91,174,270,7
146000,425,0,85,4,255,0
148000,447,7,91,135,274,7
150000,417,7,85,57,256,7
152000,465,0,93,0,279,0
154000,427,7,87,90,262,7
156000,432,7,89,108,264,7
158000,459,5,93,0,280,5
160000,413,2,83,190,249,2
162000,457,7,93,86,280,7
164000,416,7,85,99,253,7
166000,466,0,93,0,282,0
168000,407,7,84,189,249,7
170000,457,7,93,162,280,7
172000,415,0,83,69,249,0
174000,457,7,93,60,280,7
176000,421,7,85,76,256,7
178000,460,0,92,0,276,0
180000,423,7,88,117,261,7
182000,432,7,88,151,265,7
184000,460,3,92,4,277,3
186000,422,4,86,106,258,4
188000,452,7,92,100,277,7
190000,419,7,86,110,252,7
192000,463,0,93,63,282,0
194000,397,7,81,149,244,7
196000,457,7,93,100,280,7
