cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
6000,98,7,51,557,150,7
8000,440,0,88,94,264,0
10000,452,7,92,55,277,7
12000,442,7,90,29,271,7
14000,448,7,91,39,271,7
16000,424,0,85,53,258,0
18000,457,7,94,86,279,7
20000,412,7,84,27,253,7
22000,475,0,95,7,285,0
24000,437,7,89,46,268,7
26000,427,7,87,77,262,7
28000,460,0,92,0,276,0
30000,412,7,85,121,252,7
32000,432,7,88,175,265,7
34000,456,1,90,12,271,1
36000,436,6,90,115,270,6
38000,437,7,89,104,268,7
40000,447,7,92,105,273,7
42000,445,0,89,1,267,0
44000,427,7,87,162,262,7
46000,432,7,88,86,265,7
48000,440,0,88,6,264,0
50000,437,7,89,112,268,7
52000,427,7,88,188,261,7
54000,460,0,92,4,276,0
56000,422,7,86,114,259,7
58000,442,7,90,84,271,7
60000,448,6,91,1,274,6
62000,424,1,85,134,255,1
64000,452,7,93,130,276,7
66000,432,7,88,162,265,7
68000,440,0,88,17,264,0
70000,432,7,88,109,265,7
72000,432,7,88,116,265,7
74000,445,0,89,7,267,0
76000,432,7,89,143,264,7
78000,442,7,90,140,271,7
80000,445,0,89,1,267,0
82000,432,7,88,60,265,7
84000,437,7,89,77,268,7
86000,451,4,89,7,264,4
88000,436,3,91,134,273,3
90000,432,7,88,77,265,7
92000,442,7,90,19,271,7
94000,445,0,89,0,267,0
96000,432,7,88,55,265,7
98000,442,7,91,105,270,7
100000,450,0,90,0,270,0
102000,432,7,88,86,265,7
104000,437,7,89,56,268,7
106000,452,1,90,0,271,1
108000,425,6,87,86,261,6
110000,442,7,91,86,270,7
112000,428,7,88,92,262,7
114000,454,0,90,55,273,0
116000,422,7,86,91,259,7
118000,437,7,89,103,268,7
120000,450,0,89,0,267,0
122000,442,7,92,148,273,7
124000,412,7,84,128,253,7
126000,460,0,92,2,276,0
128000,437,7,89,72,268,7
130000,432,7,87,78,262,7
132000,455,3,93,0,276,3
134000,427,4,87,50,261,4
136000,447,7,91,86,274,7
138000,436,7,88,63,265,7
140000,441,0,89,0,267,0
142000,442,7,89,69,268,7
144000,422,7,88,167,261,7
146000,445,0,89,106,267,0
148000,432,7,88,128,265,7
150000,427,7,87,15,262,7
152000,445,0,89,0,267,0
154000,447,7,91,52,274,7
156000,417,7,86,83,255,7
158000,464,4,93,0,280,4
160000,413,3,84,119,252,3
162000,452,7,92,80,277,7
164000,428,7,87,95,259,7
166000,449,0,90,0,273,0
168000,417,7,86,141,255,7
170000,452,7,92,216,277,7
172000,424,0,84,0,252,0
174000,453,7,93,78,280,7
176000,417,7,85,82,256,7
178000,455,0,91,0,273,0
180000,432,7,89,88,264,7
182000,432,7,88,131,265,7
184000,443,0,88,0,265,0
186000,439,7,90,88,270,7
188000,432,7,88,76,265,7
190000,439,7,91,87,266,7
192000,448,0,89,62,271,0
194000,412,7,84,128,253,7
196000,447,7,91,89,274,7
198000,440,0,88,1,264,0
200000,452,7,92,85,277,7
202000,422,7,87,87,258,7
204000,455,0,91,0,273,0
206000,422,7,86,159,259,7
208000,437,7,89,84,268,7
210000,448,1,89,0,268,1
212000,434,6,89,51,267,6
214000,437,7,90,155,267,7
216000,427,7,87,72,260,7
218000,445,0,89,77,269,0
220000,427,7,87,40,262,7
222000,437,7,89,113,268,7
224000,445,0,89,0,267,0
226000,447,7,92,127,273,7
228000,416,7,84,158,253,7
230000,461,0,93,1,279,0
232000,427,7,87,84,262,7
234000,437,7,89,101,268,7
236000,446,1,89,1,264,1
238000,426,6,88,122,264,6
240000,432,7,88,130,265,7
242000,440,7,89,5,267,7
244000,442,0,89,60,268,0
246000,427,7,87,96,262,7
248000,452,7,93,78,276,7
250000,435,0,87,0,261,0
252000,452,7,92,109,277,7
254000,416,7,84,70,253,7
256000,456,0,92,5,276,0
258000,432,7,87,81,262,7
260000,432,7,90,126,267,7
262000,450,3,90,0,271,3
264000,427,4,87,112,261,4
266000,437,7,89,72,268,7
268000,451,7,90,78,271,7
270000,446,0,91,0,273,0
272000,437,7,90,87,267,7
274000,427,7,87,81,262,7
276000,445,0,89,8,267,0
278000,437,7,89,82,268,7
280000,437,7,89,65,268,7
282000,440,0,88,1,264,0
284000,442,7,91,90,270,7
286000,412,7,84,70,253,7
288000,472,6,95,3,286,6
290000,405,1,82,22,246,1
292000,467,7,95,63,286,7
294000,414,7,83,42,246,7
296000,458,0,94,53,282,0
298000,412,7,84,109,253,7
300000,452,7,92,24,277,7
302000,430,0,86,3,258,0
304000,442,7,90,12,271,7
306000,432,7,89,65,264,7
308000,440,0,88,0,264,0
310000,432,7,88,59,265,7
312000,432,7,88,9,265,7
314000,458,4,91,0,274,4
316000,424,3,87,29,261,3
318000,457,7,94,23,279,7
320000,425,7,86,75,258,7
322000,452,0,91,1,274,0
324000,422,7,86,13,259,7
326000,442,7,90,1,271,7
328000,445,0,89,1,267,0
330000,427,7,88,38,261,7
332000,437,7,89,84,268,7
