cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
603800,0,0,0,0,0,0
603900,0,0,72,37,0,0
604000,0,0,72,37,0,0
604100,0,0,72,37,0,0
604200,0,0,72,37,0,0
604300,40,0,104,100,0,0
604400,40,0,104,100,0,0
604500,46,0,151,103,0,0
604600,48,0,168,134,0,0
604700,51,0,192,134,0,0
604800,56,0,232,147,0,0
604900,58,0,248,147,0,0
605000,64,0,296,147,0,0
605100,66,0,312,147,0,0
605200,72,0,360,147,0,0
605300,74,0,376,147,0,0
605400,80,0,424,147,0,0
605500,80,0,428,147,0,0
605600,87,0,480,147,0,0
605700,88,0,488,147,0,0
605800,88,0,528,147,4,0
605900,88,0,552,147,8,0
606000,88,0,552,147,8,0
606100,96,0,599,197,8,0
606200,96,0,616,204,8,0
606300,99,0,640,204,8,0
606400,104,0,680,230,8,0
606500,105,0,688,230,8,0
606600,112,0,744,231,8,0
606700,112,0,744,231,8,0
606800,120,0,808,231,8,0
606900,120,0,808,231,8,0
607000,127,0,864,231,8,0
607100,128,0,872,231,8,0
607200,134,0,920,231,8,0
607300,136,0,936,231,8,0
607400,141,0,976,231,8,0
607500,144,0,1000,231,8,0
607600,144,0,1028,231,11,0
607700,144,0,1064,231,16,0
607800,144,0,1064,231,16,0
607900,144,0,1064,231,16,0
608000,152,0,1128,301,16,0
608100,152,0,1128,301,16,0
608200,159,0,1189,351,16,0
608300,160,0,1192,351,16,0
608400,164,0,1224,351,16,0
608500,168,0,1256,364,16,0
608600,171,0,1280,364,16,0
608700,176,0,1320,364,16,0
608800,178,0,1340,364,16,0
608900,184,0,1384,364,16,0
609000,185,0,1392,364,16,0
609100,192,0,1448,364,16,0
609200,193,0,1456,364,16,0
609300,200,0,1512,364,16,0
609400,200,0,1516,364,16,0
609500,200,0,1564,364,22,0
609600,200,0,1576,364,24,0
609700,200,0,1576,364,24,0
609800,208,0,1640,425,24,0
609900,208,0,1640,425,24,0
610000,212,0,1689,458,24,0
610100,216,0,1704,470,24,0
610200,219,0,1728,470,24,0
610300,224,0,1768,471,24,0
610400,226,0,1784,471,24,0
610500,232,0,1832,471,24,0
610600,234,0,1848,471,24,0
610700,240,0,1896,471,24,0
610800,242,0,1912,471,24,0
610900,248,0,1960,471,24,0
611000,249,0,1968,471,24,0
611100,256,0,2024,471,24,0
611200,256,0,2024,471,24,0
611300,256,0,2077,471,24,0
611400,256,0,2096,471,24,0
611500,256,0,2096,471,24,0
611600,264,0,2145,527,24,0
611700,264,0,2160,532,24,0
611800,266,0,2176,532,24,0
611900,272,0,2224,576,24,0
612000,273,0,2232,576,24,0
612100,280,0,2288,589,24,0
612200,280,0,2288,589,24,0
612300,287,0,2344,589,24,0
612400,288,0,2352,589,24,0
612500,293,0,2392,589,24,0
612600,296,0,2416,589,24,0
612700,300,0,2448,589,24,0
612800,304,0,2480,589,24,0
612900,308,0,2512,589,24,0
613000,312,0,2544,589,24,0
613100,312,0,2564,589,26,0
613200,312,0,2608,589,32,0
613300,312,0,2608,589,32,0
613400,316,0,2633,592,32,0
613500,320,0,2672,649,32,0
613600,320,0,2672,649,32,0
613700,328,0,2736,689,32,0
613800,328,0,2736,689,32,0
613900,334,0,2788,689,32,0
614000,336,0,2800,698,32,0
614100,340,0,2832,698,32,0
614200,344,0,2864,698,32,0
614300,348,0,2896,698,32,0
614400,352,0,2928,698,32,0
614500,355,0,2952,698,32,0
614600,360,0,2992,698,32,0
614700,362,0,3008,698,32,0
614800,368,0,3056,698,32,0
614900,368,0,3068,698,33,0
615000,368,0,3120,698,40,0
615100,368,0,3120,698,40,0
615200,368,0,3120,698,40,0
615300,376,0,3184,761,40,0
615400,376,0,3184,761,40,0
615500,384,0,3248,793,40,0
615600,384,0,3248,793,40,0
615700,390,0,3296,793,40,0
615800,392,0,3312,793,40,0
615900,396,0,3344,793,40,0
616000,400,0,3376,793,40,0
616100,403,0,3400,793,40,0
616200,408,0,3440,793,40,0
616300,410,0,3456,793,40,0
616400,416,0,3504,793,40,0
616500,418,0,3520,793,40,0
616600,424,0,3568,793,40,0
616700,424,0,3572,793,40,0
616800,424,0,3632,793,48,0
616900,424,0,3632,793,48,0
617000,424,0,3632,793,48,0
617100,432,0,3696,855,48,0
617200,432,0,3696,855,48,0
617300,435,0,3740,873,48,0
617400,440,0,3760,897,48,0
617500,443,0,3784,897,48,0
617600,448,0,3824,909,48,0
617700,450,0,3840,909,48,0
617800,456,0,3888,909,48,0
617900,458,0,3904,909,48,0
618000,464,0,3952,909,48,0
618100,465,0,3960,909,48,0
618200,472,0,4016,909,48,0
618300,472,0,4016,909,48,0
618400,479,0,4072,909,48,0
618500,480,0,4080,909,48,0
618600,480,0,4124,909,48,0
618700,480,0,4152,909,48,0
618800,480,0,4152,909,48,0
618900,488,0,4197,961,48,0
619000,488,0,4216,970,48,0
619100,489,0,4224,970,48,0
619200,496,0,4280,1011,48,0
619300,496,0,4280,1011,48,0
619400,504,0,4344,1012,48,0
619500,504,0,4344,1012,48,0
619600,511,0,4396,1012,48,0
619700,512,0,4408,1012,48,0
619800,518,0,4456,1012,48,0
619900,520,0,4472,1012,48,0
620000,525,0,4512,1012,48,0
620100,528,0,4536,1012,48,0
620200,532,0,4568,1012,48,0
620300,536,0,4600,1012,48,0
620400,536,0,4620,1012,50,0
620500,536,0,4664,1012,56,0
620600,536,0,4664,1012,56,0
620700,540,0,4690,1018,56,0
620800,544,0,4728,1072,56,0
620900,544,0,4728,1072,56,0
621000,552,0,4792,1115,56,0
621100,552,0,4792,1115,56,0
621200,560,0,4848,1116,56,0
621300,560,0,4856,1128,56,0
621400,564,0,4888,1128,56,0
621500,568,0,4920,1128,56,0
621600,572,0,4952,1128,56,0
621700,576,0,4984,1128,56,0
621800,579,0,5008,1128,56,0
621900,584,0,5048,1128,56,0
622000,587,0,5072,1128,56,0
622100,592,0,5112,1128,56,0
622200,592,0,5124,1128,58,0
622300,592,0,5176,1128,64,0
622400,592,0,5176,1128,64,0
622500,592,0,5176,1128,64,0
622600,600,0,5240,1193,64,0
622700,600,0,5240,1193,64,0
622800,608,0,5304,1239,64,0
622900,608,0,5304,1239,64,0
623000,612,0,5336,1239,64,0
623100,616,0,5368,1247,64,0
623200,620,0,5400,1247,64,0
623300,624,0,5432,1247,64,0
623400,627,0,5456,1247,64,0
623500,632,0,5496,1247,64,0
623600,634,0,5512,1247,64,0
623700,640,0,5560,1247,64,0
623800,641,0,5568,1247,64,0
623900,648,0,5624,1247,64,0
624000,648,0,5628,1247,64,0
624100,648,0,5680,1247,70,0
624200,648,0,5688,1247,72,0
624300,648,0,5688,1247,72,0
624400,656,0,5752,1307,72,0
624500,656,0,5752,1307,72,0
624600,660,0,5789,1318,72,0
624700,664,0,5816,1364,72,0
624800,665,0,5824,1364,72,0
624900,672,0,5880,1394,72,0
625000,673,0,5888,1394,72,0
625100,680,0,5944,1394,72,0
625200,681,0,5952,1394,72,0
625300,688,0,6004,1394,72,0
625400,689,0,6012,1394,72,0
625500,694,0,6056,1394,72,0
625600,696,0,6072,1394,72,0
625700,701,0,6112,1394,72,0
625800,704,0,6136,1394,72,0
625900,704,0,6167,1394,72,0
626000,704,0,6208,1394,72,0
626100,704,0,6208,1394,72,0
626200,705,0,6216,1394,72,0
626300,711,0,6264,1394,72,0
626400,712,0,6272,1394,72,0
626500,712,0,6272,1394,72,0
626600,716,0,6304,1394,72,0
626700,720,0,6336,1394,72,0
626800,720,0,6336,1394,72,0
626900,722,0,6352,1394,72,0
627000,728,0,6400,1394,72,0
627100,728,0,6400,1394,72,0
627200,729,0,6408,1394,72,0
627300,735,0,6456,1394,72,0
627400,736,0,6464,1394,72,0
627500,736,0,6464,1394,72,0
627600,740,0,6496,1394,72,0
627700,744,0,6528,1394,72,0
627800,744,0,6528,1394,72,0
627900,747,0,6552,1394,72,0
628000,752,0,6592,1394,72,0
628100,752,0,6592,1394,72,0
628200,754,0,6608,1394,72,0
628300,760,0,6656,1394,72,0
628400,760,0,6656,1394,72,0
628500,760,0,6660,1394,72,0
628600,760,0,6696,1394,76,0
628700,760,0,6720,1394,80,0
628800,760,0,6720,1394,80,0
628900,762,0,6736,1394,80,0
629000,768,0,6784,1394,80,0
629100,768,0,6784,1394,80,0
629200,769,0,6792,1394,80,0
629300,774,0,6832,1394,80,0
629400,776,0,6848,1394,80,0
629500,776,0,6848,1394,80,0
629600,780,0,6880,1394,80,0
629700,784,0,6912,1394,80,0
629800,784,0,6912,1394,80,0
629900,787,0,6936,1394,80,0
630000,792,0,6976,1394,80,0
630100,792,0,6976,1394,80,0
630200,794,0,6988,1394,80,0
630300,799,0,7032,1394,80,0
630400,800,0,7040,1394,80,0
630500,801,0,7044,1394,80,0
630600,804,0,7072,1394,80,0
630700,808,0,7104,1394,80,0
630800,808,0,7104,1394,80,0
630900,811,0,7128,1394,80,0
631000,816,0,7168,1394,80,0
631100,816,0,7168,1394,80,0
631200,816,0,7180,1394,81,0
631300,816,0,7224,1394,86,0
631400,816,0,7232,1394,88,0
631500,816,0,7232,1394,88,0
631600,820,0,7260,1394,88,0
631700,824,0,7296,1394,88,0
631800,824,0,7296,1394,88,0
631900,826,0,7312,1394,88,0
632000,832,0,7360,1394,88,0
632100,832,0,7360,1394,88,0
632200,833,0,7368,1394,88,0
632300,838,0,7408,1394,88,0
632400,840,0,7424,1394,88,0
632500,840,0,7424,1394,88,0
632600,844,0,7456,1394,88,0
632700,848,0,7488,1394,88,0
632800,848,0,7488,1394,88,0
632900,851,0,7512,1394,88,0
