Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,1.3415,0.039994,0.023482,0.002970,0.000000
4000,1.3415,0.039994,0.023482,0.002970,0.000000
6000,1.3415,0.039994,0.023482,0.002970,0.011268
8000,1.3415,0.039994,0.023482,0.002970,0.001466
10000,1.3415,0.039994,0.023482,0.002970,0.001339
12000,1.3415,0.039994,0.023482,0.002970,0.001298
14000,1.3415,0.039994,0.023482,0.002970,0.001290
16000,1.3415,0.039994,0.023482,0.002970,0.001157
18000,1.3415,0.039994,0.023482,0.002970,0.001407
20000,1.3415,0.039994,0.023482,0.002970,0.001162
22000,1.3415,0.039994,0.023482,0.002970,0.001219
24000,1.3415,0.039994,0.023482,0.002970,0.001327
26000,1.3415,0.039994,0.023482,0.002970,0.001073
28000,1.3415,0.039994,0.023482,0.002970,0.001310
30000,1.3415,0.039994,0.023482,0.002970,0.001326
32000,1.3415,0.039994,0.023482,0.002970,0.001201
34000,1.3415,0.039994,0.023482,0.002970,0.001221
36000,1.3415,0.039994,0.023482,0.002970,0.001072
38000,1.3415,0.039994,0.023482,0.002970,0.001395
40000,1.3415,0.039994,0.023482,0.002970,0.001212
42000,1.3415,0.039994,0.023482,0.002970,0.001194
44000,1.3415,0.039994,0.023482,0.002970,0.001175
46000,1.3415,0.039994,0.023482,0.002970,0.001157
48000,1.3415,0.039994,0.023482,0.002970,0.001295
50000,1.3415,0.039994,0.023482,0.002970,0.001187
52000,1.3415,0.039994,0.023482,0.002970,0.000933
54000,1.3415,0.039994,0.023482,0.002970,0.001560
56000,1.3415,0.039994,0.023482,0.002970,0.001669
58000,1.3415,0.039994,0.023482,0.002970,0.002555
60000,1.3415,0.039994,0.023482,0.002970,0.001785
62000,1.3415,0.039994,0.023482,0.002970,0.001624
64000,1.3415,0.039994,0.023482,0.002970,0.001172
66000,1.3415,0.039994,0.023482,0.002970,0.001161
68000,1.3415,0.039994,0.023482,0.002970,0.001169
70000,1.3415,0.039994,0.023482,0.002970,0.001123
72000,1.3415,0.039994,0.023482,0.002970,0.001306
74000,1.3415,0.039994,0.023482,0.002970,0.001323
76000,1.3415,0.039994,0.023482,0.002970,0.001144
78000,1.3415,0.039994,0.023482,0.002970,0.001246
80000,1.3415,0.039994,0.023482,0.002970,0.001101
82000,1.3415,0.039994,0.023482,0.002970,0.001228
84000,1.3415,0.039994,0.023482,0.002970,0.001398
86000,1.3415,0.039994,0.023482,0.002970,0.001327
88000,1.3415,0.039994,0.023482,0.002970,0.001288
90000,1.3415,0.039994,0.023482,0.002970,0.001012
92000,1.3415,0.039994,0.023482,0.002970,0.001407
