Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,23.8212,1.028147,0.538949,0.086720,2.464443
2002000,23.8212,1.028147,0.538949,0.086720,2.420075
2004000,23.8212,1.028147,0.538949,0.086720,2.060940
2006000,23.8212,1.028147,0.538949,0.086720,2.091383
2008000,23.8212,1.028147,0.538949,0.086720,2.100248
2010000,23.8212,1.028147,0.538949,0.086720,2.108611
2012000,23.8212,1.028147,0.538949,0.086720,2.116368
2014000,23.8212,1.028147,0.538949,0.086720,1.957808
