Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
74000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.831683
76000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.931617
78000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.922591
80000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.865639
82000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.571794
84000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.034063
86000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.027427
88000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.900246
90000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.810970
92000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.887978
94000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.013519
96000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.875088
98000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.063712
100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.820955
102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.986210
104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.947744
106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.844846
108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.914099
110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.874946
112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.433568
114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.224964
116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.117001
118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.778942
120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.938375
122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.986139
124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.994003
126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.044453
128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.867275
130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.020031
132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.860086
134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.964951
136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.622993
138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.076564
140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.890790
142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.799724
144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.696696
146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.004843
148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.932466
150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.901937
152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.802852
154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.688310
156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.074737
158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.935813
160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.867253
162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.887715
164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.082199
166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.057832
168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.010272
170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.957092
172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.007098
174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.794430
176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.800270
178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.855635
180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.925898
182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.957215
184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.906663
186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.841927
188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.051978
190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.982814
192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.896625
194000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.824194
196000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.846922
198000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.832955
200000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.977574
202000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.754831
204000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.052162
206000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.026270
208000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.946940
210000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.867728
212000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.742304
214000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.269121
216000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.027543
218000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.300480
220000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.033818
222000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.071358
224000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.980150
226000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.912734
228000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.023486
230000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.935607
232000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.876925
234000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.840523
236000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.997069
238000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.940492
240000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.858699
242000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.861369
244000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.954024
246000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.817467
248000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.923817
250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.738492
252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.879211
254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.779611
256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.834203
258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.821893
260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.838061
262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.823269
264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.771919
266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.960269
268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.924186
270000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.053914
272000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.033279
274000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.688514
276000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.645881
278000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.927701
280000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.774365
282000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.983743
284000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.840830
286000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.021238
288000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.776082
290000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.899290
292000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.997408
294000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.062779
296000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.711394
298000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.915712
300000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.956288
302000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.697344
304000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.729453
306000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.697323
308000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.782283
310000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.967145
312000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.803788
314000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.084560
316000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.762369
318000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.761885
320000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.973257
322000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.269142
324000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.434796
326000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.202799
328000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.961672
330000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.193597
332000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.754587
334000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.225730
336000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.975645
338000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.082240
340000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.974471
342000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.728557
344000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.995213
346000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.830772
348000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.219105
350000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.693045
352000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.815706
354000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.978928
356000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.787264
358000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.047721
360000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.794280
362000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.051559
364000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.058750
366000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.004280
368000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.722349
370000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.846592
372000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.958408
374000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.152610
376000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.992763
378000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.981586
380000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.996337
382000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.784512
384000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.883680
386000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.684118
388000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.960033
390000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.966653
392000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.035474
394000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.829967
396000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.926985
398000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.845896
400000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.022170
402000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.997082
404000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.510611
406000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.010456
408000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.987148
410000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.635897
412000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.837026
414000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.053975
416000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.887418
418000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.888517
420000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.811309
422000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.772721
424000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.196156
426000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.264117
428000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.460125
430000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.267162
432000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.486768
434000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.951081
436000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.089929
438000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.100512
440000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.102188
442000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.166835
444000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.126455
446000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.092870
448000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.073642
450000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.097045
452000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.149890
454000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.020600
456000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.040319
458000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.012957
460000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.972357
462000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.003446
464000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.004374
466000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.029133
468000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.014765
470000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.072928
472000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.079523
474000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.100051
476000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.005815
478000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.559540
480000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.845118
482000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.879443
484000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.972716
486000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.976974
488000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.972765
490000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.070473
492000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.896327
494000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.746256
496000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.904207
498000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.190647
500000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.783985
502000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.027029
504000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.872177
506000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.881868
508000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.765874
510000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.680503
512000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.822556
514000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.078707
516000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.086705
518000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.454891
520000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.359560
522000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.434448
524000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.785269
526000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.062597
528000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.884030
530000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.825595
532000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.149696
534000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.357805
536000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.898988
538000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.226818
540000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.072569
542000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.239769
544000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.057691
546000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.202566
548000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.885197
550000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.289945
552000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.788624
554000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.362426
556000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.749226
558000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.370879
560000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.170836
562000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.011517
564000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.333562
566000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.154733
568000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.349047
570000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.188228
572000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.258351
574000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.047151
576000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.242001
578000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.252693
580000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.160255
582000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.257594
584000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.353922
586000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.332612
588000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.372030
590000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.369119
592000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.451064
594000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.250448
596000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.289663
598000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.044475
600000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.060925
602000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.927601
604000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.547116
606000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.386808
608000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.912343
610000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.673050
612000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.733804
614000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.193694
616000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.078545
618000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.906288
620000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.439664
622000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.273148
624000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.672088
626000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.823245
628000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.654171
630000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.919680
632000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.729573
634000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.570498
636000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.084216
638000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.579347
640000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.573614
642000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.807020
644000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.617823
646000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.753297
648000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.451802
650000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.810882
652000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.569714
654000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.561207
656000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.723856
658000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.458474
660000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.440303
662000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.479042
664000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.568337
666000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.500820
668000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.518690
670000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.497091
672000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.583705
674000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.488068
676000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.470374
678000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.430439
680000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.449163
682000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.402481
684000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.440945
686000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.446365
688000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.329490
690000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.321978
692000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.443996
694000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.363371
696000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.370005
698000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.405890
700000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.339092
702000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.463072
704000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.384517
706000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.366161
708000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.244715
710000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.038987
712000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.602401
714000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.437315
716000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.762052
718000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.143310
720000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.467496
722000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.531540
724000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.435945
726000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.509486
728000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.462909
