Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,0.2191,0.065854,0.000377,0.000034,0.039512
4000,0.2191,0.065854,0.000377,0.000034,0.039512
6000,0.2191,0.065854,0.000377,0.000034,0.110134
8000,0.2191,0.065854,0.000377,0.000034,0.108561
10000,0.2191,0.065854,0.000377,0.000034,0.098759
12000,0.2191,0.065854,0.000377,0.000034,0.095407
14000,0.2191,0.065854,0.000377,0.000034,0.096706
16000,0.2191,0.065854,0.000377,0.000034,0.092650
18000,0.2191,0.065854,0.000377,0.000034,0.099635
20000,0.2191,0.065854,0.000377,0.000034,0.095255
22000,0.2191,0.065854,0.000377,0.000034,0.088517
24000,0.2191,0.065854,0.000377,0.000034,0.100740
26000,0.2191,0.065854,0.000377,0.000034,0.093989
28000,0.2191,0.065854,0.000377,0.000034,0.095778
30000,0.2191,0.065854,0.000377,0.000034,0.102042
32000,0.2191,0.065854,0.000377,0.000034,0.090786
34000,0.2191,0.065854,0.000377,0.000034,0.091317
36000,0.2191,0.065854,0.000377,0.000034,0.092461
38000,0.2191,0.065854,0.000377,0.000034,0.102812
40000,0.2191,0.065854,0.000377,0.000034,0.094799
42000,0.2191,0.065854,0.000377,0.000034,0.085818
44000,0.2191,0.065854,0.000377,0.000034,0.093357
46000,0.2191,0.065854,0.000377,0.000034,0.091532
48000,0.2191,0.065854,0.000377,0.000034,0.097847
50000,0.2191,0.065854,0.000377,0.000034,0.095073
52000,0.2191,0.065854,0.000377,0.000034,0.083237
54000,0.2191,0.065854,0.000377,0.000034,0.100594
56000,0.2191,0.065854,0.000377,0.000034,0.090114
58000,0.2191,0.065854,0.000377,0.000034,0.091393
60000,0.2191,0.065854,0.000377,0.000034,0.087920
62000,0.2191,0.065854,0.000377,0.000034,0.101827
64000,0.2191,0.065854,0.000377,0.000034,0.092864
66000,0.2191,0.065854,0.000377,0.000034,0.092783
68000,0.2191,0.065854,0.000377,0.000034,0.087871
70000,0.2191,0.065854,0.000377,0.000034,0.087715
72000,0.2191,0.065854,0.000377,0.000034,0.097731
74000,0.2191,0.065854,0.000377,0.000034,0.098757
76000,0.2191,0.065854,0.000377,0.000034,0.090346
78000,0.2191,0.065854,0.000377,0.000034,0.097085
80000,0.2191,0.065854,0.000377,0.000034,0.079605
82000,0.2191,0.065854,0.000377,0.000034,0.095840
84000,0.2191,0.065854,0.000377,0.000034,0.104227
86000,0.2191,0.065854,0.000377,0.000034,0.095595
88000,0.2191,0.065854,0.000377,0.000034,0.099511
90000,0.2191,0.065854,0.000377,0.000034,0.080905
92000,0.2191,0.065854,0.000377,0.000034,0.097942
94000,0.2191,0.065854,0.000377,0.000034,0.094855
96000,0.2191,0.065854,0.000377,0.000034,0.089207
