Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,8.6440,0.261844,0.058609,0.079322,0.000000
4000,8.6440,0.261844,0.058609,0.079322,0.000000
6000,8.6440,0.261844,0.058609,0.079322,0.345892
8000,8.6440,0.261844,0.058609,0.079322,0.327993
10000,8.6440,0.261844,0.058609,0.079322,0.274208
12000,8.6440,0.261844,0.058609,0.079322,0.268630
14000,8.6440,0.261844,0.058609,0.079322,0.276949
16000,8.6440,0.261844,0.058609,0.079322,0.255734
18000,8.6440,0.261844,0.058609,0.079322,0.290360
20000,8.6440,0.261844,0.058609,0.079322,0.268157
22000,8.6440,0.261844,0.058609,0.079322,0.235604
24000,8.6440,0.261844,0.058609,0.079322,0.294989
26000,8.6440,0.261844,0.058609,0.079322,0.262266
28000,8.6440,0.261844,0.058609,0.079322,0.271270
30000,8.6440,0.261844,0.058609,0.079322,0.301819
32000,8.6440,0.261844,0.058609,0.079322,0.246605
34000,8.6440,0.261844,0.058609,0.079322,0.249487
36000,8.6440,0.261844,0.058609,0.079322,0.254962
38000,8.6440,0.261844,0.058609,0.079322,0.305681
40000,8.6440,0.261844,0.058609,0.079322,0.266650
42000,8.6440,0.261844,0.058609,0.079322,0.222754
44000,8.6440,0.261844,0.058609,0.079322,0.259965
46000,8.6440,0.261844,0.058609,0.079322,0.250120
48000,8.6440,0.261844,0.058609,0.079322,0.281410
50000,8.6440,0.261844,0.058609,0.079322,0.268372
52000,8.6440,0.261844,0.058609,0.079322,0.209619
54000,8.6440,0.261844,0.058609,0.079322,0.295514
56000,8.6440,0.261844,0.058609,0.079322,0.243817
58000,8.6440,0.261844,0.058609,0.079322,0.250818
60000,8.6440,0.261844,0.058609,0.079322,0.233595
62000,8.6440,0.261844,0.058609,0.079322,0.301276
64000,8.6440,0.261844,0.058609,0.079322,0.257608
66000,8.6440,0.261844,0.058609,0.079322,0.256732
68000,8.6440,0.261844,0.058609,0.079322,0.233577
70000,8.6440,0.261844,0.058609,0.079322,0.231771
72000,8.6440,0.261844,0.058609,0.079322,0.281363
74000,8.6440,0.261844,0.058609,0.079322,0.285984
76000,8.6440,0.261844,0.058609,0.079322,0.244968
78000,8.6440,0.261844,0.058609,0.079322,0.277435
80000,8.6440,0.261844,0.058609,0.079322,0.192714
82000,8.6440,0.261844,0.058609,0.079322,0.272395
84000,8.6440,0.261844,0.058609,0.079322,0.312326
86000,8.6440,0.261844,0.058609,0.079322,0.270525
88000,8.6440,0.261844,0.058609,0.079322,0.289579
90000,8.6440,0.261844,0.058609,0.079322,0.198973
92000,8.6440,0.261844,0.058609,0.079322,0.282992
94000,8.6440,0.261844,0.058609,0.079322,0.266021
96000,8.6440,0.261844,0.058609,0.079322,0.239542
98000,8.6440,0.261844,0.058609,0.079322,0.316276
100000,8.6440,0.261844,0.058609,0.079322,0.236077
102000,8.6440,0.261844,0.058609,0.079322,0.264704
104000,8.6440,0.261844,0.058609,0.079322,0.260108
106000,8.6440,0.261844,0.058609,0.079322,0.274992
108000,8.6440,0.261844,0.058609,0.079322,0.277188
110000,8.6440,0.261844,0.058609,0.079322,0.243829
112000,8.6440,0.261844,0.058609,0.079322,0.328270
114000,8.6440,0.261844,0.058609,0.079322,0.283353
116000,8.6440,0.261844,0.058609,0.079322,0.294256
118000,8.6440,0.261844,0.058609,0.079322,0.229253
120000,8.6440,0.261844,0.058609,0.079322,0.270470
122000,8.6440,0.261844,0.058609,0.079322,0.278429
