Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,23.8212,1.028147,0.538949,0.086720,1.696750
4000,23.8212,1.028147,0.538949,0.086720,1.696750
6000,23.8212,1.028147,0.538949,0.086720,2.169844
8000,23.8212,1.028147,0.538949,0.086720,1.018175
10000,23.8212,1.028147,0.538949,0.086720,0.947249
12000,23.8212,1.028147,0.538949,0.086720,0.942660
14000,23.8212,1.028147,0.538949,0.086720,0.951254
16000,23.8212,1.028147,0.538949,0.086720,0.926356
18000,23.8212,1.028147,0.538949,0.086720,0.968630
20000,23.8212,1.028147,0.538949,0.086720,0.939577
22000,23.8212,1.028147,0.538949,0.086720,0.903590
24000,23.8212,1.028147,0.538949,0.086720,0.972800
26000,23.8212,1.028147,0.538949,0.086720,0.930627
28000,23.8212,1.028147,0.538949,0.086720,0.944952
30000,23.8212,1.028147,0.538949,0.086720,0.979287
32000,23.8212,1.028147,0.538949,0.086720,0.916195
34000,23.8212,1.028147,0.538949,0.086720,0.919092
36000,23.8212,1.028147,0.538949,0.086720,0.923105
38000,23.8212,1.028147,0.538949,0.086720,0.984023
40000,23.8212,1.028147,0.538949,0.086720,0.937900
42000,23.8212,1.028147,0.538949,0.086720,0.893559
44000,23.8212,1.028147,0.538949,0.086720,0.927051
46000,23.8212,1.028147,0.538949,0.086720,0.919507
48000,23.8212,1.028147,0.538949,0.086720,0.954389
50000,23.8212,1.028147,0.538949,0.086720,0.932019
52000,23.8212,1.028147,0.538949,0.086720,0.870593
54000,23.8212,1.028147,0.538949,0.086720,0.972939
56000,23.8212,1.028147,0.538949,0.086720,0.940469
58000,23.8212,1.028147,0.538949,0.086720,0.974231
60000,23.8212,1.028147,0.538949,0.086720,0.930955
62000,23.8212,1.028147,0.538949,0.086720,0.986878
64000,23.8212,1.028147,0.538949,0.086720,0.916945
66000,23.8212,1.028147,0.538949,0.086720,0.928183
68000,23.8212,1.028147,0.538949,0.086720,0.891852
70000,23.8212,1.028147,0.538949,0.086720,0.898962
72000,23.8212,1.028147,0.538949,0.086720,0.952484
74000,23.8212,1.028147,0.538949,0.086720,0.956580
76000,23.8212,1.028147,0.538949,0.086720,0.912958
78000,23.8212,1.028147,0.538949,0.086720,0.948009
80000,23.8212,1.028147,0.538949,0.086720,0.859012
82000,23.8212,1.028147,0.538949,0.086720,0.931377
84000,23.8212,1.028147,0.538949,0.086720,0.989565
86000,23.8212,1.028147,0.538949,0.086720,0.946766
88000,23.8212,1.028147,0.538949,0.086720,0.958529
90000,23.8212,1.028147,0.538949,0.086720,0.860709
92000,23.8212,1.028147,0.538949,0.086720,0.956551
94000,23.8212,1.028147,0.538949,0.086720,0.934111
96000,23.8212,1.028147,0.538949,0.086720,0.904177
98000,23.8212,1.028147,0.538949,0.086720,0.995828
100000,23.8212,1.028147,0.538949,0.086720,0.899486
102000,23.8212,1.028147,0.538949,0.086720,0.938708
104000,23.8212,1.028147,0.538949,0.086720,0.928981
106000,23.8212,1.028147,0.538949,0.086720,0.944608
108000,23.8212,1.028147,0.538949,0.086720,0.959254
110000,23.8212,1.028147,0.538949,0.086720,0.941063
112000,23.8212,1.028147,0.538949,0.086720,1.075315
114000,23.8212,1.028147,0.538949,0.086720,0.999535
116000,23.8212,1.028147,0.538949,0.086720,0.970127
118000,23.8212,1.028147,0.538949,0.086720,0.894398
120000,23.8212,1.028147,0.538949,0.086720,0.941686
122000,23.8212,1.028147,0.538949,0.086720,0.952536
124000,23.8212,1.028147,0.538949,0.086720,0.918606
126000,23.8212,1.028147,0.538949,0.086720,0.945864
128000,23.8212,1.028147,0.538949,0.086720,0.938422
130000,23.8212,1.028147,0.538949,0.086720,0.935286
132000,23.8212,1.028147,0.538949,0.086720,0.959073
134000,23.8212,1.028147,0.538949,0.086720,0.964497
136000,23.8212,1.028147,0.538949,0.086720,0.861899
138000,23.8212,1.028147,0.538949,0.086720,0.995185
140000,23.8212,1.028147,0.538949,0.086720,0.863352
142000,23.8212,1.028147,0.538949,0.086720,0.960091
144000,23.8212,1.028147,0.538949,0.086720,0.950776
146000,23.8212,1.028147,0.538949,0.086720,0.919701
148000,23.8212,1.028147,0.538949,0.086720,0.909054
150000,23.8212,1.028147,0.538949,0.086720,0.905383
152000,23.8212,1.028147,0.538949,0.086720,0.966507
154000,23.8212,1.028147,0.538949,0.086720,0.929118
156000,23.8212,1.028147,0.538949,0.086720,0.927515
158000,23.8212,1.028147,0.538949,0.086720,0.987675
160000,23.8212,1.028147,0.538949,0.086720,0.832328
162000,23.8212,1.028147,0.538949,0.086720,1.021578
164000,23.8212,1.028147,0.538949,0.086720,1.024266
166000,23.8212,1.028147,0.538949,0.086720,0.973661
168000,23.8212,1.028147,0.538949,0.086720,0.926975
170000,23.8212,1.028147,0.538949,0.086720,0.937124
172000,23.8212,1.028147,0.538949,0.086720,0.954225
174000,23.8212,1.028147,0.538949,0.086720,0.883749
176000,23.8212,1.028147,0.538949,0.086720,0.945190
178000,23.8212,1.028147,0.538949,0.086720,0.924304
180000,23.8212,1.028147,0.538949,0.086720,0.950043
182000,23.8212,1.028147,0.538949,0.086720,0.937718
184000,23.8212,1.028147,0.538949,0.086720,0.923399
186000,23.8212,1.028147,0.538949,0.086720,0.924014
188000,23.8212,1.028147,0.538949,0.086720,0.952095
190000,23.8212,1.028147,0.538949,0.086720,0.954898
192000,23.8212,1.028147,0.538949,0.086720,0.950409
194000,23.8212,1.028147,0.538949,0.086720,0.905675
196000,23.8212,1.028147,0.538949,0.086720,0.925399
198000,23.8212,1.028147,0.538949,0.086720,0.923445
200000,23.8212,1.028147,0.538949,0.086720,0.938769
202000,23.8212,1.028147,0.538949,0.086720,0.913319
204000,23.8212,1.028147,0.538949,0.086720,0.960423
206000,23.8212,1.028147,0.538949,0.086720,0.937996
208000,23.8212,1.028147,0.538949,0.086720,0.939831
210000,23.8212,1.028147,0.538949,0.086720,0.942217
212000,23.8212,1.028147,0.538949,0.086720,0.930638
214000,23.8212,1.028147,0.538949,0.086720,1.033567
216000,23.8212,1.028147,0.538949,0.086720,1.044671
218000,23.8212,1.028147,0.538949,0.086720,1.084410
220000,23.8212,1.028147,0.538949,0.086720,0.971665
222000,23.8212,1.028147,0.538949,0.086720,0.957305
224000,23.8212,1.028147,0.538949,0.086720,0.959943
226000,23.8212,1.028147,0.538949,0.086720,0.933943
228000,23.8212,1.028147,0.538949,0.086720,0.952577
230000,23.8212,1.028147,0.538949,0.086720,0.937642
232000,23.8212,1.028147,0.538949,0.086720,0.927647
234000,23.8212,1.028147,0.538949,0.086720,0.888592
236000,23.8212,1.028147,0.538949,0.086720,0.972578
238000,23.8212,1.028147,0.538949,0.086720,0.937988
240000,23.8212,1.028147,0.538949,0.086720,0.921243
242000,23.8212,1.028147,0.538949,0.086720,0.899133
244000,23.8212,1.028147,0.538949,0.086720,0.945789
246000,23.8212,1.028147,0.538949,0.086720,0.906570
248000,23.8212,1.028147,0.538949,0.086720,0.924930
250000,23.8212,1.028147,0.538949,0.086720,0.872436
252000,23.8212,1.028147,0.538949,0.086720,0.986476
254000,23.8212,1.028147,0.538949,0.086720,0.885125
256000,23.8212,1.028147,0.538949,0.086720,0.917406
258000,23.8212,1.028147,0.538949,0.086720,0.968175
260000,23.8212,1.028147,0.538949,0.086720,0.872414
262000,23.8212,1.028147,0.538949,0.086720,0.917486
264000,23.8212,1.028147,0.538949,0.086720,0.957493
266000,23.8212,1.028147,0.538949,0.086720,0.934290
268000,23.8212,1.028147,0.538949,0.086720,0.969029
270000,23.8212,1.028147,0.538949,0.086720,0.974414
272000,23.8212,1.028147,0.538949,0.086720,0.982628
274000,23.8212,1.028147,0.538949,0.086720,0.900319
276000,23.8212,1.028147,0.538949,0.086720,0.951334
278000,23.8212,1.028147,0.538949,0.086720,0.916687
280000,23.8212,1.028147,0.538949,0.086720,0.889203
282000,23.8212,1.028147,0.538949,0.086720,0.967216
284000,23.8212,1.028147,0.538949,0.086720,0.913504
286000,23.8212,1.028147,0.538949,0.086720,0.934366
288000,23.8212,1.028147,0.538949,0.086720,0.928240
290000,23.8212,1.028147,0.538949,0.086720,0.922252
292000,23.8212,1.028147,0.538949,0.086720,0.947512
294000,23.8212,1.028147,0.538949,0.086720,0.963310
296000,23.8212,1.028147,0.538949,0.086720,0.906414
298000,23.8212,1.028147,0.538949,0.086720,0.915093
300000,23.8212,1.028147,0.538949,0.086720,0.926925
302000,23.8212,1.028147,0.538949,0.086720,0.998156
304000,23.8212,1.028147,0.538949,0.086720,0.911416
306000,23.8212,1.028147,0.538949,0.086720,0.992811
308000,23.8212,1.028147,0.538949,0.086720,0.886951
310000,23.8212,1.028147,0.538949,0.086720,1.045218
312000,23.8212,1.028147,0.538949,0.086720,0.963963
314000,23.8212,1.028147,0.538949,0.086720,0.980865
316000,23.8212,1.028147,0.538949,0.086720,0.989937
318000,23.8212,1.028147,0.538949,0.086720,0.895889
320000,23.8212,1.028147,0.538949,0.086720,1.012156
322000,23.8212,1.028147,0.538949,0.086720,1.054612
324000,23.8212,1.028147,0.538949,0.086720,1.094671
326000,23.8212,1.028147,0.538949,0.086720,1.087729
328000,23.8212,1.028147,0.538949,0.086720,0.934138
330000,23.8212,1.028147,0.538949,0.086720,1.069543
332000,23.8212,1.028147,0.538949,0.086720,0.895924
334000,23.8212,1.028147,0.538949,0.086720,1.015105
336000,23.8212,1.028147,0.538949,0.086720,0.971840
338000,23.8212,1.028147,0.538949,0.086720,0.998436
340000,23.8212,1.028147,0.538949,0.086720,1.048795
342000,23.8212,1.028147,0.538949,0.086720,0.894931
344000,23.8212,1.028147,0.538949,0.086720,0.999164
346000,23.8212,1.028147,0.538949,0.086720,0.950412
348000,23.8212,1.028147,0.538949,0.086720,1.023614
350000,23.8212,1.028147,0.538949,0.086720,0.918554
352000,23.8212,1.028147,0.538949,0.086720,0.990107
354000,23.8212,1.028147,0.538949,0.086720,0.934921
356000,23.8212,1.028147,0.538949,0.086720,1.003456
358000,23.8212,1.028147,0.538949,0.086720,0.938845
360000,23.8212,1.028147,0.538949,0.086720,0.962728
362000,23.8212,1.028147,0.538949,0.086720,0.942520
364000,23.8212,1.028147,0.538949,0.086720,0.961498
366000,23.8212,1.028147,0.538949,0.086720,0.925672
368000,23.8212,1.028147,0.538949,0.086720,0.953401
370000,23.8212,1.028147,0.538949,0.086720,0.904239
372000,23.8212,1.028147,0.538949,0.086720,1.003715
374000,23.8212,1.028147,0.538949,0.086720,0.990790
376000,23.8212,1.028147,0.538949,0.086720,0.961215
378000,23.8212,1.028147,0.538949,0.086720,0.941331
380000,23.8212,1.028147,0.538949,0.086720,0.974231
382000,23.8212,1.028147,0.538949,0.086720,0.921786
384000,23.8212,1.028147,0.538949,0.086720,0.909649
386000,23.8212,1.028147,0.538949,0.086720,0.958916
388000,23.8212,1.028147,0.538949,0.086720,0.921231
390000,23.8212,1.028147,0.538949,0.086720,0.970890
392000,23.8212,1.028147,0.538949,0.086720,0.939755
394000,23.8212,1.028147,0.538949,0.086720,0.927645
396000,23.8212,1.028147,0.538949,0.086720,0.947566
398000,23.8212,1.028147,0.538949,0.086720,0.895608
400000,23.8212,1.028147,0.538949,0.086720,1.004272
402000,23.8212,1.028147,0.538949,0.086720,0.914546
404000,23.8212,1.028147,0.538949,0.086720,0.907772
406000,23.8212,1.028147,0.538949,0.086720,0.958946
408000,23.8212,1.028147,0.538949,0.086720,0.927729
410000,23.8212,1.028147,0.538949,0.086720,0.954206
412000,23.8212,1.028147,0.538949,0.086720,0.888635
414000,23.8212,1.028147,0.538949,0.086720,0.965769
416000,23.8212,1.028147,0.538949,0.086720,0.959714
418000,23.8212,1.028147,0.538949,0.086720,0.897541
420000,23.8212,1.028147,0.538949,0.086720,0.960094
422000,23.8212,1.028147,0.538949,0.086720,0.942703
424000,23.8212,1.028147,0.538949,0.086720,1.030267
426000,23.8212,1.028147,0.538949,0.086720,1.050946
428000,23.8212,1.028147,0.538949,0.086720,1.151791
430000,23.8212,1.028147,0.538949,0.086720,0.974464
432000,23.8212,1.028147,0.538949,0.086720,1.223751
434000,23.8212,1.028147,0.538949,0.086720,0.955326
436000,23.8212,1.028147,0.538949,0.086720,0.953789
438000,23.8212,1.028147,0.538949,0.086720,0.965527
440000,23.8212,1.028147,0.538949,0.086720,0.964821
442000,23.8212,1.028147,0.538949,0.086720,0.954957
444000,23.8212,1.028147,0.538949,0.086720,0.978021
446000,23.8212,1.028147,0.538949,0.086720,0.979569
448000,23.8212,1.028147,0.538949,0.086720,0.947150
450000,23.8212,1.028147,0.538949,0.086720,0.974267
452000,23.8212,1.028147,0.538949,0.086720,0.976482
454000,23.8212,1.028147,0.538949,0.086720,0.937364
456000,23.8212,1.028147,0.538949,0.086720,0.939443
458000,23.8212,1.028147,0.538949,0.086720,0.986178
460000,23.8212,1.028147,0.538949,0.086720,0.940265
462000,23.8212,1.028147,0.538949,0.086720,0.929520
464000,23.8212,1.028147,0.538949,0.086720,0.949683
466000,23.8212,1.028147,0.538949,0.086720,0.942488
468000,23.8212,1.028147,0.538949,0.086720,0.938332
470000,23.8212,1.028147,0.538949,0.086720,0.985185
472000,23.8212,1.028147,0.538949,0.086720,0.986990
474000,23.8212,1.028147,0.538949,0.086720,0.973287
476000,23.8212,1.028147,0.538949,0.086720,0.953726
478000,23.8212,1.028147,0.538949,0.086720,0.894224
480000,23.8212,1.028147,0.538949,0.086720,0.954383
482000,23.8212,1.028147,0.538949,0.086720,0.970323
484000,23.8212,1.028147,0.538949,0.086720,0.963401
486000,23.8212,1.028147,0.538949,0.086720,0.904626
488000,23.8212,1.028147,0.538949,0.086720,0.960134
490000,23.8212,1.028147,0.538949,0.086720,0.963982
492000,23.8212,1.028147,0.538949,0.086720,0.948158
494000,23.8212,1.028147,0.538949,0.086720,0.899798
496000,23.8212,1.028147,0.538949,0.086720,0.928097
498000,23.8212,1.028147,0.538949,0.086720,1.001610
500000,23.8212,1.028147,0.538949,0.086720,0.923319
502000,23.8212,1.028147,0.538949,0.086720,0.903958
504000,23.8212,1.028147,0.538949,0.086720,0.952916
506000,23.8212,1.028147,0.538949,0.086720,0.936775
508000,23.8212,1.028147,0.538949,0.086720,0.923860
510000,23.8212,1.028147,0.538949,0.086720,0.926353
512000,23.8212,1.028147,0.538949,0.086720,0.866881
514000,23.8212,1.028147,0.538949,0.086720,1.076209
516000,23.8212,1.028147,0.538949,0.086720,1.020013
518000,23.8212,1.028147,0.538949,0.086720,1.110194
520000,23.8212,1.028147,0.538949,0.086720,1.243588
522000,23.8212,1.028147,0.538949,0.086720,1.127397
524000,23.8212,1.028147,0.538949,0.086720,1.606256
526000,23.8212,1.028147,0.538949,0.086720,1.442644
528000,23.8212,1.028147,0.538949,0.086720,1.261967
530000,23.8212,1.028147,0.538949,0.086720,1.406271
532000,23.8212,1.028147,0.538949,0.086720,1.011376
534000,23.8212,1.028147,0.538949,0.086720,1.146319
536000,23.8212,1.028147,0.538949,0.086720,0.923532
538000,23.8212,1.028147,0.538949,0.086720,1.222798
540000,23.8212,1.028147,0.538949,0.086720,1.013997
542000,23.8212,1.028147,0.538949,0.086720,1.088265
544000,23.8212,1.028147,0.538949,0.086720,1.022999
546000,23.8212,1.028147,0.538949,0.086720,1.172811
548000,23.8212,1.028147,0.538949,0.086720,0.956976
550000,23.8212,1.028147,0.538949,0.086720,1.221296
552000,23.8212,1.028147,0.538949,0.086720,0.922719
554000,23.8212,1.028147,0.538949,0.086720,1.203013
556000,23.8212,1.028147,0.538949,0.086720,0.905148
558000,23.8212,1.028147,0.538949,0.086720,1.229596
560000,23.8212,1.028147,0.538949,0.086720,1.079833
562000,23.8212,1.028147,0.538949,0.086720,1.081990
564000,23.8212,1.028147,0.538949,0.086720,1.164223
566000,23.8212,1.028147,0.538949,0.086720,0.999364
568000,23.8212,1.028147,0.538949,0.086720,1.218330
570000,23.8212,1.028147,0.538949,0.086720,0.972121
572000,23.8212,1.028147,0.538949,0.086720,1.131716
574000,23.8212,1.028147,0.538949,0.086720,0.972186
576000,23.8212,1.028147,0.538949,0.086720,1.024763
578000,23.8212,1.028147,0.538949,0.086720,1.095621
580000,23.8212,1.028147,0.538949,0.086720,1.122855
582000,23.8212,1.028147,0.538949,0.086720,1.148072
584000,23.8212,1.028147,0.538949,0.086720,1.141222
586000,23.8212,1.028147,0.538949,0.086720,1.149984
588000,23.8212,1.028147,0.538949,0.086720,1.145728
590000,23.8212,1.028147,0.538949,0.086720,1.077322
592000,23.8212,1.028147,0.538949,0.086720,1.179075
594000,23.8212,1.028147,0.538949,0.086720,1.097489
596000,23.8212,1.028147,0.538949,0.086720,1.141816
598000,23.8212,1.028147,0.538949,0.086720,1.145874
600000,23.8212,1.028147,0.538949,0.086720,1.109786
602000,23.8212,1.028147,0.538949,0.086720,1.290973
604000,23.8212,1.028147,0.538949,0.086720,1.311691
606000,23.8212,1.028147,0.538949,0.086720,1.367513
608000,23.8212,1.028147,0.538949,0.086720,1.224908
610000,23.8212,1.028147,0.538949,0.086720,1.389179
612000,23.8212,1.028147,0.538949,0.086720,1.181060
614000,23.8212,1.028147,0.538949,0.086720,1.643148
616000,23.8212,1.028147,0.538949,0.086720,1.169538
618000,23.8212,1.028147,0.538949,0.086720,1.462225
620000,23.8212,1.028147,0.538949,0.086720,1.239975
622000,23.8212,1.028147,0.538949,0.086720,1.181396
624000,23.8212,1.028147,0.538949,0.086720,1.314995
626000,23.8212,1.028147,0.538949,0.086720,1.343772
628000,23.8212,1.028147,0.538949,0.086720,1.468769
630000,23.8212,1.028147,0.538949,0.086720,1.465197
632000,23.8212,1.028147,0.538949,0.086720,1.374722
634000,23.8212,1.028147,0.538949,0.086720,1.307615
636000,23.8212,1.028147,0.538949,0.086720,1.644004
638000,23.8212,1.028147,0.538949,0.086720,1.201919
640000,23.8212,1.028147,0.538949,0.086720,1.277011
642000,23.8212,1.028147,0.538949,0.086720,1.420555
