Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.150184
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.154451
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.109973
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.082471
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.077020
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.081158
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.082037
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.065625
