Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000,1.6202,0.544831,0.005673,0.000697,0.326899
4000,1.6202,0.544831,0.005673,0.000697,0.326899
6000,1.6202,0.544831,0.005673,0.000697,0.337805
8000,1.6202,0.544831,0.005673,0.000697,0.363975
10000,1.6202,0.544831,0.005673,0.000697,0.359087
12000,1.6202,0.544831,0.005673,0.000697,0.358888
14000,1.6202,0.544831,0.005673,0.000697,0.359841
16000,1.6202,0.544831,0.005673,0.000697,0.358749
18000,1.6202,0.544831,0.005673,0.000697,0.359795
20000,1.6202,0.544831,0.005673,0.000697,0.359002
22000,1.6202,0.544831,0.005673,0.000697,0.358148
24000,1.6202,0.544831,0.005673,0.000697,0.360147
26000,1.6202,0.544831,0.005673,0.000697,0.359652
28000,1.6202,0.544831,0.005673,0.000697,0.358991
30000,1.6202,0.544831,0.005673,0.000697,0.360349
32000,1.6202,0.544831,0.005673,0.000697,0.358219
34000,1.6202,0.544831,0.005673,0.000697,0.358834
36000,1.6202,0.544831,0.005673,0.000697,0.360150
38000,1.6202,0.544831,0.005673,0.000697,0.358767
40000,1.6202,0.544831,0.005673,0.000697,0.359631
42000,1.6202,0.544831,0.005673,0.000697,0.360075
44000,1.6202,0.544831,0.005673,0.000697,0.356953
46000,1.6202,0.544831,0.005673,0.000697,0.359826
48000,1.6202,0.544831,0.005673,0.000697,0.359079
50000,1.6202,0.544831,0.005673,0.000697,0.355534
52000,1.6202,0.544831,0.005673,0.000697,0.358880
54000,1.6202,0.544831,0.005673,0.000697,0.354936
56000,1.6202,0.544831,0.005673,0.000697,0.361096
58000,1.6202,0.544831,0.005673,0.000697,0.354601
60000,1.6202,0.544831,0.005673,0.000697,0.357920
62000,1.6202,0.544831,0.005673,0.000697,0.357668
64000,1.6202,0.544831,0.005673,0.000697,0.354032
66000,1.6202,0.544831,0.005673,0.000697,0.359909
68000,1.6202,0.544831,0.005673,0.000697,0.354078
70000,1.6202,0.544831,0.005673,0.000697,0.359083
72000,1.6202,0.544831,0.005673,0.000697,0.357693
74000,1.6202,0.544831,0.005673,0.000697,0.356622
76000,1.6202,0.544831,0.005673,0.000697,0.358838
78000,1.6202,0.544831,0.005673,0.000697,0.358137
80000,1.6202,0.544831,0.005673,0.000697,0.359133
82000,1.6202,0.544831,0.005673,0.000697,0.353435
84000,1.6202,0.544831,0.005673,0.000697,0.358838
86000,1.6202,0.544831,0.005673,0.000697,0.359507
88000,1.6202,0.544831,0.005673,0.000697,0.357447
90000,1.6202,0.544831,0.005673,0.000697,0.358336
92000,1.6202,0.544831,0.005673,0.000697,0.357511
94000,1.6202,0.544831,0.005673,0.000697,0.359514
96000,1.6202,0.544831,0.005673,0.000697,0.358311
98000,1.6202,0.544831,0.005673,0.000697,0.359133
100000,1.6202,0.544831,0.005673,0.000697,0.357472
102000,1.6202,0.544831,0.005673,0.000697,0.359279
104000,1.6202,0.544831,0.005673,0.000697,0.358667
106000,1.6202,0.544831,0.005673,0.000697,0.357116
108000,1.6202,0.544831,0.005673,0.000697,0.357693
110000,1.6202,0.544831,0.005673,0.000697,0.358026
112000,1.6202,0.544831,0.005673,0.000697,0.363131
114000,1.6202,0.544831,0.005673,0.000697,0.361523
116000,1.6202,0.544831,0.005673,0.000697,0.360161
118000,1.6202,0.544831,0.005673,0.000697,0.357411
120000,1.6202,0.544831,0.005673,0.000697,0.358265
122000,1.6202,0.544831,0.005673,0.000697,0.358813
124000,1.6202,0.544831,0.005673,0.000697,0.359706
126000,1.6202,0.544831,0.005673,0.000697,0.359709
128000,1.6202,0.544831,0.005673,0.000697,0.357539
130000,1.6202,0.544831,0.005673,0.000697,0.359709
132000,1.6202,0.544831,0.005673,0.000697,0.356867
134000,1.6202,0.544831,0.005673,0.000697,0.358406
136000,1.6202,0.544831,0.005673,0.000697,0.355585
138000,1.6202,0.544831,0.005673,0.000697,0.359229
140000,1.6202,0.544831,0.005673,0.000697,0.359411
142000,1.6202,0.544831,0.005673,0.000697,0.356074
144000,1.6202,0.544831,0.005673,0.000697,0.354879
146000,1.6202,0.544831,0.005673,0.000697,0.359685
148000,1.6202,0.544831,0.005673,0.000697,0.359079
150000,1.6202,0.544831,0.005673,0.000697,0.358614
152000,1.6202,0.544831,0.005673,0.000697,0.356049
154000,1.6202,0.544831,0.005673,0.000697,0.355227
156000,1.6202,0.544831,0.005673,0.000697,0.360432
158000,1.6202,0.544831,0.005673,0.000697,0.357465
160000,1.6202,0.544831,0.005673,0.000697,0.359780
162000,1.6202,0.544831,0.005673,0.000697,0.356223
164000,1.6202,0.544831,0.005673,0.000697,0.359007
166000,1.6202,0.544831,0.005673,0.000697,0.359690
168000,1.6202,0.544831,0.005673,0.000697,0.359802
170000,1.6202,0.544831,0.005673,0.000697,0.358643
172000,1.6202,0.544831,0.005673,0.000697,0.359133
174000,1.6202,0.544831,0.005673,0.000697,0.357643
176000,1.6202,0.544831,0.005673,0.000697,0.356323
178000,1.6202,0.544831,0.005673,0.000697,0.357639
180000,1.6202,0.544831,0.005673,0.000697,0.358037
182000,1.6202,0.544831,0.005673,0.000697,0.358763
184000,1.6202,0.544831,0.005673,0.000697,0.358464
186000,1.6202,0.544831,0.005673,0.000697,0.357294
188000,1.6202,0.544831,0.005673,0.000697,0.359876
190000,1.6202,0.544831,0.005673,0.000697,0.358713
192000,1.6202,0.544831,0.005673,0.000697,0.357593
194000,1.6202,0.544831,0.005673,0.000697,0.357618
196000,1.6202,0.544831,0.005673,0.000697,0.357415
198000,1.6202,0.544831,0.005673,0.000697,0.357415
200000,1.6202,0.544831,0.005673,0.000697,0.358987
202000,1.6202,0.544831,0.005673,0.000697,0.356323
204000,1.6202,0.544831,0.005673,0.000697,0.359585
206000,1.6202,0.544831,0.005673,0.000697,0.359731
208000,1.6202,0.544831,0.005673,0.000697,0.358660
210000,1.6202,0.544831,0.005673,0.000697,0.357269
212000,1.6202,0.544831,0.005673,0.000697,0.356024
214000,1.6202,0.544831,0.005673,0.000697,0.361828
216000,1.6202,0.544831,0.005673,0.000697,0.358108
218000,1.6202,0.544831,0.005673,0.000697,0.360997
220000,1.6202,0.544831,0.005673,0.000697,0.359183
222000,1.6202,0.544831,0.005673,0.000697,0.359788
224000,1.6202,0.544831,0.005673,0.000697,0.358706
226000,1.6202,0.544831,0.005673,0.000697,0.358215
228000,1.6202,0.544831,0.005673,0.000697,0.359236
230000,1.6202,0.544831,0.005673,0.000697,0.358535
232000,1.6202,0.544831,0.005673,0.000697,0.357792
234000,1.6202,0.544831,0.005673,0.000697,0.358162
236000,1.6202,0.544831,0.005673,0.000697,0.358660
238000,1.6202,0.544831,0.005673,0.000697,0.358440
240000,1.6202,0.544831,0.005673,0.000697,0.357788
242000,1.6202,0.544831,0.005673,0.000697,0.358212
244000,1.6202,0.544831,0.005673,0.000697,0.358489
246000,1.6202,0.544831,0.005673,0.000697,0.357444
248000,1.6202,0.544831,0.005673,0.000697,0.358511
250000,1.6202,0.544831,0.005673,0.000697,0.357195
252000,1.6202,0.544831,0.005673,0.000697,0.356568
254000,1.6202,0.544831,0.005673,0.000697,0.357369
256000,1.6202,0.544831,0.005673,0.000697,0.357490
258000,1.6202,0.544831,0.005673,0.000697,0.356199
260000,1.6202,0.544831,0.005673,0.000697,0.358464
262000,1.6202,0.544831,0.005673,0.000697,0.357219
264000,1.6202,0.544831,0.005673,0.000697,0.355875
266000,1.6202,0.544831,0.005673,0.000697,0.358834
268000,1.6202,0.544831,0.005673,0.000697,0.358037
270000,1.6202,0.544831,0.005673,0.000697,0.359510
272000,1.6202,0.544831,0.005673,0.000697,0.359012
274000,1.6202,0.544831,0.005673,0.000697,0.356141
276000,1.6202,0.544831,0.005673,0.000697,0.353986
278000,1.6202,0.544831,0.005673,0.000697,0.358735
280000,1.6202,0.544831,0.005673,0.000697,0.357195
282000,1.6202,0.544831,0.005673,0.000697,0.358464
284000,1.6202,0.544831,0.005673,0.000697,0.357668
286000,1.6202,0.544831,0.005673,0.000697,0.359656
288000,1.6202,0.544831,0.005673,0.000697,0.356423
290000,1.6202,0.544831,0.005673,0.000697,0.358215
292000,1.6202,0.544831,0.005673,0.000697,0.359258
294000,1.6202,0.544831,0.005673,0.000697,0.359631
296000,1.6202,0.544831,0.005673,0.000697,0.355879
298000,1.6202,0.544831,0.005673,0.000697,0.358710
300000,1.6202,0.544831,0.005673,0.000697,0.358987
302000,1.6202,0.544831,0.005673,0.000697,0.354107
304000,1.6202,0.544831,0.005673,0.000697,0.356074
306000,1.6202,0.544831,0.005673,0.000697,0.354331
308000,1.6202,0.544831,0.005673,0.000697,0.357461
310000,1.6202,0.544831,0.005673,0.000697,0.356850
312000,1.6202,0.544831,0.005673,0.000697,0.356398
314000,1.6202,0.544831,0.005673,0.000697,0.359685
316000,1.6202,0.544831,0.005673,0.000697,0.355227
318000,1.6202,0.544831,0.005673,0.000697,0.357041
320000,1.6202,0.544831,0.005673,0.000697,0.357951
322000,1.6202,0.544831,0.005673,0.000697,0.361434
324000,1.6202,0.544831,0.005673,0.000697,0.362814
326000,1.6202,0.544831,0.005673,0.000697,0.359677
328000,1.6202,0.544831,0.005673,0.000697,0.358962
330000,1.6202,0.544831,0.005673,0.000697,0.359485
332000,1.6202,0.544831,0.005673,0.000697,0.356988
334000,1.6202,0.544831,0.005673,0.000697,0.361179
336000,1.6202,0.544831,0.005673,0.000697,0.358340
338000,1.6202,0.544831,0.005673,0.000697,0.359627
340000,1.6202,0.544831,0.005673,0.000697,0.356854
342000,1.6202,0.544831,0.005673,0.000697,0.356540
344000,1.6202,0.544831,0.005673,0.000697,0.358145
346000,1.6202,0.544831,0.005673,0.000697,0.356768
348000,1.6202,0.544831,0.005673,0.000697,0.361096
