Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.078479
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.076520
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.407643
2006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.278334
2008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.102337
2010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.229235
2012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.278292
2014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,2.926337
