Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1690000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.269447
1692000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.710435
1694000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012835
1696000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.903843
1698000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.746292
1700000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.919329
1702000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.663999
1704000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.065223
1706000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.803137
1708000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.389002
1710000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.684610
1712000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.171856
1714000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.252916
1716000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.674524
1718000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.476518
1720000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.170547
1722000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.574825
1724000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.154807
1726000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.538613
1728000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.171213
1730000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.301315
1732000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.516015
1734000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.189884
1736000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.246702
1738000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.820354
1740000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.957451
1742000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.819384
1744000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.535346
1746000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.945055
1748000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.968911
1750000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.584370
1752000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.615412
1754000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682948
1756000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.926747
1758000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.531180
1760000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.185787
1762000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.195307
1764000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.349728
1766000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.069466
1768000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.774204
1770000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.170754
1772000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.566895
1774000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.082514
1776000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.335291
1778000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.390337
1780000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.264354
1782000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.383788
1784000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.066126
1786000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.536670
1788000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.588331
1790000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.417390
1792000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.043151
1794000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.512943
1796000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.515867
1798000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.118274
1800000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.295390
1802000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.148177
1804000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.599917
1806000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.239549
1808000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.671868
1810000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.044809
1812000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.804050
1814000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.109520
1816000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.408682
1818000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.972333
1820000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.613209
1822000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.093104
1824000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.922259
1826000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.489186
1828000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.337712
1830000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.076600
1832000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.587014
1834000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.215442
1836000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.423698
1838000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.122848
1840000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.370577
1842000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.163403
1844000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.312292
1846000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.243525
1848000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.556183
1850000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.183455
1852000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.223791
1854000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.281739
1856000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.522627
1858000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.924540
1860000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.766298
1862000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.923425
1864000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.498916
1866000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.371800
1868000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.344778
1870000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.073550
1872000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.437740
1874000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.178655
1876000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.300753
1878000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.305963
1880000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.301482
1882000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.434780
1884000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.735871
1886000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.480651
1888000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.098430
1890000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.822695
1892000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.530756
1894000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.073509
1896000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.082231
1898000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.948131
1900000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.757937
1902000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.077741
1904000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.579330
1906000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.185622
1908000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.320915
1910000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.367927
1912000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.288291
1914000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.074067
1916000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.345920
1918000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.263271
1920000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.277149
1922000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.176153
1924000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.458435
1926000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.908239
1928000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.889454
1930000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.903866
1932000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.617514
1934000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.899634
1936000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.547198
1938000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.261684
1940000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.158808
1942000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.070300
1944000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.447618
1946000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.065030
1948000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.276262
1950000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.489063
1952000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.151884
1954000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.106809
1956000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.392848
1958000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.208643
1960000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.104017
1962000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.494802
1964000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.193246
1966000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.240156
1968000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.209124
1970000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.260125
1972000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.278593
1974000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.249782
1976000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.175036
1978000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.204910
1980000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.166984
1982000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.904529
1984000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.768618
1986000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.185534
1988000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.138825
1990000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.266650
1992000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.246815
1994000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.985308
1996000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.886317
1998000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.308907
