cycle,pc,cta_id,cluster_id,warp_id,tid
1001531,118,3,3,3,ffffffff
1001550,c8,3,3,12,ffffffff
1001552,120,3,3,3,ffffffff
1001560,d0,3,3,12,ffffffff
1001565,d8,3,3,12,ffffffff
1001584,128,3,3,3,ffffffff
1001594,130,3,3,3,ffffffff
1001599,138,3,3,3,ffffffff
1001617,e8,3,3,12,ffffffff
1001618,e0,3,3,12,ffffffff
1001620,140,3,3,3,ffffffff
1001628,f0,3,3,12,ffffffff
1001633,f8,3,3,12,ffffffff
1001652,148,3,3,3,ffffffff
1001654,100,3,3,12,ffffffff
1001662,150,3,3,3,ffffffff
1001667,158,3,3,3,ffffffff
1001686,108,3,3,12,ffffffff
1001696,110,3,3,12,ffffffff
1001701,118,3,3,12,ffffffff
1001719,168,3,3,3,ffffffff
1001720,160,3,3,3,ffffffff
1001722,120,3,3,12,ffffffff
1001730,170,3,3,3,ffffffff
1001735,178,3,3,3,ffffffff
1001744,1a8,3,3,4,ffffffff
1001754,1b0,3,3,4,ffffffff
1001754,128,3,3,12,ffffffff
1001756,180,3,3,3,ffffffff
1001764,130,3,3,12,ffffffff
1001769,1b8,3,3,4,ffffffff
1001771,138,3,3,12,ffffffff
1001788,188,3,3,3,ffffffff
1001790,1c0,3,3,4,ffffffff
1001792,140,3,3,12,ffffffff
1001798,190,3,3,3,ffffffff
1001824,148,3,3,12,ffffffff
1001834,150,3,3,12,ffffffff
1001837,198,3,3,3,ffffffff
1001856,1c8,3,3,4,ffffffff
1001857,208,3,3,11,ffffffff
1001858,1a0,3,3,3,ffffffff
1001871,158,3,3,12,ffffffff
1001879,1d0,3,3,4,ffffffff
1001879,210,3,3,11,ffffffff
1001905,218,3,3,11,ffffffff
1001906,1d8,3,3,4,ffffffff
1001923,168,3,3,12,ffffffff
1001924,160,3,3,12,ffffffff
1001927,220,3,3,11,ffffffff
1001934,170,3,3,12,ffffffff
1001959,1e8,3,3,4,ffffffff
1001960,1e0,3,3,4,ffffffff
1001973,178,3,3,12,ffffffff
1001981,1f0,3,3,4,ffffffff
1001992,228,3,3,11,ffffffff
1002002,230,3,3,11,ffffffff
1002007,1f8,3,3,4,ffffffff
1002025,188,3,3,12,ffffffff
1002026,180,3,3,12,ffffffff
1002036,190,3,3,12,ffffffff
1002041,238,3,3,11,ffffffff
1002059,208,3,3,4,ffffffff
1002060,200,3,3,4,ffffffff
1002062,240,3,3,11,ffffffff
1002075,198,3,3,12,ffffffff
1002083,210,3,3,4,ffffffff
1002094,248,3,3,11,ffffffff
1002104,250,3,3,11,ffffffff
1002109,218,3,3,4,ffffffff
1002128,1a0,3,3,12,ffffffff
1002129,228,3,3,9,ffffffff
1002139,230,3,3,9,ffffffff
1002143,258,3,3,11,ffffffff
1002161,228,3,3,4,ffffffff
1002162,220,3,3,4,ffffffff
1002172,230,3,3,4,ffffffff
1002177,238,3,3,9,ffffffff
1002195,268,3,3,11,ffffffff
1002196,260,3,3,11,ffffffff
1002197,1a8,3,3,2,ffffffff
1002198,240,3,3,9,ffffffff
1002206,270,3,3,11,ffffffff
1002207,1b0,3,3,2,ffffffff
1002211,238,3,3,4,ffffffff
1002230,248,3,3,9,ffffffff
1002232,240,3,3,4,ffffffff
1002240,250,3,3,9,ffffffff
1002245,278,3,3,11,ffffffff
1002246,1b8,3,3,2,ffffffff
1002264,248,3,3,4,ffffffff
1002267,280,3,3,11,ffffffff
1002274,250,3,3,4,ffffffff
1002299,288,3,3,11,ffffffff
1002300,1c0,3,3,2,ffffffff
1002309,290,3,3,11,ffffffff
1002313,258,3,3,9,ffffffff
1002319,2a0,3,3,11,ffffffff
1002321,2a8,3,3,11,ffffffff
1002323,2b0,3,3,11,ffffffff
1002329,2b8,3,3,11,ffffffff
1002332,1c8,3,3,2,ffffffff
1002334,2c0,3,3,11,ffffffff
1002336,a0,3,3,15,ffffffff
1002337,a0,3,3,1,ffffffff
1002342,1d0,3,3,2,ffffffff
1002347,258,3,3,4,ffffffff
1002355,148,3,3,13,ffffffff
1002365,150,3,3,13,ffffffff
1002365,268,3,3,9,ffffffff
1002366,260,3,3,9,ffffffff
1002376,270,3,3,9,ffffffff
1002381,298,3,3,11,ffffffff
1002399,268,3,3,4,ffffffff
1002400,260,3,3,4,ffffffff
1002402,a0,3,3,11,ffffffff
1002410,270,3,3,4,ffffffff
1002415,1d8,3,3,2,ffffffff
1002449,a8,3,3,6,ffffffff
1002449,158,3,3,13,ffffffff
1002451,278,3,3,9,ffffffff
1002452,278,3,3,4,ffffffff
1002459,b0,3,3,6,ffffffff
1002467,1e8,3,3,2,ffffffff
1002468,1e0,3,3,2,ffffffff
1002470,160,3,3,13,ffffffff
1002473,280,3,3,4,ffffffff
1002474,280,3,3,9,ffffffff
1002506,288,3,3,4,ffffffff
1002538,288,3,3,9,ffffffff
1002551,b8,3,3,6,ffffffff
1002559,1f0,3,3,2,ffffffff
1002559,290,3,3,4,ffffffff
1002559,290,3,3,9,ffffffff
1002569,2a0,3,3,4,ffffffff
1002569,2a0,3,3,9,ffffffff
1002570,168,3,3,13,ffffffff
1002571,2a8,3,3,4,ffffffff
1002571,2a8,3,3,9,ffffffff
1002572,c0,3,3,6,ffffffff
1002573,2b0,3,3,9,ffffffff
1002573,2b0,3,3,4,ffffffff
1002579,2b8,3,3,4,ffffffff
1002579,2b8,3,3,9,ffffffff
1002580,170,3,3,13,ffffffff
1002584,2c0,3,3,4,ffffffff
1002584,2c0,3,3,9,ffffffff
1002585,1f8,3,3,2,ffffffff
1002586,298,3,3,4,ffffffff
1002587,298,3,3,9,ffffffff
1002604,c8,3,3,6,ffffffff
1002608,200,3,3,2,ffffffff
1002614,d0,3,3,6,ffffffff
1002621,178,3,3,13,ffffffff
1002640,208,3,3,2,ffffffff
1002642,a0,3,3,4,ffffffff
1002643,a0,3,3,9,ffffffff
1002688,d8,3,3,6,ffffffff
1002696,210,3,3,2,ffffffff
1002707,188,3,3,13,ffffffff
1002723,218,3,3,2,ffffffff
1002741,180,3,3,13,ffffffff
1002742,e0,3,3,6,ffffffff
1002744,220,3,3,2,ffffffff
1002751,190,3,3,13,ffffffff
1002776,228,3,3,2,ffffffff
1002786,230,3,3,2,ffffffff
1002789,198,3,3,13,ffffffff
1002808,e8,3,3,6,ffffffff
1002810,1a0,3,3,13,ffffffff
1002823,238,3,3,2,ffffffff
1002831,f0,3,3,6,ffffffff
1002844,240,3,3,2,ffffffff
1002857,f8,3,3,6,ffffffff
1002876,248,3,3,2,ffffffff
1002878,100,3,3,6,ffffffff
1002886,250,3,3,2,ffffffff
1002891,258,3,3,2,ffffffff
1002910,108,3,3,6,ffffffff
1002920,110,3,3,6,ffffffff
1002925,118,3,3,6,ffffffff
1002943,268,3,3,2,ffffffff
1002944,260,3,3,2,ffffffff
1002954,270,3,3,2,ffffffff
1002959,278,3,3,2,ffffffff
1002977,128,3,3,6,ffffffff
1002978,120,3,3,6,ffffffff
1002988,130,3,3,6,ffffffff
1002993,138,3,3,6,ffffffff
1003011,288,3,3,2,ffffffff
1003012,280,3,3,2,ffffffff
1003022,290,3,3,2,ffffffff
1003027,298,3,3,2,ffffffff
1003032,2a0,3,3,2,ffffffff
1003034,2a8,3,3,2,ffffffff
1003036,2b0,3,3,2,ffffffff
1003042,2b8,3,3,2,ffffffff
1003045,148,3,3,6,ffffffff
1003046,140,3,3,6,ffffffff
1003047,2c0,3,3,2,ffffffff
1003056,150,3,3,6,ffffffff
1003068,a0,3,3,2,ffffffff
1003081,158,3,3,6,ffffffff
1003133,168,3,3,6,ffffffff
1003134,160,3,3,6,ffffffff
1003144,170,3,3,6,ffffffff
1003148,178,3,3,6,ffffffff
1003169,180,3,3,6,ffffffff
1003201,188,3,3,6,ffffffff
1003211,190,3,3,6,ffffffff
1003215,198,3,3,6,ffffffff
1003236,1a0,3,3,6,ffffffff
1003298,1a8,3,3,5,ffffffff
1003308,1b0,3,3,5,ffffffff
1003312,1b8,3,3,5,ffffffff
1003333,1c0,3,3,5,ffffffff
1003554,a8,3,3,8,ffffffff
1003564,b0,3,3,8,ffffffff
1003568,b8,3,3,8,ffffffff
1003589,c0,3,3,8,ffffffff
1003595,a8,3,3,15,ffffffff
1003605,b0,3,3,15,ffffffff
1003609,b8,3,3,15,ffffffff
1003621,c8,3,3,8,ffffffff
1003630,c0,3,3,15,ffffffff
1003631,d0,3,3,8,ffffffff
1003643,d8,3,3,8,ffffffff
1003688,a8,3,3,1,ffffffff
1003695,e8,3,3,8,ffffffff
1003696,e0,3,3,8,ffffffff
1003698,b0,3,3,1,ffffffff
1003702,b8,3,3,1,ffffffff
1003706,f0,3,3,8,ffffffff
1003723,c0,3,3,1,ffffffff
1003736,f8,3,3,8,ffffffff
1003757,100,3,3,8,ffffffff
1003789,108,3,3,8,ffffffff
1003799,110,3,3,8,ffffffff
1003803,118,3,3,8,ffffffff
1003824,a8,3,3,10,ffffffff
1003824,120,3,3,8,ffffffff
1003834,b0,3,3,10,ffffffff
1003838,b8,3,3,10,ffffffff
1003856,128,3,3,8,ffffffff
1003859,c0,3,3,10,ffffffff
1003866,130,3,3,8,ffffffff
1003872,138,3,3,8,ffffffff
1003891,c8,3,3,10,ffffffff
1003893,140,3,3,8,ffffffff
1003901,d0,3,3,10,ffffffff
1003906,d8,3,3,10,ffffffff
1003925,148,3,3,8,ffffffff
1003935,150,3,3,8,ffffffff
1003940,158,3,3,8,ffffffff
1003958,e8,3,3,10,ffffffff
1003959,e0,3,3,10,ffffffff
1003969,f0,3,3,10,ffffffff
1003974,f8,3,3,10,ffffffff
1003992,168,3,3,8,ffffffff
1003993,160,3,3,8,ffffffff
1003995,100,3,3,10,ffffffff
1004003,170,3,3,8,ffffffff
1004008,178,3,3,8,ffffffff
1004027,108,3,3,10,ffffffff
1004029,180,3,3,8,ffffffff
1004037,110,3,3,10,ffffffff
1004042,118,3,3,10,ffffffff
1004061,188,3,3,8,ffffffff
1004063,120,3,3,10,ffffffff
1004071,190,3,3,8,ffffffff
1004076,198,3,3,8,ffffffff
1004088,228,3,3,7,ffffffff
1004095,128,3,3,10,ffffffff
1004097,1a0,3,3,8,ffffffff
1004098,230,3,3,7,ffffffff
1004105,130,3,3,10,ffffffff
1004110,238,3,3,7,ffffffff
1004131,240,3,3,7,ffffffff
1004144,138,3,3,10,ffffffff
1004156,228,3,3,14,ffffffff
1004163,248,3,3,7,ffffffff
1004165,140,3,3,10,ffffffff
1004166,230,3,3,14,ffffffff
1004173,250,3,3,7,ffffffff
1004178,238,3,3,14,ffffffff
1004197,148,3,3,10,ffffffff
1004199,240,3,3,14,ffffffff
1004207,150,3,3,10,ffffffff
1004212,258,3,3,7,ffffffff
1004231,248,3,3,14,ffffffff
1004246,158,3,3,10,ffffffff
1004254,250,3,3,14,ffffffff
1004264,268,3,3,7,ffffffff
1004265,260,3,3,7,ffffffff
1004275,270,3,3,7,ffffffff
1004280,258,3,3,14,ffffffff
1004298,168,3,3,10,ffffffff
1004299,160,3,3,10,ffffffff
1004309,170,3,3,10,ffffffff
1004313,1a8,3,3,3,ffffffff
1004314,278,3,3,7,ffffffff
1004323,1b0,3,3,3,ffffffff
1004332,268,3,3,14,ffffffff
1004333,260,3,3,14,ffffffff
1004335,280,3,3,7,ffffffff
1004348,178,3,3,10,ffffffff
1004356,270,3,3,14,ffffffff
1004364,228,3,3,0,ffffffff
1004367,288,3,3,7,ffffffff
1004374,230,3,3,0,ffffffff
1004382,1b8,3,3,3,ffffffff
1004390,290,3,3,7,ffffffff
1004400,2a0,3,3,7,ffffffff
1004400,188,3,3,10,ffffffff
1004401,180,3,3,10,ffffffff
1004402,2a8,3,3,7,ffffffff
1004403,1c0,3,3,3,ffffffff
1004404,2b0,3,3,7,ffffffff
1004410,2b8,3,3,7,ffffffff
1004415,2c0,3,3,7,ffffffff
1004416,278,3,3,14,ffffffff
1004424,190,3,3,10,ffffffff
1004450,238,3,3,0,ffffffff
1004468,288,3,3,14,ffffffff
1004469,280,3,3,14,ffffffff
1004471,240,3,3,0,ffffffff
1004484,298,3,3,7,ffffffff
1004503,248,3,3,0,ffffffff
1004505,a0,3,3,7,ffffffff
1004518,198,3,3,10,ffffffff
1004526,290,3,3,14,ffffffff
1004526,250,3,3,0,ffffffff
1004536,2a0,3,3,14,ffffffff
1004538,2a8,3,3,14,ffffffff
1004540,2b0,3,3,14,ffffffff
1004546,2b8,3,3,14,ffffffff
1004551,2c0,3,3,14,ffffffff
1004552,298,3,3,14,ffffffff
1004553,258,3,3,0,ffffffff
1004571,1a0,3,3,10,ffffffff
1004605,268,3,3,0,ffffffff
1004606,260,3,3,0,ffffffff
1004616,270,3,3,0,ffffffff
1004620,278,3,3,0,ffffffff
1004639,a0,3,3,14,ffffffff
1004641,280,3,3,0,ffffffff
1004660,a8,3,3,11,ffffffff
1004670,b0,3,3,11,ffffffff
1004673,288,3,3,0,ffffffff
1004674,b8,3,3,11,ffffffff
1004683,290,3,3,0,ffffffff
1004693,2a0,3,3,0,ffffffff
1004695,2a8,3,3,0,ffffffff
1004695,c0,3,3,11,ffffffff
1004697,2b0,3,3,0,ffffffff
1004703,2b8,3,3,0,ffffffff
1004708,2c0,3,3,0,ffffffff
1004708,298,3,3,0,ffffffff
1004722,a8,3,3,4,ffffffff
1004729,a0,3,3,0,ffffffff
1004732,b0,3,3,4,ffffffff
1004742,b8,3,3,4,ffffffff
1004763,c0,3,3,4,ffffffff
1004795,c8,3,3,4,ffffffff
1004796,a8,3,3,9,ffffffff
1004805,d0,3,3,4,ffffffff
1004806,b0,3,3,9,ffffffff
1004809,d8,3,3,4,ffffffff
1004810,b8,3,3,9,ffffffff
1004831,e0,3,3,4,ffffffff
1004863,e8,3,3,4,ffffffff
1004864,1a8,3,3,13,ffffffff
1004864,c0,3,3,9,ffffffff
1004873,f0,3,3,4,ffffffff
1004874,1b0,3,3,13,ffffffff
1004877,f8,3,3,4,ffffffff
1004878,1b8,3,3,13,ffffffff
1004899,100,3,3,4,ffffffff
1004931,108,3,3,4,ffffffff
1004932,1c0,3,3,13,ffffffff
1004941,110,3,3,4,ffffffff
1004945,118,3,3,4,ffffffff
1004964,1c8,3,3,13,ffffffff
1004966,120,3,3,4,ffffffff
1004974,1d0,3,3,13,ffffffff
1004979,1d8,3,3,13,ffffffff
1004998,128,3,3,4,ffffffff
1005008,130,3,3,4,ffffffff
1005013,138,3,3,4,ffffffff
1005031,1e8,3,3,13,ffffffff
1005032,1e0,3,3,13,ffffffff
1005034,140,3,3,4,ffffffff
1005042,1f0,3,3,13,ffffffff
1005047,1f8,3,3,13,ffffffff
1005066,148,3,3,4,ffffffff
1005068,200,3,3,13,ffffffff
1005076,150,3,3,4,ffffffff
1005081,158,3,3,4,ffffffff
1005100,208,3,3,13,ffffffff
1005110,210,3,3,13,ffffffff
1005115,218,3,3,13,ffffffff
1005133,168,3,3,4,ffffffff
1005134,160,3,3,4,ffffffff
1005136,220,3,3,13,ffffffff
1005144,170,3,3,4,ffffffff
1005149,178,3,3,4,ffffffff
1005168,228,3,3,13,ffffffff
1005170,180,3,3,4,ffffffff
1005178,230,3,3,13,ffffffff
1005183,238,3,3,13,ffffffff
1005202,188,3,3,4,ffffffff
1005204,240,3,3,13,ffffffff
1005212,190,3,3,4,ffffffff
1005217,198,3,3,4,ffffffff
1005236,248,3,3,13,ffffffff
1005238,1a0,3,3,4,ffffffff
1005246,250,3,3,13,ffffffff
1005251,258,3,3,13,ffffffff
1005303,268,3,3,13,ffffffff
1005304,260,3,3,13,ffffffff
1005314,270,3,3,13,ffffffff
1005318,278,3,3,13,ffffffff
1005339,280,3,3,13,ffffffff
1005371,288,3,3,13,ffffffff
1005375,1a8,3,3,12,ffffffff
1005381,290,3,3,13,ffffffff
1005385,1b0,3,3,12,ffffffff
1005385,298,3,3,13,ffffffff
1005389,1b8,3,3,12,ffffffff
1005391,2a0,3,3,13,ffffffff
1005393,2a8,3,3,13,ffffffff
1005395,2b0,3,3,13,ffffffff
1005401,2b8,3,3,13,ffffffff
1005406,2c0,3,3,13,ffffffff
1005410,1c0,3,3,12,ffffffff
1005442,1c8,3,3,12,ffffffff
1005443,a0,3,3,13,ffffffff
1005452,1d0,3,3,12,ffffffff
1005456,1d8,3,3,12,ffffffff
1005477,1e0,3,3,12,ffffffff
1005494,c8,3,3,15,ffffffff
1005504,d0,3,3,15,ffffffff
1005508,1a8,3,3,6,ffffffff
1005508,d8,3,3,15,ffffffff
1005509,1e8,3,3,12,ffffffff
1005518,1b0,3,3,6,ffffffff
1005519,1f0,3,3,12,ffffffff
1005529,e0,3,3,15,ffffffff
1005542,1b8,3,3,6,ffffffff
1005544,1f8,3,3,12,ffffffff
1005563,1c0,3,3,6,ffffffff
1005565,200,3,3,12,ffffffff
1005629,208,3,3,12,ffffffff
1005639,210,3,3,12,ffffffff
1005643,218,3,3,12,ffffffff
1005664,220,3,3,12,ffffffff
1005689,c8,3,3,1,ffffffff
1005696,228,3,3,12,ffffffff
1005699,d0,3,3,1,ffffffff
1005703,d8,3,3,1,ffffffff
1005706,230,3,3,12,ffffffff
1005724,e0,3,3,1,ffffffff
1005737,238,3,3,12,ffffffff
1005758,240,3,3,12,ffffffff
1005790,248,3,3,12,ffffffff
1005800,250,3,3,12,ffffffff
1005804,258,3,3,12,ffffffff
1005825,260,3,3,12,ffffffff
1005857,268,3,3,12,ffffffff
1005867,270,3,3,12,ffffffff
1005871,278,3,3,12,ffffffff
1005892,280,3,3,12,ffffffff
1005924,288,3,3,12,ffffffff
1005934,290,3,3,12,ffffffff
1005938,298,3,3,12,ffffffff
1005944,2a0,3,3,12,ffffffff
1005946,2a8,3,3,12,ffffffff
1005948,2b0,3,3,12,ffffffff
1005954,2b8,3,3,12,ffffffff
1005959,2c0,3,3,12,ffffffff
1005980,a0,3,3,12,ffffffff
1006135,a8,3,3,2,ffffffff
1006145,b0,3,3,2,ffffffff
1006149,b8,3,3,2,ffffffff
1006170,c0,3,3,2,ffffffff
1006202,c8,3,3,2,ffffffff
1006212,d0,3,3,2,ffffffff
1006216,d8,3,3,2,ffffffff
1006237,e0,3,3,2,ffffffff
1006254,1a8,3,3,8,ffffffff
1006264,1b0,3,3,8,ffffffff
1006268,1b8,3,3,8,ffffffff
1006269,e8,3,3,2,ffffffff
1006271,1c8,3,3,5,ffffffff
1006279,f0,3,3,2,ffffffff
1006281,1d0,3,3,5,ffffffff
1006289,1c0,3,3,8,ffffffff
1006302,f8,3,3,2,ffffffff
1006304,1d8,3,3,5,ffffffff
1006323,100,3,3,2,ffffffff
1006344,1c8,3,3,3,ffffffff
1006354,1d0,3,3,3,ffffffff
1006356,108,3,3,2,ffffffff
1006366,110,3,3,2,ffffffff
1006370,1d8,3,3,3,ffffffff
1006389,1e0,3,3,5,ffffffff
1006404,118,3,3,2,ffffffff
1006423,1e0,3,3,3,ffffffff
1006425,120,3,3,2,ffffffff
1006449,a8,3,3,7,ffffffff
1006457,128,3,3,2,ffffffff
1006459,b0,3,3,7,ffffffff
1006463,b8,3,3,7,ffffffff
1006467,130,3,3,2,ffffffff
1006484,c0,3,3,7,ffffffff
1006497,138,3,3,2,ffffffff
1006518,140,3,3,2,ffffffff
1006550,148,3,3,2,ffffffff
1006560,150,3,3,2,ffffffff
1006564,158,3,3,2,ffffffff
1006585,160,3,3,2,ffffffff
1006617,168,3,3,2,ffffffff
1006627,170,3,3,2,ffffffff
1006631,178,3,3,2,ffffffff
1006652,180,3,3,2,ffffffff
1006678,a8,3,3,14,ffffffff
1006684,188,3,3,2,ffffffff
1006688,b0,3,3,14,ffffffff
1006692,b8,3,3,14,ffffffff
1006694,190,3,3,2,ffffffff
1006713,c0,3,3,14,ffffffff
1006726,198,3,3,2,ffffffff
1006747,1a0,3,3,2,ffffffff
1006795,1a8,3,3,10,ffffffff
1006805,1b0,3,3,10,ffffffff
1006809,1b8,3,3,10,ffffffff
1006830,1c0,3,3,10,ffffffff
1006862,1c8,3,3,10,ffffffff
1006872,1d0,3,3,10,ffffffff
1006876,1d8,3,3,10,ffffffff
1006884,c8,3,3,11,ffffffff
1006894,d0,3,3,11,ffffffff
1006897,1e0,3,3,10,ffffffff
1006910,d8,3,3,11,ffffffff
1006929,1e8,3,3,10,ffffffff
1006939,1f0,3,3,10,ffffffff
1006944,1f8,3,3,10,ffffffff
1006952,a8,3,3,0,ffffffff
1006962,b0,3,3,0,ffffffff
1006963,e0,3,3,11,ffffffff
1006965,200,3,3,10,ffffffff
1006978,b8,3,3,0,ffffffff
1006997,208,3,3,10,ffffffff
1006999,c0,3,3,0,ffffffff
1007007,210,3,3,10,ffffffff
1007012,218,3,3,10,ffffffff
1007033,220,3,3,10,ffffffff
1007065,228,3,3,10,ffffffff
1007075,230,3,3,10,ffffffff
1007079,238,3,3,10,ffffffff
1007100,240,3,3,10,ffffffff
1007132,248,3,3,10,ffffffff
1007141,1a8,3,3,4,ffffffff
1007142,250,3,3,10,ffffffff
1007146,258,3,3,10,ffffffff
1007151,1b0,3,3,4,ffffffff
1007153,c8,3,3,9,ffffffff
1007163,d0,3,3,9,ffffffff
1007167,260,3,3,10,ffffffff
1007180,1b8,3,3,4,ffffffff
1007199,268,3,3,10,ffffffff
1007201,1c0,3,3,4,ffffffff
1007209,270,3,3,10,ffffffff
1007214,d8,3,3,9,ffffffff
1007233,1c8,3,3,4,ffffffff
1007243,1d0,3,3,4,ffffffff
1007248,278,3,3,10,ffffffff
1007267,e0,3,3,9,ffffffff
1007269,280,3,3,10,ffffffff
1007282,1d8,3,3,4,ffffffff
1007301,288,3,3,10,ffffffff
1007311,290,3,3,10,ffffffff
1007316,298,3,3,10,ffffffff
1007321,2a0,3,3,10,ffffffff
1007323,2a8,3,3,10,ffffffff
1007325,2b0,3,3,10,ffffffff
1007331,2b8,3,3,10,ffffffff
1007334,1e8,3,3,4,ffffffff
1007335,1e0,3,3,4,ffffffff
1007336,2c0,3,3,10,ffffffff
1007345,1f0,3,3,4,ffffffff
1007357,a0,3,3,10,ffffffff
1007370,1f8,3,3,4,ffffffff
1007379,e8,3,3,15,ffffffff
1007389,f0,3,3,15,ffffffff
1007391,200,3,3,4,ffffffff
1007404,f8,3,3,15,ffffffff
1007423,208,3,3,4,ffffffff
1007425,100,3,3,15,ffffffff
1007433,210,3,3,4,ffffffff
1007438,218,3,3,4,ffffffff
1007449,e8,3,3,1,ffffffff
1007459,f0,3,3,1,ffffffff
1007459,220,3,3,4,ffffffff
1007471,a8,3,3,13,ffffffff
1007472,f8,3,3,1,ffffffff
1007481,b0,3,3,13,ffffffff
1007491,228,3,3,4,ffffffff
1007493,100,3,3,1,ffffffff
1007501,230,3,3,4,ffffffff
1007506,b8,3,3,13,ffffffff
1007527,c0,3,3,13,ffffffff
1007540,238,3,3,4,ffffffff
1007561,240,3,3,4,ffffffff
1007593,248,3,3,4,ffffffff
1007603,250,3,3,4,ffffffff
1007607,1c8,3,3,6,ffffffff
1007607,258,3,3,4,ffffffff
1007617,1d0,3,3,6,ffffffff
1007628,260,3,3,4,ffffffff
1007641,1d8,3,3,6,ffffffff
1007660,268,3,3,4,ffffffff
1007670,270,3,3,4,ffffffff
1007675,278,3,3,4,ffffffff
1007694,1e0,3,3,6,ffffffff
1007696,280,3,3,4,ffffffff
1007728,288,3,3,4,ffffffff
1007738,290,3,3,4,ffffffff
1007742,298,3,3,4,ffffffff
1007748,2a0,3,3,4,ffffffff
1007750,2a8,3,3,4,ffffffff
1007752,2b0,3,3,4,ffffffff
1007758,2b8,3,3,4,ffffffff
1007763,2c0,3,3,4,ffffffff
1007784,a0,3,3,4,ffffffff
1008215,1e8,3,3,3,ffffffff
1008225,1f0,3,3,3,ffffffff
1008229,1f8,3,3,3,ffffffff
1008250,200,3,3,3,ffffffff
1008344,a8,3,3,12,ffffffff
1008354,b0,3,3,12,ffffffff
1008358,b8,3,3,12,ffffffff
1008375,1c8,3,3,8,ffffffff
1008379,c0,3,3,12,ffffffff
1008382,c8,3,3,7,ffffffff
1008385,1d0,3,3,8,ffffffff
1008392,d0,3,3,7,ffffffff
1008392,1d8,3,3,8,ffffffff
