cycle,pc,cta_id,cluster_id,warp_id,tid
2003640,c0,1,1,8,ffffffff
2003672,c8,1,1,8,ffffffff
2003686,258,1,1,10,ffffffff
2003704,268,1,1,1,ffffffff
2003705,260,1,1,1,ffffffff
2003720,1d8,1,1,4,ffffffff
2003728,d0,1,1,8,ffffffff
2003728,270,1,1,1,ffffffff
2003738,268,1,1,10,ffffffff
2003739,260,1,1,10,ffffffff
2003749,270,1,1,10,ffffffff
2003754,d8,1,1,8,ffffffff
2003755,278,1,1,1,ffffffff
2003772,1e8,1,1,4,ffffffff
2003773,1e0,1,1,4,ffffffff
2003776,280,1,1,1,ffffffff
2003783,1f0,1,1,4,ffffffff
2003808,288,1,1,1,ffffffff
2003811,a8,1,1,15,ffffffff
2003818,290,1,1,1,ffffffff
2003821,b0,1,1,15,ffffffff
2003821,278,1,1,10,ffffffff
2003828,2a0,1,1,1,ffffffff
2003830,2a8,1,1,1,ffffffff
2003832,2b0,1,1,1,ffffffff
2003838,2b8,1,1,1,ffffffff
2003840,e8,1,1,8,ffffffff
2003842,280,1,1,10,ffffffff
2003843,2c0,1,1,1,ffffffff
2003855,1f8,1,1,4,ffffffff
2003874,288,1,1,10,ffffffff
2003876,200,1,1,4,ffffffff
2003884,290,1,1,10,ffffffff
2003890,298,1,1,1,ffffffff
2003891,b8,1,1,15,ffffffff
2003894,2a0,1,1,10,ffffffff
2003896,2a8,1,1,10,ffffffff
2003898,2b0,1,1,10,ffffffff
2003904,2b8,1,1,10,ffffffff
2003908,208,1,1,4,ffffffff
2003909,2c0,1,1,10,ffffffff
2003909,e0,1,1,8,ffffffff
2003912,a0,1,1,1,ffffffff
2003913,c0,1,1,15,ffffffff
2003918,210,1,1,4,ffffffff
2003920,f0,1,1,8,ffffffff
2003945,c8,1,1,15,ffffffff
2003955,d0,1,1,15,ffffffff
2003958,298,1,1,10,ffffffff
2003979,a0,1,1,10,ffffffff
2003983,1a8,1,1,6,ffffffff
2003992,218,1,1,4,ffffffff
2003993,1b0,1,1,6,ffffffff
2004013,220,1,1,4,ffffffff
2004026,d8,1,1,15,ffffffff
2004045,228,1,1,4,ffffffff
2004047,100,1,1,8,ffffffff
2004055,230,1,1,4,ffffffff
2004079,e8,1,1,15,ffffffff
2004080,e0,1,1,15,ffffffff
2004090,f0,1,1,15,ffffffff
2004093,1b8,1,1,6,ffffffff
2004112,108,1,1,8,ffffffff
2004114,1c0,1,1,6,ffffffff
2004127,238,1,1,4,ffffffff
2004129,f8,1,1,8,ffffffff
2004135,110,1,1,8,ffffffff
2004146,1c8,1,1,6,ffffffff
2004148,240,1,1,4,ffffffff
2004156,1d0,1,1,6,ffffffff
2004162,f8,1,1,15,ffffffff
2004181,248,1,1,4,ffffffff
2004183,100,1,1,15,ffffffff
2004196,118,1,1,8,ffffffff
2004204,250,1,1,4,ffffffff
2004215,108,1,1,15,ffffffff
2004217,120,1,1,8,ffffffff
2004225,110,1,1,15,ffffffff
2004230,1d8,1,1,6,ffffffff
2004249,128,1,1,8,ffffffff
2004264,258,1,1,4,ffffffff
2004272,130,1,1,8,ffffffff
2004282,1e8,1,1,6,ffffffff
2004283,1e0,1,1,6,ffffffff
2004293,1f0,1,1,6,ffffffff
2004298,118,1,1,15,ffffffff
2004316,268,1,1,4,ffffffff
2004317,260,1,1,4,ffffffff
2004319,a8,1,1,1,ffffffff
2004319,120,1,1,15,ffffffff
2004332,138,1,1,8,ffffffff
2004340,270,1,1,4,ffffffff
2004340,b0,1,1,1,ffffffff
2004351,128,1,1,15,ffffffff
2004359,a8,1,1,10,ffffffff
2004361,130,1,1,15,ffffffff
2004366,1f8,1,1,6,ffffffff
2004374,b0,1,1,10,ffffffff
2004384,148,1,1,8,ffffffff
2004385,140,1,1,8,ffffffff
2004387,200,1,1,6,ffffffff
2004400,278,1,1,4,ffffffff
2004401,b8,1,1,1,ffffffff
2004408,150,1,1,8,ffffffff
2004419,208,1,1,6,ffffffff
2004422,c0,1,1,1,ffffffff
2004454,c8,1,1,1,ffffffff
2004467,138,1,1,15,ffffffff
2004486,288,1,1,4,ffffffff
2004488,140,1,1,15,ffffffff
2004501,b8,1,1,10,ffffffff
2004509,210,1,1,6,ffffffff
2004509,d0,1,1,1,ffffffff
2004520,148,1,1,15,ffffffff
2004522,c0,1,1,10,ffffffff
2004530,150,1,1,15,ffffffff
2004535,158,1,1,8,ffffffff
2004554,c8,1,1,10,ffffffff
2004556,160,1,1,8,ffffffff
2004570,d8,1,1,1,ffffffff
2004571,218,1,1,6,ffffffff
2004572,158,1,1,15,ffffffff
2004579,d0,1,1,10,ffffffff
2004588,168,1,1,8,ffffffff
2004589,280,1,1,4,ffffffff
2004593,220,1,1,6,ffffffff
2004598,170,1,1,8,ffffffff
2004600,290,1,1,4,ffffffff
2004625,228,1,1,6,ffffffff
2004657,168,1,1,15,ffffffff
2004658,160,1,1,15,ffffffff
2004672,d8,1,1,10,ffffffff
2004680,230,1,1,6,ffffffff
2004680,170,1,1,15,ffffffff
2004690,e8,1,1,1,ffffffff
2004691,e0,1,1,1,ffffffff
2004701,f0,1,1,1,ffffffff
2004706,178,1,1,8,ffffffff
2004714,2a0,1,1,4,ffffffff
2004716,2a8,1,1,4,ffffffff
2004718,2b0,1,1,4,ffffffff
2004724,2b8,1,1,4,ffffffff
2004724,e8,1,1,10,ffffffff
2004725,e0,1,1,10,ffffffff
2004727,180,1,1,8,ffffffff
2004729,2c0,1,1,4,ffffffff
2004740,298,1,1,4,ffffffff
