cycle,pc,cta_id,cluster_id,warp_id,tid
1000028,c8,0,0,4,ffffffff
1000038,d0,0,0,4,ffffffff
1000042,d8,0,0,4,ffffffff
1000054,208,0,0,2,ffffffff
1000063,e0,0,0,4,ffffffff
1000064,210,0,0,2,ffffffff
1000076,218,0,0,2,ffffffff
1000095,e8,0,0,4,ffffffff
1000097,220,0,0,2,ffffffff
1000105,f0,0,0,4,ffffffff
1000110,f8,0,0,4,ffffffff
1000122,a8,0,0,0,ffffffff
1000131,100,0,0,4,ffffffff
1000132,b0,0,0,0,ffffffff
1000144,b8,0,0,0,ffffffff
1000163,108,0,0,4,ffffffff
1000165,c0,0,0,0,ffffffff
1000173,110,0,0,4,ffffffff
1000178,118,0,0,4,ffffffff
1000199,120,0,0,4,ffffffff
1000231,128,0,0,4,ffffffff
1000241,130,0,0,4,ffffffff
1000245,138,0,0,4,ffffffff
1000266,140,0,0,4,ffffffff
1000298,148,0,0,4,ffffffff
1000308,150,0,0,4,ffffffff
1000312,158,0,0,4,ffffffff
1000333,160,0,0,4,ffffffff
1000365,168,0,0,4,ffffffff
1000375,170,0,0,4,ffffffff
1000379,178,0,0,4,ffffffff
1000400,180,0,0,4,ffffffff
1000401,1a0,0,0,13,ffffffff
1000432,188,0,0,4,ffffffff
1000442,190,0,0,4,ffffffff
1000446,198,0,0,4,ffffffff
1000467,1a0,0,0,4,ffffffff
1000491,168,0,0,3,ffffffff
1000501,170,0,0,3,ffffffff
1000505,178,0,0,3,ffffffff
1000526,180,0,0,3,ffffffff
1000919,208,0,0,5,ffffffff
1000929,210,0,0,5,ffffffff
1000933,218,0,0,5,ffffffff
1000954,220,0,0,5,ffffffff
1001128,a8,0,0,7,ffffffff
1001138,b0,0,0,7,ffffffff
1001142,b8,0,0,7,ffffffff
1001163,c0,0,0,7,ffffffff
1001394,a8,0,0,10,ffffffff
1001404,b0,0,0,10,ffffffff
1001408,b8,0,0,10,ffffffff
1001409,228,0,0,12,ffffffff
1001419,230,0,0,12,ffffffff
1001429,c0,0,0,10,ffffffff
1001442,238,0,0,12,ffffffff
1001461,c8,0,0,10,ffffffff
1001463,240,0,0,12,ffffffff
1001471,d0,0,0,10,ffffffff
1001476,d8,0,0,10,ffffffff
1001528,e8,0,0,10,ffffffff
1001529,e0,0,0,10,ffffffff
1001539,f0,0,0,10,ffffffff
1001543,f8,0,0,10,ffffffff
1001564,100,0,0,10,ffffffff
1001596,108,0,0,10,ffffffff
1001606,110,0,0,10,ffffffff
1001610,118,0,0,10,ffffffff
1001631,120,0,0,10,ffffffff
1001663,128,0,0,10,ffffffff
1001673,130,0,0,10,ffffffff
1001677,138,0,0,10,ffffffff
1001698,140,0,0,10,ffffffff
1001730,148,0,0,10,ffffffff
1001740,150,0,0,10,ffffffff
1001744,158,0,0,10,ffffffff
1001765,160,0,0,10,ffffffff
1001788,1e8,0,0,9,ffffffff
1001797,168,0,0,10,ffffffff
1001798,1f0,0,0,9,ffffffff
1001802,1f8,0,0,9,ffffffff
1001807,170,0,0,10,ffffffff
1001823,200,0,0,9,ffffffff
1001836,178,0,0,10,ffffffff
1001857,180,0,0,10,ffffffff
1001889,188,0,0,10,ffffffff
1001899,190,0,0,10,ffffffff
1001903,198,0,0,10,ffffffff
1001924,1a0,0,0,10,ffffffff
1001942,168,0,0,1,ffffffff
1001952,170,0,0,1,ffffffff
1001956,178,0,0,1,ffffffff
1001977,180,0,0,1,ffffffff
1002080,268,0,0,8,ffffffff
1002090,270,0,0,8,ffffffff
1002094,278,0,0,8,ffffffff
1002115,280,0,0,8,ffffffff
1002119,a8,0,0,6,ffffffff
1002129,b0,0,0,6,ffffffff
1002133,b8,0,0,6,ffffffff
1002154,c0,0,0,6,ffffffff
1002186,c8,0,0,6,ffffffff
1002196,d0,0,0,6,ffffffff
1002200,d8,0,0,6,ffffffff
1002221,e0,0,0,6,ffffffff
1002253,e8,0,0,6,ffffffff
1002263,f0,0,0,6,ffffffff
1002267,f8,0,0,6,ffffffff
1002288,100,0,0,6,ffffffff
1002320,108,0,0,6,ffffffff
1002330,110,0,0,6,ffffffff
1002334,118,0,0,6,ffffffff
1002355,120,0,0,6,ffffffff
1002387,128,0,0,6,ffffffff
1002397,130,0,0,6,ffffffff
1002401,138,0,0,6,ffffffff
1002422,140,0,0,6,ffffffff
1002427,1a8,0,0,13,ffffffff
1002437,1b0,0,0,13,ffffffff
1002441,1b8,0,0,13,ffffffff
1002454,148,0,0,6,ffffffff
1002462,1c0,0,0,13,ffffffff
1002464,150,0,0,6,ffffffff
1002475,158,0,0,6,ffffffff
1002494,1c8,0,0,13,ffffffff
1002504,1d0,0,0,13,ffffffff
1002509,1d8,0,0,13,ffffffff
1002527,168,0,0,6,ffffffff
1002528,160,0,0,6,ffffffff
1002538,170,0,0,6,ffffffff
1002543,178,0,0,6,ffffffff
1002561,1e8,0,0,13,ffffffff
1002562,1e0,0,0,13,ffffffff
1002564,180,0,0,6,ffffffff
1002572,1f0,0,0,13,ffffffff
1002577,1f8,0,0,13,ffffffff
1002596,188,0,0,6,ffffffff
1002598,200,0,0,13,ffffffff
1002606,190,0,0,6,ffffffff
1002611,198,0,0,6,ffffffff
1002630,208,0,0,13,ffffffff
1002632,1a0,0,0,6,ffffffff
1002640,210,0,0,13,ffffffff
1002645,218,0,0,13,ffffffff
1002666,220,0,0,13,ffffffff
1002675,228,0,0,11,ffffffff
1002685,230,0,0,11,ffffffff
1002689,238,0,0,11,ffffffff
1002698,228,0,0,13,ffffffff
1002708,230,0,0,13,ffffffff
1002710,240,0,0,11,ffffffff
1002723,238,0,0,13,ffffffff
1002744,240,0,0,13,ffffffff
1002771,268,0,0,15,ffffffff
1002776,248,0,0,13,ffffffff
1002781,270,0,0,15,ffffffff
1002785,278,0,0,15,ffffffff
1002786,250,0,0,13,ffffffff
1002806,280,0,0,15,ffffffff
1002812,228,0,0,14,ffffffff
1002819,258,0,0,13,ffffffff
1002822,230,0,0,14,ffffffff
1002853,238,0,0,14,ffffffff
1002871,268,0,0,13,ffffffff
1002872,260,0,0,13,ffffffff
1002874,240,0,0,14,ffffffff
1002882,270,0,0,13,ffffffff
1002887,278,0,0,13,ffffffff
1002908,280,0,0,13,ffffffff
1002940,288,0,0,13,ffffffff
1002950,290,0,0,13,ffffffff
1002954,298,0,0,13,ffffffff
1002958,1a8,0,0,4,ffffffff
1002960,2a0,0,0,13,ffffffff
1002962,2a8,0,0,13,ffffffff
1002964,2b0,0,0,13,ffffffff
1002968,1b0,0,0,4,ffffffff
1002970,2b8,0,0,13,ffffffff
1002972,1b8,0,0,4,ffffffff
1002975,2c0,0,0,13,ffffffff
1002993,1c0,0,0,4,ffffffff
1003025,1c8,0,0,4,ffffffff
1003035,1d0,0,0,4,ffffffff
1003039,1d8,0,0,4,ffffffff
