1000000,16776,936
1000100,16780,936
1000200,16784,936
1000300,16788,936
1000400,16796,936
1000500,16796,936
1000600,16804,936
1000700,16812,936
1000800,16812,936
1000900,16820,936
1001000,16820,937
1001100,16827,937
1001200,16831,937
1001300,16834,938
1001400,16842,938
1001500,16842,938
1001600,16850,938
1001700,16858,938
1001800,16858,938
1001900,16865,939
1002000,16869,940
1002100,16872,940
1002200,16872,940
1002300,16879,941
1002400,16886,942
1002500,16886,942
1002600,16894,942
1002700,16898,942
1002800,16902,942
1002900,16910,942
1003000,16914,942
1003100,16918,942
1003200,16918,942
1003300,16926,942
1003400,16934,942
1003500,16934,942
1003600,16942,942
1003700,16946,943
1003800,16949,943
1003900,16953,944
1004000,16958,944
1004100,16964,944
1004200,16966,944
1004300,16972,944
1004400,16980,945
1004500,16980,945
1004600,16987,946
1004700,16991,947
1004800,16994,947
1004900,16998,948
1005000,17005,948
1005100,17008,949
1005200,17008,949
1005300,17016,949
1005400,17020,949
1005500,17024,949
1005600,17032,949
1005700,17036,949
1005800,17040,949
1005900,17044,949
1006000,17052,949
1006100,17056,949
1006200,17057,949
1006300,17064,949
1006400,17071,950
1006500,17071,950
1006600,17078,951
1006700,17082,951
1006800,17086,951
1006900,17090,951
1007000,17099,951
1007100,17103,951
1007200,17103,951
1007300,17110,952
1007400,17117,953
1007500,17117,953
1007600,17121,954
1007700,17128,954
1007800,17131,955
1007900,17135,955
1008000,17143,955
1008100,17147,955
1008200,17147,955
1008300,17155,955
1008400,17159,955
1008500,17163,955
1008600,17170,955
1008700,17175,955
1008800,17179,955
1008900,17183,955
1009000,17187,955
1009100,17194,956
1009200,17194,956
1009300,17201,957
1009400,17205,957
1009500,17209,957
1009600,17217,957
1009700,17221,958
1009800,17225,958
1009900,17225,958
1010000,17231,960
1010100,17238,961
1010200,17238,961
1010300,17242,962
1010400,17249,962
1010500,17252,963
1010600,17256,963
1010700,17264,963
1010800,17268,963
1010900,17268,963
1011000,17278,963
1011100,17280,963
1011200,17284,963
1011300,17290,963
1011400,17296,963
1011500,17300,963
1011600,17304,963
1011700,17310,964
1011800,17315,964
1011900,17315,964
1012000,17322,965
1012100,17326,965
1012200,17330,965
1012300,17338,965
1012400,17341,967
1012500,17345,967
1012600,17345,967
1012700,17352,968
1012800,17359,969
1012900,17359,969
1013000,17363,970
1013100,17370,970
1013200,17373,971
1013300,17377,971
1013400,17385,971
1013500,17389,971
1013600,17393,971
1013700,17401,971
1013800,17401,971
1013900,17405,971
1014000,17413,971
1014100,17417,971
1014200,17421,971
1014300,17425,971
1014400,17432,972
1014500,17436,972
1014600,17436,973
1014700,17443,973
1014800,17447,973
1014900,17451,973
1015000,17459,974
1015100,17463,974
1015200,17467,974
1015300,17471,974
1015400,17478,975
1015500,17481,976
1015600,17481,976
1015700,17489,977
1015800,17492,977
1015900,17495,978
1016000,17499,978
1016100,17507,978
1016200,17511,978
1016300,17515,978
1016400,17523,978
1016500,17523,978
1016600,17531,978
1016700,17535,978
1016800,17539,978
1016900,17543,978
1017000,17547,978
1017100,17554,979
1017200,17558,979
1017300,17561,980
1017400,17569,980
1017500,17571,980
1017600,17573,980
1017700,17582,980
1017800,17586,980
1017900,17590,980
