cycle,row_hit,row_miss
6000,63,5
8000,189,1
10000,182,4
12000,167,1
14000,187,1
16000,172,5
18000,185,2
20000,167,4
22000,171,2
24000,183,2
26000,163,4
28000,185,2
30000,164,3
32000,185,3
34000,168,2
36000,174,4
38000,176,2
40000,178,3
42000,172,3
44000,186,2
46000,176,4
48000,161,2
50000,185,2
52000,185,5
54000,163,2
56000,188,5
58000,159,2
60000,173,2
62000,174,4
64000,167,2
66000,185,4
68000,185,3
70000,172,2
72000,164,4
74000,202,2
76000,145,2
78000,185,4
80000,174,2
82000,188,4
84000,162,2
86000,170,2
88000,176,4
90000,170,2
92000,175,3
94000,187,3
96000,174,2
98000,172,4
100000,166,2
102000,189,3
104000,181,3
106000,174,2
108000,172,4
110000,174,2
112000,160,2
114000,186,4
116000,174,2
118000,158,2
120000,188,4
122000,186,2
124000,171,4
126000,179,2
128000,168,4
130000,162,2
132000,190,2
134000,157,4
136000,189,2
138000,174,2
140000,183,4
142000,180,2
144000,167,4
146000,162,2
148000,174,2
150000,180,4
152000,166,2
154000,189,3
156000,173,3
158000,158,2
160000,178,4
162000,184,2
164000,174,2
166000,172,4
168000,182,2
170000,175,4
172000,157,2
174000,180,2
176000,172,4
178000,158,2
180000,205,4
182000,171,2
184000,176,2
186000,159,4
188000,190,2
190000,161,2
192000,166,4
194000,195,2
196000,170,4
198000,171,2
200000,174,2
202000,176,4
204000,186,2
206000,171,4
208000,166,2
210000,167,2
212000,183,4
214000,171,2
216000,178,2
218000,176,4
220000,178,2
222000,182,4
224000,152,2
226000,174,2
228000,174,4
230000,184,2
232000,171,4
234000,185,2
236000,176,2
238000,157,5
240000,189,3
242000,174,2
244000,179,4
246000,145,2
248000,213,4
250000,158,2
252000,174,3
254000,183,4
256000,164,2
258000,175,2
260000,172,4
262000,198,2
264000,150,4
266000,188,2
268000,174,2
270000,168,4
272000,178,2
274000,171,4
276000,191,2
278000,158,2
280000,188,4
282000,171,2
284000,176,3
286000,160,3
288000,203,2
290000,141,3
292000,189,3
294000,174,2
296000,172,4
298000,183,2
300000,179,4
302000,162,2
304000,170,2
306000,188,4
308000,170,2
310000,162,2
312000,172,4
314000,206,2
316000,148,4
318000,198,2
320000,158,3
322000,156,3
324000,206,2
326000,157,4
328000,173,2
330000,190,2
332000,178,4
334000,168,2
336000,165,3
338000,181,3
340000,158,2
342000,188,4
344000,158,2
346000,190,3
348000,170,3
350000,192,2
352000,142,3
354000,196,3
356000,158,2
358000,192,4
360000,178,2
362000,177,4
364000,145,2
366000,195,2
368000,175,4
370000,158,2
372000,190,3
374000,188,3
376000,166,2
378000,150,2
380000,188,4
382000,190,2
384000,156,4
386000,190,2
388000,173,3
390000,141,3
392000,198,2
394000,169,4
396000,169,2
398000,190,2
400000,164,4
402000,182,2
404000,158,2
406000,188,4
408000,166,2
410000,180,4
412000,175,2
414000,188,3
416000,141,3
418000,190,2
420000,175,4
422000,179,2
424000,182,2
426000,172,4
428000,174,2
430000,188,4
432000,170,2
434000,160,2
436000,182,4
438000,166,2
440000,179,4
442000,183,2
444000,174,2
446000,157,5
448000,199,3
450000,149,2
452000,188,4
454000,175,2
456000,174,3
458000,189,3
460000,174,3
462000,165,4
464000,180,2
466000,168,3
468000,180,3
470000,175,2
472000,168,4
474000,170,2
476000,182,2
478000,174,4
480000,203,2
482000,152,4
484000,184,2
486000,169,3
488000,161,3
490000,185,2
492000,188,4
494000,166,2
496000,166,2
498000,172,4
500000,190,2
502000,158,2
504000,188,4
506000,166,2
508000,176,4
510000,194,2
512000,158,3
514000,156,3
516000,178,2
518000,185,3
520000,173,3
522000,190,2
524000,188,4
526000,158,2
528000,188,4
530000,172,2
532000,144,2
534000,188,4
536000,186,2
538000,177,3
540000,158,3
542000,195,2
544000,165,4
546000,169,2
548000,180,3
550000,172,3
552000,174,2
554000,188,4
556000,174,2
558000,166,2
560000,180,4
562000,174,2
564000,173,3
566000,141,3
568000,206,2
570000,179,4
572000,162,2
574000,186,3
576000,165,3
578000,190,2
580000,172,4
582000,174,2
584000,174,3
586000,156,3
588000,158,2
590000,205,3
592000,173,3
594000,190,2
596000,165,4
598000,181,2
600000,149,3
602000,197,3
604000,158,2
606000,188,4
608000,190,2
610000,158,3
612000,172,3
614000,190,2
616000,164,4
618000,182,2
620000,174,2
622000,188,4
624000,174,2
626000,157,3
628000,180,3
630000,167,3
632000,188,5
634000,158,2
636000,194,4
638000,174,2
640000,170,2
642000,143,2
644000,204,5
646000,166,2
648000,197,4
650000,175,2
652000,142,2
654000,188,4
656000,174,3
658000,192,3
660000,183,2
662000,174,4
664000,143,2
666000,184,2
668000,194,4
670000,142,2
672000,190,3
674000,188,3
676000,189,2
678000,157,4
680000,190,2
682000,151,3
684000,153,3
686000,200,2
688000,181,4
690000,165,2
692000,190,2
694000,172,4
696000,177,2
698000,170,3
700000,177,3
702000,154,2
704000,204,4
706000,174,2
708000,173,3
710000,157,3
712000,190,2
714000,166,4
716000,180,2
718000,174,2
720000,179,4
722000,183,2
724000,172,4
726000,174,2
728000,142,2
730000,204,4
732000,190,2
734000,172,4
736000,174,2
738000,174,2
740000,156,4
742000,190,2
744000,158,2
