1000000,15832,1738
1000100,15837,1739
1000200,15837,1739
1000300,15841,1739
1000400,15851,1741
1000500,15851,1741
1000600,15855,1741
1000700,15859,1742
1000800,15865,1743
1000900,15869,1743
1001000,15869,1744
1001100,15878,1746
1001200,15878,1746
1001300,15881,1747
1001400,15885,1748
1001500,15892,1748
1001600,15896,1748
1001700,15900,1748
1001800,15908,1748
1001900,15912,1748
1002000,15914,1748
1002100,15922,1748
1002200,15924,1748
1002300,15928,1748
1002400,15932,1748
1002500,15938,1750
1002600,15942,1750
1002700,15946,1750
1002800,15949,1751
1002900,15956,1752
1003000,15960,1752
1003100,15960,1752
1003200,15966,1754
1003300,15970,1754
1003400,15974,1754
1003500,15977,1755
1003600,15984,1756
1003700,15987,1757
1003800,15987,1757
1003900,15993,1760
1004000,15996,1760
1004100,16000,1760
1004200,16003,1761
1004300,16011,1761
1004400,16015,1761
1004500,16015,1761
1004600,16027,1761
1004700,16031,1761
1004800,16031,1761
1004900,16041,1761
1005000,16046,1761
1005100,16047,1761
1005200,16047,1762
1005300,16057,1763
1005400,16061,1763
1005500,16061,1763
1005600,16068,1765
1005700,16075,1765
1005800,16075,1765
1005900,16079,1765
1006000,16089,1767
1006100,16089,1767
1006200,16089,1767
1006300,16096,1769
1006400,16102,1770
1006500,16102,1770
1006600,16105,1771
1006700,16115,1773
1006800,16115,1773
1006900,16115,1773
1007000,16122,1774
1007100,16130,1774
1007200,16130,1774
1007300,16134,1774
1007400,16146,1774
1007500,16146,1774
1007600,16150,1774
1007700,16162,1774
1007800,16162,1774
1007900,16166,1774
1008000,16170,1775
1008100,16176,1776
1008200,16176,1776
1008300,16180,1776
1008400,16187,1778
1008500,16190,1778
1008600,16194,1778
1008700,16198,1779
1008800,16204,1780
1008900,16208,1780
1009000,16208,1781
1009100,16214,1783
1009200,16217,1783
1009300,16220,1784
1009400,16224,1785
1009500,16230,1786
1009600,16234,1786
1009700,16238,1786
1009800,16241,1787
1009900,16245,1787
1010000,16249,1787
1010100,16257,1787
1010200,16261,1787
1010300,16265,1787
1010400,16269,1787
1010500,16277,1787
1010600,16281,1787
1010700,16285,1787
1010800,16288,1789
1010900,16295,1789
1011000,16299,1789
1011100,16299,1789
1011200,16305,1791
1011300,16309,1791
1011400,16313,1791
1011500,16315,1792
1011600,16323,1793
1011700,16326,1794
1011800,16326,1794
1011900,16332,1797
1012000,16335,1797
1012100,16339,1797
1012200,16341,1798
1012300,16349,1799
1012400,16353,1799
1012500,16353,1799
1012600,16364,1800
1012700,16368,1800
1012800,16368,1800
1012900,16373,1800
1013000,16380,1800
1013100,16384,1800
1013200,16384,1800
1013300,16396,1800
1013400,16400,1800
1013500,16400,1800
1013600,16407,1802
1013700,16414,1802
1013800,16414,1802
1013900,16418,1802
1014000,16428,1804
1014100,16428,1804
1014200,16428,1804
1014300,16435,1806
1014400,16441,1807
1014500,16441,1807
1014600,16444,1808
1014700,16454,1810
1014800,16454,1810
1014900,16454,1810
1015000,16461,1812
1015100,16468,1812
1015200,16468,1812
1015300,16472,1812
1015400,16483,1813
1015500,16483,1813
1015600,16487,1813
1015700,16495,1813
1015800,16499,1813
1015900,16501,1813
1016000,16504,1813
1016100,16515,1813
1016200,16515,1813
1016300,16519,1813
1016400,16526,1815
1016500,16529,1815
1016600,16533,1815
1016700,16537,1815
1016800,16543,1817
1016900,16547,1817
1017000,16547,1817
1017100,16553,1819
1017200,16556,1820
1017300,16559,1821
1017400,16563,1821
1017500,16569,1823
1017600,16573,1823
1017700,16577,1823
1017800,16580,1824
1017900,16583,1825
1018000,16587,1825
1018100,16591,1825
1018200,16598,1826
1018300,16602,1826
1018400,16606,1826
1018500,16612,1826
1018600,16618,1826
1018700,16622,1826
1018800,16626,1826
1018900,16634,1826
1019000,16637,1826
1019100,16638,1826
1019200,16641,1828
1019300,16648,1828
1019400,16652,1828
1019500,16652,1829
1019600,16662,1830
1019700,16665,1831
1019800,16665,1831
1019900,16668,1834
1020000,16674,1834
1020100,16678,1834
1020200,16678,1835
1020300,16688,1836
1020400,16692,1836
1020500,16692,1836
1020600,16699,1838
1020700,16706,1838
1020800,16706,1838
1020900,16706,1839
1021000,16717,1839
1021100,16721,1839
1021200,16721,1839
1021300,16733,1839
1021400,16737,1839
1021500,16737,1839
1021600,16745,1839
1021700,16753,1839
1021800,16753,1839
1021900,16757,1839
1022000,16767,1841
1022100,16767,1841
1022200,16767,1841
1022300,16774,1842
1022400,16780,1844
1022500,16780,1844
1022600,16783,1845
1022700,16793,1847
1022800,16793,1847
1022900,16793,1847
1023000,16798,1848
1023100,16807,1849
1023200,16807,1849
1023300,16811,1849
1023400,16818,1851
1023500,16821,1851
1023600,16825,1851
1023700,16829,1852
1023800,16836,1852
1023900,16839,1852
1024000,16842,1852
1024100,16852,1852
1024200,16852,1852
1024300,16856,1852
1024400,16864,1852
1024500,16868,1852
1024600,16872,1852
1024700,16876,1852
1024800,16882,1854
1024900,16886,1854
1025000,16886,1854
1025100,16892,1857
1025200,16895,1857
1025300,16898,1858
1025400,16902,1858
1025500,16908,1860
1025600,16912,1860
1025700,16916,1860
1025800,16919,1862
1025900,16922,1862
1026000,16926,1862
1026100,16930,1862
1026200,16936,1864
1026300,16940,1864
1026400,16944,1864
1026500,16947,1865
1026600,16955,1865
1026700,16959,1865
1026800,16959,1865
1026900,16971,1865
1027000,16975,1865
1027100,16975,1865
1027200,16983,1865
1027300,16987,1865
1027400,16991,1865
1027500,16991,1866
1027600,17001,1867
1027700,17004,1868
1027800,17004,1868
1027900,17007,1871
1028000,17013,1871
1028100,17017,1871
1028200,17017,1872
1028300,17027,1873
1028400,17031,1873
1028500,17031,1873
1028600,17038,1875
1028700,17045,1875
1028800,17045,1875
1028900,17045,1876
1029000,17055,1877
1029100,17059,1877
1029200,17059,1877
1029300,17066,1878
1029400,17074,1878
1029500,17074,1878
1029600,17082,1878
1029700,17090,1878
1029800,17090,1878
1029900,17091,1878
1030000,17106,1878
1030100,17106,1878
1030200,17106,1878
1030300,17113,1880
1030400,17119,1881
1030500,17119,1881
1030600,17121,1882
1030700,17132,1884
1030800,17132,1884
1030900,17132,1884
1031000,17139,1885
1031100,17146,1886
1031200,17146,1886
1031300,17150,1886
1031400,17160,1888
1031500,17160,1888
1031600,17164,1888
1031700,17170,1889
1031800,17174,1890
1031900,17174,1890
1032000,17181,1890
1032100,17189,1891
1032200,17189,1891
1032300,17193,1891
1032400,17201,1891
1032500,17205,1891
1032600,17209,1891
1032700,17213,1891
1032800,17221,1891
1032900,17225,1891
1033000,17225,1892
1033100,17231,1894
1033200,17234,1894
1033300,17237,1895
1033400,17241,1895
1033500,17247,1897
1033600,17251,1897
1033700,17255,1897
1033800,17258,1899
1033900,17261,1899
1034000,17265,1899
1034100,17269,1899
1034200,17275,1901
1034300,17279,1901
1034400,17283,1901
1034500,17286,1903
1034600,17293,1903
