1000000,15421,2095
1000100,15421,2095
1000200,15429,2095
1000300,15432,2097
1000400,15435,2097
1000500,15443,2097
1000600,15443,2097
1000700,15449,2099
1000800,15453,2099
1000900,15457,2099
1001000,15460,2100
1001100,15465,2100
1001200,15472,2100
1001300,15472,2100
1001400,15480,2100
1001500,15488,2100
1001600,15488,2100
1001700,15496,2100
1001800,15504,2100
1001900,15504,2100
1002000,15504,2101
1002100,15510,2102
1002200,15516,2104
1002300,15516,2104
1002400,15522,2106
1002500,15525,2107
1002600,15529,2107
1002700,15529,2108
1002800,15535,2109
1002900,15543,2109
1003000,15543,2109
1003100,15549,2111
1003200,15557,2111
1003300,15557,2111
1003400,15557,2112
1003500,15571,2113
1003600,15571,2113
1003700,15571,2113
1003800,15581,2114
1003900,15586,2114
1004000,15586,2114
1004100,15590,2114
1004200,15602,2114
1004300,15602,2114
1004400,15602,2114
1004500,15618,2114
1004600,15618,2114
1004700,15618,2114
1004800,15621,2116
1004900,15630,2118
1005000,15630,2118
1005100,15630,2118
1005200,15639,2121
1005300,15643,2121
1005400,15643,2121
1005500,15646,2123
1005600,15657,2123
1005700,15657,2123
1005800,15657,2123
1005900,15671,2125
1006000,15671,2125
1006100,15671,2125
1006200,15680,2126
1006300,15685,2127
1006400,15685,2127
1006500,15687,2127
1006600,15700,2128
1006700,15700,2128
1006800,15700,2128
1006900,15712,2128
1007000,15716,2128
1007100,15716,2128
1007200,15728,2128
1007300,15732,2128
1007400,15732,2128
1007500,15732,2128
1007600,15742,2132
1007700,15744,2132
1007800,15744,2132
1007900,15747,2134
1008000,15757,2135
1008100,15757,2135
1008200,15757,2135
1008300,15768,2137
1008400,15771,2137
1008500,15771,2137
1008600,15779,2137
1008700,15785,2139
1008800,15785,2139
1008900,15789,2139
1009000,15796,2141
1009100,15799,2141
1009200,15803,2141
1009300,15807,2141
1009400,15814,2142
1009500,15814,2142
1009600,15822,2142
1009700,15830,2142
1009800,15830,2142
1009900,15838,2142
1010000,15842,2142
1010100,15846,2142
1010200,15846,2143
1010300,15852,2144
1010400,15858,2146
1010500,15858,2146
1010600,15864,2147
1010700,15865,2148
1010800,15871,2149
1010900,15875,2149
1011000,15879,2149
1011100,15885,2151
1011200,15885,2151
1011300,15893,2151
1011400,15893,2152
1011500,15899,2153
1011600,15907,2153
1011700,15907,2153
1011800,15913,2155
1011900,15917,2155
1012000,15921,2155
1012100,15921,2156
1012200,15928,2156
1012300,15936,2156
1012400,15936,2156
1012500,15944,2156
1012600,15952,2156
1012700,15952,2156
1012800,15960,2156
1012900,15961,2157
1013000,15966,2158
1013100,15966,2158
1013200,15972,2160
1013300,15979,2161
1013400,15979,2161
1013500,15982,2163
1013600,15989,2163
1013700,15993,2163
1013800,15993,2163
1013900,15999,2165
1014000,16007,2165
1014100,16007,2165
1014200,16010,2167
1014300,16021,2167
1014400,16021,2167
1014500,16021,2167
1014600,16031,2169
1014700,16035,2169
1014800,16035,2169
1014900,16040,2170
1015000,16050,2170
1015100,16050,2170
1015200,16050,2170
1015300,16066,2170
1015400,16066,2170
1015500,16066,2170
1015600,16076,2171
1015700,16080,2172
1015800,16080,2172
1015900,16080,2173
1016000,16093,2175
1016100,16093,2175
1016200,16093,2175
1016300,16103,2177
1016400,16107,2177
1016500,16107,2177
1016600,16107,2178
1016700,16121,2179
1016800,16121,2179
1016900,16121,2179
1017000,16132,2181
1017100,16135,2181
1017200,16135,2181
1017300,16141,2182
1017400,16149,2183
1017500,16149,2183
1017600,16149,2183
1017700,16160,2184
1017800,16164,2184
1017900,16164,2184
1018000,16175,2184
1018100,16180,2184
1018200,16180,2184
1018300,16180,2185
1018400,16194,2186
1018500,16194,2186
1018600,16194,2186
1018700,16201,2188
1018800,16207,2189
1018900,16207,2189
1019000,16211,2189
1019100,16221,2191
1019200,16221,2191
1019300,16221,2191
1019400,16229,2192
1019500,16235,2193
1019600,16235,2193
1019700,16243,2193
1019800,16249,2195
1019900,16249,2195
1020000,16253,2195
1020100,16257,2196
1020200,16263,2197
1020300,16266,2197
1020400,16271,2197
1020500,16278,2198
1020600,16278,2198
1020700,16286,2198
1020800,16290,2198
1020900,16294,2198
1021000,16297,2200
1021100,16300,2200
1021200,16308,2200
1021300,16308,2200
1021400,16315,2201
1021500,16318,2203
1021600,16321,2203
1021700,16325,2203
1021800,16329,2203
1021900,16335,2205
1022000,16337,2205
1022100,16343,2205
1022200,16346,2207
1022300,16349,2207
1022400,16357,2207
1022500,16357,2207
1022600,16363,2209
1022700,16371,2209
1022800,16371,2209
1022900,16374,2211
1023000,16381,2211
1023100,16385,2211
1023200,16385,2211
1023300,16392,2212
1023400,16400,2212
1023500,16400,2212
1023600,16408,2212
1023700,16411,2214
1023800,16414,2214
1023900,16418,2214
1024000,16422,2214
1024100,16429,2215
1024200,16429,2215
1024300,16435,2217
1024400,16440,2217
1024500,16443,2217
1024600,16443,2218
1024700,16453,2219
1024800,16457,2219
1024900,16457,2219
1025000,16463,2221
1025100,16471,2221
1025200,16471,2221
1025300,16471,2222
1025400,16485,2223
1025500,16485,2223
1025600,16485,2223
1025700,16495,2225
1025800,16499,2225
1025900,16499,2225
1026000,16499,2226
1026100,16514,2226
1026200,16514,2226
