1000000,16484,1348
1000100,16488,1348
1000200,16495,1349
1000300,16499,1349
1000400,16499,1349
1000500,16506,1349
1000600,16515,1349
1000700,16515,1349
1000800,16519,1349
1000900,16526,1351
1001000,16529,1351
1001100,16533,1351
1001200,16537,1352
1001300,16543,1353
1001400,16543,1353
1001500,16549,1353
1001600,16554,1355
1001700,16557,1355
1001800,16561,1355
1001900,16565,1356
1002000,16571,1357
1002100,16575,1357
1002200,16579,1357
1002300,16582,1358
1002400,16586,1358
1002500,16594,1358
1002600,16597,1358
1002700,16602,1358
1002800,16606,1358
1002900,16609,1359
1003000,16617,1359
1003100,16621,1359
1003200,16625,1359
1003300,16629,1359
1003400,16637,1359
1003500,16637,1359
1003600,16641,1359
1003700,16647,1361
1003800,16651,1361
1003900,16655,1361
1004000,16658,1363
1004100,16665,1363
1004200,16669,1363
1004300,16669,1363
1004400,16679,1365
1004500,16682,1365
1004600,16683,1365
1004700,16686,1367
1004800,16693,1367
1004900,16697,1367
1005000,16697,1367
1005100,16708,1368
1005200,16712,1368
1005300,16712,1368
1005400,16720,1368
1005500,16724,1369
1005600,16727,1369
1005700,16731,1369
1005800,16739,1369
1005900,16743,1369
1006000,16743,1369
1006100,16755,1369
1006200,16759,1369
1006300,16759,1369
1006400,16766,1371
1006500,16769,1371
1006600,16773,1371
1006700,16773,1371
1006800,16783,1373
1006900,16787,1373
1007000,16787,1373
1007100,16794,1374
1007200,16801,1375
1007300,16801,1375
1007400,16805,1375
1007500,16815,1377
1007600,16815,1377
1007700,16815,1377
1007800,16822,1378
1007900,16830,1378
1008000,16830,1378
1008100,16834,1378
1008200,16843,1379
1008300,16845,1379
1008400,16849,1379
1008500,16857,1379
1008600,16861,1379
1008700,16865,1379
1008800,16869,1379
1008900,16877,1379
1009000,16877,1379
1009100,16881,1379
1009200,16891,1381
1009300,16891,1381
1009400,16895,1381
1009500,16898,1382
1009600,16905,1383
1009700,16909,1383
1009800,16909,1383
1009900,16919,1385
1010000,16919,1385
1010100,16923,1385
1010200,16929,1386
1010300,16933,1387
1010400,16937,1387
1010500,16937,1387
1010600,16948,1388
1010700,16952,1388
1010800,16952,1388
1010900,16959,1389
1011000,16963,1389
1011100,16967,1389
1011200,16967,1389
1011300,16979,1389
1011400,16983,1389
1011500,16983,1389
1011600,16995,1389
1011700,16999,1389
1011800,16999,1389
1011900,17003,1390
1012000,17012,1391
1012100,17013,1391
1012200,17015,1391
1012300,17023,1393
1012400,17027,1393
1012500,17027,1393
1012600,17031,1394
1012700,17041,1395
1012800,17041,1395
1012900,17045,1395
1013000,17051,1397
1013100,17055,1397
1013200,17059,1397
1013300,17059,1398
1013400,17070,1398
1013500,17070,1398
1013600,17073,1399
1013700,17085,1399
1013800,17085,1399
1013900,17089,1399
1014000,17100,1399
1014100,17101,1399
1014200,17101,1399
1014300,17109,1399
1014400,17117,1399
1014500,17117,1399
1014600,17121,1399
1014700,17131,1401
1014800,17131,1401
1014900,17135,1401
1015000,17139,1402
1015100,17145,1403
1015200,17145,1403
1015300,17151,1403
1015400,17156,1405
1015500,17159,1405
1015600,17163,1405
1015700,17167,1406
1015800,17173,1407
1015900,17177,1407
1016000,17181,1407
1016100,17187,1408
1016200,17188,1408
1016300,17191,1409
1016400,17199,1409
1016500,17203,1409
1016600,17207,1409
1016700,17211,1409
1016800,17219,1409
1016900,17223,1409
1017000,17227,1409
1017100,17235,1409
1017200,17235,1409
1017300,17243,1409
1017400,17243,1410
1017500,17249,1411
1017600,17253,1411
1017700,17257,1411
1017800,17260,1413
1017900,17267,1413
1018000,17271,1413
1018100,17271,1414
1018200,17279,1415
1018300,17283,1415
1018400,17285,1415
1018500,17288,1417
1018600,17295,1417
1018700,17299,1417
1018800,17299,1418
1018900,17309,1419
1019000,17313,1419
1019100,17313,1419
1019200,17321,1419
1019300,17329,1419
1019400,17329,1419
1019500,17333,1419
1019600,17341,1419
1019700,17345,1419
1019800,17348,1419
1019900,17357,1419
1020000,17361,1419
1020100,17361,1419
1020200,17364,1421
1020300,17375,1421
1020400,17375,1421
1020500,17375,1422
1020600,17389,1423
1020700,17389,1423
1020800,17389,1423
1020900,17396,1425
1021000,17403,1425
1021100,17403,1425
1021200,17403,1426
1021300,17417,1427
1021400,17417,1427
1021500,17417,1427
1021600,17425,1429
1021700,17431,1429
1021800,17431,1429
1021900,17431,1429
1022000,17447,1429
