cycle,row_hit,row_miss
6000,69,4
8000,174,2
10000,178,3
12000,185,2
14000,189,2
16000,162,3
18000,189,2
20000,172,5
22000,186,2
24000,179,2
26000,165,4
28000,180,2
30000,190,4
32000,158,2
34000,166,2
36000,179,4
38000,191,2
40000,160,3
42000,186,3
44000,171,2
46000,160,4
48000,205,2
50000,158,2
52000,168,4
54000,177,2
56000,166,3
58000,181,3
60000,190,2
62000,156,4
64000,190,2
66000,158,3
68000,168,3
70000,190,2
72000,176,4
74000,166,2
76000,176,2
78000,174,4
80000,173,2
82000,174,3
84000,189,3
86000,162,2
88000,172,4
90000,174,2
92000,182,4
94000,164,2
96000,190,2
98000,172,4
100000,172,2
102000,189,3
104000,143,3
106000,198,2
108000,169,4
110000,183,2
112000,164,2
114000,184,4
116000,174,2
118000,188,4
120000,174,2
122000,158,2
124000,172,4
126000,158,2
128000,205,3
130000,157,3
132000,194,2
134000,153,4
136000,197,2
138000,166,3
140000,172,3
142000,174,2
144000,173,4
146000,189,2
148000,166,2
150000,165,4
152000,173,2
154000,181,4
156000,176,2
158000,195,2
160000,145,4
162000,185,2
164000,174,3
166000,174,3
168000,174,2
170000,171,3
172000,181,3
174000,174,2
176000,177,4
178000,177,2
180000,158,2
182000,172,4
184000,182,2
186000,173,4
188000,181,2
190000,174,4
192000,188,3
194000,137,3
196000,195,3
198000,185,3
200000,175,2
202000,176,4
204000,159,2
206000,174,3
208000,173,4
210000,195,2
212000,164,4
214000,178,2
216000,174,2
218000,164,4
220000,164,2
222000,191,3
224000,173,3
226000,174,2
228000,184,4
230000,162,2
232000,174,2
234000,172,4
236000,182,2
238000,180,4
240000,166,2
242000,174,2
244000,164,4
246000,190,2
248000,158,2
250000,188,4
252000,166,2
254000,192,4
256000,178,2
258000,178,4
260000,150,2
262000,192,2
264000,172,4
266000,166,2
268000,182,2
270000,172,4
272000,190,2
274000,157,3
276000,181,3
278000,174,2
280000,164,4
282000,190,2
284000,165,3
286000,181,3
288000,158,2
290000,188,4
292000,166,2
294000,182,3
296000,171,3
298000,184,2
300000,164,3
302000,181,3
304000,166,2
306000,188,4
308000,174,2
310000,179,4
312000,161,2
314000,164,2
316000,188,4
318000,158,2
320000,190,3
322000,188,3
324000,170,2
326000,161,3
328000,200,3
330000,138,2
332000,197,4
334000,169,2
336000,178,3
338000,172,3
340000,191,2
342000,156,4
344000,190,2
346000,158,2
348000,172,4
350000,190,2
352000,172,4
354000,174,2
356000,158,2
358000,188,4
360000,174,2
362000,158,2
364000,188,4
366000,174,2
368000,172,4
370000,190,2
372000,158,2
374000,156,4
376000,190,2
378000,188,4
380000,158,2
382000,158,2
384000,200,4
386000,162,2
388000,177,4
390000,185,2
392000,174,2
394000,161,4
396000,201,2
398000,158,3
400000,172,4
402000,169,3
404000,194,4
406000,159,2
408000,174,2
410000,177,4
412000,170,2
414000,174,4
416000,189,3
418000,174,2
420000,173,4
422000,174,2
424000,174,2
426000,164,4
428000,182,2
430000,158,2
432000,188,4
434000,174,2
436000,172,4
438000,174,2
440000,185,3
442000,145,3
444000,183,2
446000,180,4
448000,189,2
450000,174,2
452000,164,4
454000,186,2
456000,167,3
458000,175,3
460000,174,2
462000,188,4
464000,174,2
466000,173,3
468000,173,3
470000,190,2
472000,160,4
474000,170,2
476000,186,3
478000,160,3
480000,174,2
482000,176,4
484000,186,2
486000,174,2
488000,172,4
490000,184,2
492000,163,3
494000,166,3
496000,181,2
498000,190,4
500000,140,2
502000,209,4
504000,169,2
506000,174,2
508000,172,4
510000,174,2
512000,157,2
514000,205,4
516000,174,2
518000,172,4
520000,185,2
522000,161,2
524000,158,4
526000,198,2
528000,150,2
530000,188,4
532000,190,2
534000,156,4
536000,190,2
538000,164,3
540000,163,3
542000,193,2
544000,172,4
546000,166,2
548000,182,2
550000,167,4
552000,186,2
554000,151,2
556000,196,4
558000,166,2
560000,180,4
562000,166,2
564000,181,3
566000,181,3
568000,174,2
570000,172,4
572000,174,2
574000,168,3
576000,178,3
578000,182,2
580000,150,2
582000,196,4
584000,182,3
586000,188,5
588000,174,2
590000,157,3
592000,174,3
594000,191,2
596000,173,4
598000,172,3
600000,176,3
602000,173,3
604000,191,2
606000,156,4
608000,158,2
610000,198,3
612000,164,3
614000,190,2
616000,172,4
618000,178,2
620000,138,3
622000,204,3
624000,174,2
626000,173,3
628000,189,3
630000,166,2
632000,180,4
634000,168,2
636000,179,3
638000,141,3
640000,187,2
642000,193,4
644000,156,2
646000,200,3
648000,162,3
650000,190,2
652000,172,4
654000,174,2
656000,170,3
658000,176,3
660000,189,2
662000,142,2
664000,204,4
666000,161,2
668000,186,4
670000,174,2
672000,173,4
674000,141,2
676000,190,2
678000,173,3
680000,189,3
682000,186,3
684000,160,3
686000,190,2
688000,143,3
690000,207,3
692000,170,2
694000,172,4
696000,158,2
698000,189,3
700000,182,3
702000,181,2
704000,126,3
706000,204,3
708000,189,3
710000,169,3
712000,194,2
714000,156,4
716000,166,2
718000,194,3
720000,160,3
722000,190,2
724000,142,2
726000,188,4
728000,190,2
730000,188,4
732000,174,2
734000,157,3
736000,157,3
738000,186,2
740000,192,4
742000,142,2
744000,190,2
